WP_020985020.1	lcl|NZ_JQOO01000034.1_cds_WP_000340715.1_781	91.463	82	106
WP_010578412.1	lcl|NZ_JQOO01000034.1_cds_WP_000410273.1_782	91.083	314	314
WP_010578412.1	lcl|NZ_JQOO01000034.1_cds_WP_000093099.1_802	55.556	63	314
WP_010578412.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	27.778	252	314
WP_010578412.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	22.256	328	314
WP_010578412.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	24.194	186	314
WP_010578412.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	23.183	289	314
WP_010578412.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	25.526	333	314
WP_020984893.1	lcl|NZ_JQOO01000034.1_cds_WP_000604524.1_783	84.932	365	365
WP_010578411.1	lcl|NZ_JQOO01000034.1_cds_WP_000884059.1_784	95.135	185	185
WP_010578411.1	lcl|NZ_JQOO01000046.1_cds_WP_000351733.1_1311	38.571	140	185
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	94.225	329	329
WP_010578410.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	31.429	315	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	33.333	255	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	29.851	335	329
WP_010578410.1	lcl|NZ_JQOO01000027.1_cds_WP_001984071.1_623	32.026	306	329
WP_010578410.1	lcl|NZ_JQOO01000040.1_cds_WP_000649925.1_1131	30.091	329	329
WP_010578410.1	lcl|NZ_JQOO01000051.1_cds_WP_000709513.1_1415	28.182	330	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	28.852	305	329
WP_010578410.1	lcl|NZ_JQOO01000027.1_cds_WP_000688696.1_603	28.832	274	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000601375.1_838	24.549	277	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000410273.1_782	27.826	230	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000475901.1_848	27.007	274	329
WP_010578410.1	lcl|NZ_JQOO01000144.1_cds_WP_001074785.1_3212	28.302	265	329
WP_010578410.1	lcl|NZ_JQOO01000108.1_cds_WP_001003556.1_2595	27.200	250	329
WP_010578410.1	lcl|NZ_JQOO01000034.1_cds_WP_000487322.1_836	26.205	332	329
WP_020984930.1	lcl|NZ_JQOO01000034.1_cds_WP_000774263.1_786	88.189	254	267
WP_020984930.1	lcl|NZ_JQOO01000034.1_cds_WP_000859505.1_835	27.315	216	267
WP_020984930.1	lcl|NZ_JQOO01000034.1_cds_WP_000800438.1_816	25.789	190	267
WP_020984930.1	lcl|NZ_JQOO01000034.1_cds_WP_000842260.1_866	24.569	232	267
WP_020984930.1	lcl|NZ_JQOO01000001.1_cds_WP_000667727.1_6	33.636	110	267
WP_020984930.1	lcl|NZ_JQOO01000083.1_cds_WP_000805357.1_2037	36.047	86	267
WP_020984935.1	lcl|NZ_JQOO01000034.1_cds_WP_002163445.1_787	87.402	508	509
WP_020984935.1	lcl|NZ_JQOO01000095.1_cds_WP_000291586.1_2325	27.329	322	509
WP_020984935.1	lcl|NZ_JQOO01000095.1_cds_WP_000364507.1_2326	28.723	94	509
WP_020984935.1	lcl|NZ_JQOO01000034.1_cds_WP_002163445.1_787	87.402	508	509
WP_020984935.1	lcl|NZ_JQOO01000095.1_cds_WP_000291586.1_2325	27.329	322	509
WP_020984935.1	lcl|NZ_JQOO01000095.1_cds_WP_000364507.1_2326	28.723	94	509
WP_010578407.1	lcl|NZ_JQOO01000034.1_cds_WP_001067556.1_788	96.061	330	330
WP_010578407.1	lcl|NZ_JQOO01000034.1_cds_WP_000646256.1_785	29.642	307	330
WP_010578407.1	lcl|NZ_JQOO01000034.1_cds_WP_000600889.1_811	27.068	266	330
WP_010578407.1	lcl|NZ_JQOO01000027.1_cds_WP_001984071.1_623	25.735	272	330
WP_010578407.1	lcl|NZ_JQOO01000108.1_cds_WP_001003556.1_2595	30.041	243	330
WP_010578407.1	lcl|NZ_JQOO01000028.1_cds_WP_000744700.1_659	26.266	316	330
WP_010578407.1	lcl|NZ_JQOO01000034.1_cds_WP_000723092.1_865	24.024	333	330
WP_010578407.1	lcl|NZ_JQOO01000040.1_cds_WP_000649925.1_1131	29.644	253	330
WP_010578407.1	lcl|NZ_JQOO01000027.1_cds_WP_000688696.1_603	25.339	221	330
WP_010578407.1	lcl|NZ_JQOO01000034.1_cds_WP_000601375.1_838	26.119	268	330
WP_010578406.1	lcl|NZ_JQOO01000034.1_cds_WP_000575178.1_859	33.714	350	366
WP_010578406.1	lcl|NZ_JQOO01000140.1_cds_WP_001281953.1_3175	27.968	379	366
WP_010578406.1	lcl|NZ_JQOO01000034.1_cds_WP_000346036.1_819	27.809	356	366
WP_010578406.1	lcl|NZ_JQOO01000034.1_cds_WP_000582222.1_800	32.394	355	366
WP_010578406.1	lcl|NZ_JQOO01000190.1_cds_WP_000538757.1_3666	29.132	357	366
WP_010578406.1	lcl|NZ_JQOO01000034.1_cds_WP_000947844.1_812	26.667	345	366
WP_010578406.1	lcl|NZ_JQOO01000077.1_cds_WP_001982414.1_1927	31.579	190	366
WP_010578405.1	lcl|NZ_JQOO01000034.1_cds_WP_000575178.1_859	37.398	369	367
WP_010578405.1	lcl|NZ_JQOO01000190.1_cds_WP_000538757.1_3666	31.267	371	367
WP_010578405.1	lcl|NZ_JQOO01000034.1_cds_WP_000582222.1_800	35.077	325	367
WP_010578405.1	lcl|NZ_JQOO01000140.1_cds_WP_001281953.1_3175	29.948	384	367
WP_010578405.1	lcl|NZ_JQOO01000034.1_cds_WP_000346036.1_819	26.374	364	367
WP_010578405.1	lcl|NZ_JQOO01000034.1_cds_WP_000947844.1_812	26.404	356	367
WP_010578405.1	lcl|NZ_JQOO01000077.1_cds_WP_001982414.1_1927	25.698	358	367
WP_020984976.1	lcl|NZ_JQOO01000034.1_cds_WP_000776640.1_789	37.912	546	544
WP_020984976.1	lcl|NZ_JQOO01000034.1_cds_WP_000776640.1_789	37.912	546	544
WP_010578402.1	lcl|NZ_JQOO01000034.1_cds_WP_000424609.1_790	67.803	264	265
WP_010578402.1	lcl|NZ_JQOO01000133.1_cds_WP_001002663.1_3107	45.267	243	265
WP_020984841.1	lcl|NZ_JQOO01000034.1_cds_WP_002074065.1_791	88.065	310	310
WP_020984841.1	lcl|NZ_JQOO01000047.1_cds_WP_000501205.1_1358	37.171	304	310
WP_020984841.1	lcl|NZ_JQOO01000148.1_cds_WP_001183723.1_3282	27.881	269	310
WP_020984841.1	lcl|NZ_JQOO01000003.1_cds_WP_000279894.1_40	23.664	262	310
WP_020984841.1	lcl|NZ_JQOO01000034.1_cds_WP_002074065.1_791	88.065	310	310
WP_020984841.1	lcl|NZ_JQOO01000047.1_cds_WP_000501205.1_1358	37.171	304	310
WP_020984841.1	lcl|NZ_JQOO01000148.1_cds_WP_001183723.1_3282	27.881	269	310
WP_020984841.1	lcl|NZ_JQOO01000003.1_cds_WP_000279894.1_40	23.664	262	310
WP_010578401.1	lcl|NZ_JQOO01000034.1_cds_WP_000479984.1_792	93.561	264	264
WP_010578400.1	lcl|NZ_JQOO01000034.1_cds_WP_000715958.1_793	95.349	129	130
WP_010578399.1	lcl|NZ_JQOO01000034.1_cds_WP_001088863.1_794	80.000	145	145
WP_010578399.1	lcl|NZ_JQOO01000045.1_cds_WP_002069656.1_1254	57.143	28	145
WP_020984860.1	lcl|NZ_JQOO01000034.1_cds_WP_000517243.1_795	92.760	221	221
WP_020984860.1	lcl|NZ_JQOO01000102.1_cds_WP_001069832.1_2468	28.440	109	221
WP_020984860.1	lcl|NZ_JQOO01000028.1_cds_WP_001082180.1_630	25.641	78	221
WP_039942433.1	lcl|NZ_JQOO01000034.1_cds_JG94_RS04120_797	82.308	390	408
WP_039942433.1	lcl|NZ_JQOO01000034.1_cds_WP_001015425.1_799	24.866	374	408
WP_039942433.1	lcl|NZ_JQOO01000154.1_cds_WP_000402846.1_3381	21.818	220	408
WP_039942433.1	lcl|NZ_JQOO01000034.1_cds_WP_001206409.1_807	24.845	161	408
WP_039942433.1	lcl|NZ_JQOO01000034.1_cds_WP_000661932.1_832	26.241	141	408
WP_039942433.1	lcl|NZ_JQOO01000034.1_cds_WP_002082140.1_823	25.899	139	408
WP_039942433.1	lcl|NZ_JQOO01000028.1_cds_WP_001082180.1_630	23.256	215	408
WP_039942433.1	lcl|NZ_JQOO01000102.1_cds_WP_000347675.1_2467	24.299	214	408
WP_020985012.1	lcl|NZ_JQOO01000034.1_cds_WP_000611594.1_798	85.143	175	175
WP_020985012.1	lcl|NZ_JQOO01000157.1_cds_WP_001206947.1_3406	30.070	143	175
WP_010578396.1	lcl|NZ_JQOO01000034.1_cds_WP_001015425.1_799	88.972	399	406
WP_010578396.1	lcl|NZ_JQOO01000034.1_cds_JG94_RS04120_797	26.776	366	406
WP_010578396.1	lcl|NZ_JQOO01000154.1_cds_WP_000402846.1_3381	24.545	220	406
WP_010578396.1	lcl|NZ_JQOO01000034.1_cds_WP_000661932.1_832	24.468	188	406
WP_010578396.1	lcl|NZ_JQOO01000102.1_cds_WP_000347675.1_2467	23.077	208	406
WP_010578395.1	lcl|NZ_JQOO01000130.1_cds_WP_000653653.1_3084	26.378	254	240
WP_010578395.1	lcl|NZ_JQOO01000028.1_cds_WP_000998676.1_685	26.778	239	240
WP_010578395.1	lcl|NZ_JQOO01000232.1_cds_WP_000043153.1_3803	25.969	258	240
WP_010578395.1	lcl|NZ_JQOO01000045.1_cds_WP_000566240.1_1257	32.673	101	240
WP_010578395.1	lcl|NZ_JQOO01000144.1_cds_WP_000194184.1_3193	25.688	218	240
WP_010578395.1	lcl|NZ_JQOO01000045.1_cds_WP_002080077.1_1229	24.576	236	240
WP_010578395.1	lcl|NZ_JQOO01000047.1_cds_WP_000167663.1_1349	22.594	239	240
WP_010578395.1	lcl|NZ_JQOO01000179.1_cds_WP_000093664.1_3588	21.229	179	240
WP_244265121.1	lcl|NZ_JQOO01000034.1_cds_WP_001106774.1_804	46.512	301	302
WP_010578390.1	lcl|NZ_JQOO01000034.1_cds_WP_000834715.1_805	47.917	576	603
WP_010578390.1	lcl|NZ_JQOO01000156.1_cds_WP_000172203.1_3398	45.259	232	603
WP_010578390.1	lcl|NZ_JQOO01000078.1_cds_WP_000667645.1_1969	35.084	419	603
WP_010578390.1	lcl|NZ_JQOO01000040.1_cds_WP_000828456.1_1064	27.846	571	603
WP_010578390.1	lcl|NZ_JQOO01000110.1_cds_JG94_RS21995_2629	31.507	219	603
WP_010578390.1	lcl|NZ_JQOO01000130.1_cds_WP_000603361.1_3074	28.440	218	603
WP_010578390.1	lcl|NZ_JQOO01000062.1_cds_WP_000942282.1_1625	28.319	226	603
WP_010578390.1	lcl|NZ_JQOO01000112.1_cds_WP_000619172.1_2748	27.559	254	603
WP_010578390.1	lcl|NZ_JQOO01000095.1_cds_WP_000047473.1_2331	26.840	231	603
WP_010578390.1	lcl|NZ_JQOO01000046.1_cds_WP_000666552.1_1332	29.614	233	603
WP_010578390.1	lcl|NZ_JQOO01000181.1_cds_WP_000510777.1_3594	27.074	229	603
WP_010578390.1	lcl|NZ_JQOO01000113.1_cds_WP_001288326.1_2812	28.632	234	603
WP_010578390.1	lcl|NZ_JQOO01000111.1_cds_WP_001161020.1_2719	28.632	234	603
