WP_020985020.1	lcl|NZ_MTCN01000028.1_cds_WP_004462903.1_2053	95.122	82	106
WP_010578412.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	89.677	310	314
WP_010578412.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	26.984	252	314
WP_010578412.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	22.769	325	314
WP_010578412.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	23.297	279	314
WP_010578412.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	25.359	209	314
WP_010578412.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	23.939	330	314
WP_010578412.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	21.302	169	314
WP_020984893.1	lcl|NZ_MTCN01000028.1_cds_WP_004472260.1_2055	91.233	365	365
WP_010578411.1	lcl|NZ_MTCN01000028.1_cds_WP_004485986.1_2056	95.676	185	185
WP_010578411.1	lcl|NZ_MTCN01000023.1_cds_WP_004460143.1_1505	34.247	146	185
WP_010578410.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	92.683	328	329
WP_010578410.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	32.476	311	329
WP_010578410.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	29.206	315	329
WP_010578410.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	30.448	335	329
WP_010578410.1	lcl|NZ_MTCN01000007.1_cds_WP_004472946.1_228	29.503	322	329
WP_010578410.1	lcl|NZ_MTCN01000042.1_cds_WP_075979556.1_849	27.083	336	329
WP_010578410.1	lcl|NZ_MTCN01000004.1_cds_WP_004467290.1_1609	28.261	322	329
WP_010578410.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	29.470	302	329
WP_010578410.1	lcl|NZ_MTCN01000052.1_cds_WP_032917901.1_441	25.369	339	329
WP_010578410.1	lcl|NZ_MTCN01000028.1_cds_WP_004472299.1_2054	26.522	230	329
WP_010578410.1	lcl|NZ_MTCN01000022.1_cds_WP_004464543.1_3496	26.718	262	329
WP_010578410.1	lcl|NZ_MTCN01000029.1_cds_WP_075979416.1_2384	25.630	238	329
WP_010578410.1	lcl|NZ_MTCN01000053.1_cds_WP_004472818.1_3586	28.571	245	329
WP_010578410.1	lcl|NZ_MTCN01000053.1_cds_BWD11_RS18850_3675	25.877	228	329
WP_020984930.1	lcl|NZ_MTCN01000028.1_cds_WP_004472235.1_2058	88.976	254	267
WP_020984930.1	lcl|NZ_MTCN01000044.1_cds_WP_004477560.1_2663	29.798	198	267
WP_020984930.1	lcl|NZ_MTCN01000029.1_cds_WP_004475142.1_2365	24.380	242	267
WP_020984930.1	lcl|NZ_MTCN01000042.1_cds_WP_016754360.1_808	37.647	85	267
WP_020984930.1	lcl|NZ_MTCN01000042.1_cds_WP_075979564.1_848	26.020	196	267
WP_020984935.1	lcl|NZ_MTCN01000028.1_cds_WP_046951347.1_2059	86.640	509	509
WP_020984935.1	lcl|NZ_MTCN01000021.1_cds_WP_004473482.1_2530	27.019	322	509
WP_020984935.1	lcl|NZ_MTCN01000021.1_cds_WP_004460640.1_2531	30.851	94	509
WP_020984935.1	lcl|NZ_MTCN01000035.1_cds_WP_046951025.1_2981	33.898	59	509
WP_020984935.1	lcl|NZ_MTCN01000028.1_cds_WP_046951347.1_2059	86.640	509	509
WP_020984935.1	lcl|NZ_MTCN01000021.1_cds_WP_004473482.1_2530	27.019	322	509
WP_020984935.1	lcl|NZ_MTCN01000021.1_cds_WP_004460640.1_2531	30.851	94	509
WP_020984935.1	lcl|NZ_MTCN01000035.1_cds_WP_046951025.1_2981	33.898	59	509
WP_010578407.1	lcl|NZ_MTCN01000028.1_cds_WP_046951346.1_2060	93.939	330	330
WP_010578407.1	lcl|NZ_MTCN01000028.1_cds_WP_075979400.1_2057	29.967	307	330
WP_010578407.1	lcl|NZ_MTCN01000004.1_cds_WP_075978853.1_1612	25.641	273	330
WP_010578407.1	lcl|NZ_MTCN01000007.1_cds_WP_008393339.1_339	29.242	277	330
WP_010578407.1	lcl|NZ_MTCN01000029.1_cds_WP_008394652.1_2366	26.347	334	330
