WP_020985020.1	lcl|NZ_AHPU01000126.1_cds_WP_000340715.1_2236	91.463	82	106
WP_010578412.1	lcl|NZ_AHPU01000126.1_cds_WP_000712240.1_2235	91.401	314	314
WP_010578412.1	lcl|NZ_AHPU01000126.1_cds_WP_000646251.1_2232	27.778	252	314
WP_010578412.1	lcl|NZ_AHPU01000149.1_cds_WP_000744700.1_1531	22.256	328	314
WP_010578412.1	lcl|NZ_AHPU01000126.1_cds_WP_000600886.1_2204	24.194	186	314
WP_010578412.1	lcl|NZ_AHPU01000049.1_cds_WP_000723084.1_3194	23.529	289	314
WP_010578412.1	lcl|NZ_AHPU01000126.1_cds_WP_001067556.1_2229	25.526	333	314
WP_010578412.1	lcl|NZ_AHPU01000126.1_cds_WP_000025488.1_2210	22.222	324	314
WP_020984893.1	lcl|NZ_AHPU01000126.1_cds_WP_000604524.1_2234	84.932	365	365
WP_010578411.1	lcl|NZ_AHPU01000126.1_cds_WP_000884057.1_2233	94.595	185	185
WP_010578411.1	lcl|NZ_AHPU01000004.1_cds_WP_000351733.1_3764	38.571	140	185
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000646251.1_2232	94.529	329	329
WP_010578410.1	lcl|NZ_AHPU01000149.1_cds_WP_000744700.1_1531	31.429	315	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000600886.1_2204	33.333	255	329
WP_010578410.1	lcl|NZ_AHPU01000049.1_cds_WP_000723084.1_3194	30.149	335	329
WP_010578410.1	lcl|NZ_AHPU01000078.1_cds_WP_001984071.1_2555	32.026	306	329
WP_010578410.1	lcl|NZ_AHPU01000160.1_cds_WP_000649927.1_1316	30.091	329	329
WP_010578410.1	lcl|NZ_AHPU01000006.1_cds_WP_000709512.1_3666	28.485	330	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_001067556.1_2229	28.852	305	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000601375.1_2175	24.549	277	329
WP_010578410.1	lcl|NZ_AHPU01000078.1_cds_WP_000688700.1_2535	28.467	274	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000707057.1_2208	29.259	270	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000025488.1_2210	24.765	319	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000712240.1_2235	27.826	230	329
WP_010578410.1	lcl|NZ_AHPU01000126.1_cds_WP_000475906.1_2165	26.277	274	329
