WP_020985020.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	91.463	82	106
WP_010578412.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	94.146	205	314
WP_010578412.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	85.841	113	314
WP_010578412.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	55.556	63	314
WP_010578412.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	28.175	252	314
WP_010578412.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	22.256	328	314
WP_010578412.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	24.194	186	314
WP_010578412.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	23.183	289	314
WP_010578412.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	25.526	333	314
WP_020984893.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	84.932	365	365
WP_010578411.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	95.135	185	185
WP_010578411.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	38.571	140	185
WP_010578410.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	93.921	329	329
WP_010578410.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	31.429	315	329
WP_010578410.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	33.333	255	329
WP_010578410.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	32.026	306	329
WP_010578410.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	28.369	282	329
WP_010578410.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	30.091	329	329
WP_010578410.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	28.182	330	329
WP_010578410.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	28.852	305	329
WP_010578410.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	28.832	274	329
WP_010578410.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	24.549	277	329
WP_010578410.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	27.007	274	329
WP_010578410.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	29.891	184	329
WP_010578410.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	28.302	265	329
