WP_020985020.1	lcl|NZ_LSSS01000031.1_cds_WP_004753574.1_1293	91.463	82	106
WP_010578412.1	lcl|NZ_LSSS01000031.1_cds_WP_020765346.1_1292	91.401	314	314
WP_010578412.1	lcl|NZ_LSSS01000031.1_cds_WP_020765358.1_1289	27.778	252	314
WP_010578412.1	lcl|NZ_LSSS01000041.1_cds_WP_004753565.1_1953	22.256	328	314
WP_010578412.1	lcl|NZ_LSSS01000031.1_cds_WP_020765339.1_1262	24.194	186	314
WP_010578412.1	lcl|NZ_LSSS01000001.1_cds_WP_020766826.1_82	22.939	279	314
WP_010578412.1	lcl|NZ_LSSS01000031.1_cds_WP_004762989.1_1286	24.771	327	314
WP_010578412.1	lcl|NZ_LSSS01000042.1_cds_WP_004766600.1_2067	23.502	217	314
WP_020984893.1	lcl|NZ_LSSS01000031.1_cds_WP_020778491.1_1291	85.753	365	365
WP_010578411.1	lcl|NZ_LSSS01000031.1_cds_WP_004766667.1_1290	95.135	185	185
WP_010578411.1	lcl|NZ_LSSS01000107.1_cds_WP_004752075.1_3653	39.286	140	185
WP_010578410.1	lcl|NZ_LSSS01000031.1_cds_WP_020765358.1_1289	93.617	329	329
WP_010578410.1	lcl|NZ_LSSS01000031.1_cds_WP_020765339.1_1262	31.348	319	329
WP_010578410.1	lcl|NZ_LSSS01000041.1_cds_WP_004753565.1_1953	30.794	315	329
WP_010578410.1	lcl|NZ_LSSS01000042.1_cds_WP_004766600.1_2067	32.143	308	329
WP_010578410.1	lcl|NZ_LSSS01000001.1_cds_WP_020766826.1_82	30.149	335	329
WP_010578410.1	lcl|NZ_LSSS01000030.1_cds_WP_020766960.1_1186	30.723	332	329
WP_010578410.1	lcl|NZ_LSSS01000042.1_cds_WP_004751412.1_2055	28.788	330	329
WP_010578410.1	lcl|NZ_LSSS01000031.1_cds_WP_004762989.1_1286	29.180	305	329
WP_010578410.1	lcl|NZ_LSSS01000030.1_cds_WP_020765851.1_1047	28.364	275	329
WP_010578410.1	lcl|NZ_LSSS01000001.1_cds_WP_020766871.1_107	23.704	270	329
WP_010578410.1	lcl|NZ_LSSS01000031.1_cds_WP_020765346.1_1292	24.684	316	329
WP_010578410.1	lcl|NZ_LSSS01000052.1_cds_WP_016750792.1_2451	28.839	267	329
WP_010578410.1	lcl|NZ_LSSS01000012.1_cds_WP_004766563.1_202	26.718	262	329
WP_010578410.1	lcl|NZ_LSSS01000001.1_cds_WP_002733698.1_99	26.277	274	329
WP_010578410.1	lcl|NZ_LSSS01000041.1_cds_WP_020765261.1_1824	26.104	249	329
WP_010578410.1	lcl|NZ_LSSS01000001.1_cds_WP_020766840.1_109	25.758	330	329
WP_010578410.1	lcl|NZ_LSSS01000067.1_cds_WP_020765537.1_2967	27.600	250	329
WP_020984930.1	lcl|NZ_LSSS01000031.1_cds_WP_004762941.1_1288	90.551	254	267
WP_020984930.1	lcl|NZ_LSSS01000001.1_cds_WP_020766834.1_110	26.852	216	267
WP_020984930.1	lcl|NZ_LSSS01000030.1_cds_WP_020778860.1_1025	28.125	192	267
