WP_020985020.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590643.1_540	86.585	82	106
WP_010578412.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	77.244	312	314
WP_010578412.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	23.552	259	314
WP_010578412.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	22.462	325	314
WP_010578412.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	24.434	221	314
WP_010578411.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590804.1_2206	36.054	147	185
WP_010578410.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	29.874	318	329
WP_010578410.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	29.206	315	329
WP_010578410.1	lcl|NZ_RQEZ01000057.1_cds_WP_135593996.1_3147	31.613	310	329
WP_010578410.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	27.476	313	329
WP_010578410.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593453.1_63	29.375	320	329
WP_010578410.1	lcl|NZ_RQEZ01000106.1_cds_WP_135595207.1_3735	27.083	336	329
WP_010578410.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591407.1_2440	28.829	333	329
WP_010578410.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057568.1_564	21.812	298	329
WP_010578410.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590287.1_3371	23.460	341	329
WP_010578410.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	26.019	319	329
WP_010578410.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592711.1_2390	28.030	264	329
WP_010578410.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593870.1_278	25.152	330	329
WP_010578410.1	lcl|NZ_RQEZ01000012.1_cds_WP_135590112.1_1404	22.553	235	329
WP_010578410.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591491.1_2490	29.183	257	329
WP_020984930.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590652.1_549	27.160	243	267
WP_020984930.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594705.1_702	26.562	192	267
WP_020984930.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593078.1_572	24.057	212	267
WP_020984930.1	lcl|NZ_RQEZ01000110.1_cds_WP_135594508.1_3107	27.979	193	267
WP_020984930.1	lcl|NZ_RQEZ01000106.1_cds_WP_210412877.1_3734	29.101	189	267
WP_020984935.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594136.1_2704	27.726	321	509
WP_020984935.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594136.1_2704	27.726	321	509
WP_010578407.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593870.1_278	27.668	253	330
WP_010578407.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	27.536	276	330
WP_010578407.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057568.1_564	24.296	284	330
WP_010578407.1	lcl|NZ_RQEZ01000057.1_cds_WP_135593996.1_3147	27.574	272	330
WP_010578407.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593453.1_63	30.108	279	330
WP_010578407.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	26.136	264	330
WP_010578407.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590287.1_3371	24.434	221	330
WP_010578407.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	22.069	290	330
