WP_020985020.1	lcl|NZ_JQQD01000035.1_cds_WP_000340715.1_1050	91.463	82	106
WP_010578412.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	91.083	314	314
WP_010578412.1	lcl|NZ_JQQD01000035.1_cds_WP_000093099.1_1029	55.556	63	314
WP_010578412.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	27.778	252	314
WP_010578412.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	22.256	328	314
WP_010578412.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	24.194	186	314
WP_010578412.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	23.183	289	314
WP_010578412.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	25.526	333	314
WP_020984893.1	lcl|NZ_JQQD01000035.1_cds_WP_000604524.1_1048	84.932	365	365
WP_010578411.1	lcl|NZ_JQQD01000035.1_cds_WP_000884059.1_1047	95.135	185	185
WP_010578411.1	lcl|NZ_JQQD01000037.1_cds_WP_000351733.1_1099	38.571	140	185
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	94.529	329	329
WP_010578410.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	31.429	315	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	33.333	255	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	29.851	335	329
WP_010578410.1	lcl|NZ_JQQD01000029.1_cds_WP_001984071.1_660	32.026	306	329
WP_010578410.1	lcl|NZ_JQQD01000091.1_cds_WP_000649923.1_2495	30.091	329	329
WP_010578410.1	lcl|NZ_JQQD01000105.1_cds_WP_000709511.1_2664	28.182	330	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	28.852	305	329
WP_010578410.1	lcl|NZ_JQQD01000029.1_cds_WP_000688696.1_680	28.832	274	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000601375.1_993	24.549	277	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000410273.1_1049	27.826	230	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000475904.1_984	27.007	274	329
WP_010578410.1	lcl|NZ_JQQD01000053.1_cds_WP_001074785.1_1530	28.302	265	329
WP_010578410.1	lcl|NZ_JQQD01000058.1_cds_WP_001003557.1_1763	27.200	250	329
WP_010578410.1	lcl|NZ_JQQD01000035.1_cds_WP_000487322.1_995	26.205	332	329
WP_020984930.1	lcl|NZ_JQQD01000035.1_cds_WP_000774260.1_1045	88.583	254	267
WP_020984930.1	lcl|NZ_JQQD01000035.1_cds_WP_000859505.1_996	27.315	216	267
WP_020984930.1	lcl|NZ_JQQD01000035.1_cds_WP_000800438.1_1015	25.789	190	267
WP_020984930.1	lcl|NZ_JQQD01000035.1_cds_WP_000842260.1_966	24.569	232	267
WP_020984930.1	lcl|NZ_JQQD01000098.1_cds_WP_000667727.1_2572	33.636	110	267
WP_020984930.1	lcl|NZ_JQQD01000094.1_cds_WP_000805357.1_2527	36.047	86	267
WP_020984935.1	lcl|NZ_JQQD01000035.1_cds_WP_000612792.1_1044	87.205	508	509
WP_020984935.1	lcl|NZ_JQQD01000053.1_cds_WP_061261858.1_1606	27.019	322	509
WP_020984935.1	lcl|NZ_JQQD01000053.1_cds_WP_000364507.1_1605	28.723	94	509
WP_020984935.1	lcl|NZ_JQQD01000035.1_cds_WP_000612792.1_1044	87.205	508	509
WP_020984935.1	lcl|NZ_JQQD01000053.1_cds_WP_061261858.1_1606	27.019	322	509
WP_020984935.1	lcl|NZ_JQQD01000053.1_cds_WP_000364507.1_1605	28.723	94	509
WP_010578407.1	lcl|NZ_JQQD01000035.1_cds_WP_001067557.1_1043	96.364	330	330
WP_010578407.1	lcl|NZ_JQQD01000035.1_cds_WP_000646251.1_1046	29.316	307	330
WP_010578407.1	lcl|NZ_JQQD01000035.1_cds_WP_000600886.1_1020	27.068	266	330
WP_010578407.1	lcl|NZ_JQQD01000029.1_cds_WP_001984071.1_660	25.735	272	330
WP_010578407.1	lcl|NZ_JQQD01000058.1_cds_WP_001003557.1_1763	30.041	243	330
WP_010578407.1	lcl|NZ_JQQD01000032.1_cds_WP_000744700.1_787	26.266	316	330
WP_010578407.1	lcl|NZ_JQQD01000035.1_cds_WP_000723090.1_967	24.024	333	330
WP_010578407.1	lcl|NZ_JQQD01000091.1_cds_WP_000649923.1_2495	29.644	253	330
WP_010578407.1	lcl|NZ_JQQD01000029.1_cds_WP_000688696.1_680	25.339	221	330
WP_010578407.1	lcl|NZ_JQQD01000035.1_cds_WP_000601375.1_993	26.119	268	330
WP_010578406.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	98.087	366	366
WP_010578406.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	39.726	365	366
WP_010578406.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	33.714	350	366
WP_010578406.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	27.968	379	366
WP_010578406.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	27.809	356	366
WP_010578406.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	32.591	359	366
WP_010578406.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	29.132	357	366
WP_010578406.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	26.667	345	366
WP_010578406.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	31.579	190	366
WP_010578405.1	lcl|NZ_JQQD01000035.1_cds_WP_000608287.1_1041	95.640	367	367
WP_010578405.1	lcl|NZ_JQQD01000035.1_cds_WP_001198107.1_1042	40.000	365	367
WP_010578405.1	lcl|NZ_JQQD01000035.1_cds_WP_000575178.1_973	37.398	369	367
WP_010578405.1	lcl|NZ_JQQD01000010.1_cds_WP_000538749.1_240	31.267	371	367
WP_010578405.1	lcl|NZ_JQQD01000035.1_cds_WP_000582219.1_1031	35.077	325	367
WP_010578405.1	lcl|NZ_JQQD01000029.1_cds_WP_001281953.1_696	29.948	384	367
WP_010578405.1	lcl|NZ_JQQD01000035.1_cds_WP_000346036.1_1012	26.374	364	367
WP_010578405.1	lcl|NZ_JQQD01000035.1_cds_WP_000947840.1_1019	26.567	335	367
WP_010578405.1	lcl|NZ_JQQD01000153.1_cds_WP_001982414.1_3242	25.698	358	367
WP_020984976.1	lcl|NZ_JQQD01000035.1_cds_WP_000689747.1_1040	92.463	544	544
WP_020984976.1	lcl|NZ_JQQD01000035.1_cds_WP_000689747.1_1040	92.463	544	544
WP_010578402.1	lcl|NZ_JQQD01000035.1_cds_WP_000342716.1_1039	95.472	265	265
WP_010578402.1	lcl|NZ_JQQD01000155.1_cds_WP_001002663.1_3298	45.267	243	265
WP_020984841.1	lcl|NZ_JQQD01000035.1_cds_WP_001246622.1_1038	93.226	310	310
WP_020984841.1	lcl|NZ_JQQD01000045.1_cds_WP_000501205.1_1381	37.171	304	310
WP_020984841.1	lcl|NZ_JQQD01000165.1_cds_WP_001183723.1_3382	27.881	269	310
WP_020984841.1	lcl|NZ_JQQD01000008.1_cds_WP_061261725.1_219	24.046	262	310
WP_020984841.1	lcl|NZ_JQQD01000035.1_cds_WP_001246622.1_1038	93.226	310	310
WP_020984841.1	lcl|NZ_JQQD01000045.1_cds_WP_000501205.1_1381	37.171	304	310
WP_020984841.1	lcl|NZ_JQQD01000165.1_cds_WP_001183723.1_3382	27.881	269	310
WP_020984841.1	lcl|NZ_JQQD01000008.1_cds_WP_061261725.1_219	24.046	262	310
WP_010578401.1	lcl|NZ_JQQD01000035.1_cds_WP_000479980.1_1037	93.182	264	264
WP_010578400.1	lcl|NZ_JQQD01000035.1_cds_WP_000715955.1_1036	95.349	129	130
WP_010578399.1	lcl|NZ_JQQD01000035.1_cds_WP_001088862.1_1035	81.379	145	145
WP_010578399.1	lcl|NZ_JQQD01000075.1_cds_WP_002069656.1_2105	57.143	28	145
WP_020984860.1	lcl|NZ_JQQD01000035.1_cds_WP_000517242.1_1034	92.760	221	221
WP_020984860.1	lcl|NZ_JQQD01000057.1_cds_WP_001069832.1_1702	28.440	109	221
WP_020984860.1	lcl|NZ_JQQD01000032.1_cds_WP_001082180.1_758	25.641	78	221
WP_039942433.1	lcl|NZ_JQQD01000035.1_cds_WP_061261803.1_1032	24.599	374	408
WP_039942433.1	lcl|NZ_JQQD01000040.1_cds_WP_000402846.1_1295	21.818	220	408
WP_039942433.1	lcl|NZ_JQQD01000035.1_cds_WP_001206409.1_1024	24.845	161	408
WP_039942433.1	lcl|NZ_JQQD01000035.1_cds_WP_000661930.1_999	26.241	141	408
WP_039942433.1	lcl|NZ_JQQD01000035.1_cds_WP_061255844.1_1008	25.899	139	408
WP_039942433.1	lcl|NZ_JQQD01000032.1_cds_WP_001082180.1_758	23.256	215	408
WP_039942433.1	lcl|NZ_JQQD01000057.1_cds_WP_000347675.1_1703	24.299	214	408
WP_020985012.1	lcl|NZ_JQQD01000035.1_cds_WP_061261804.1_1033	86.286	175	175
WP_020985012.1	lcl|NZ_JQQD01000100.1_cds_WP_001206947.1_2598	30.070	143	175
