WP_020985020.1	lcl|NZ_AOWV01000180.1_cds_WP_000340715.1_3263	91.463	82	106
WP_010578412.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	91.083	314	314
WP_010578412.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	27.778	252	314
WP_010578412.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	22.256	328	314
WP_010578412.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	23.529	289	314
WP_010578412.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	25.526	333	314
WP_010578412.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	23.592	284	314
WP_020984893.1	lcl|NZ_AOWV01000180.1_cds_WP_000604525.1_3261	84.384	365	365
WP_010578411.1	lcl|NZ_AOWV01000180.1_cds_WP_000884059.1_3260	95.135	185	185
WP_010578411.1	lcl|NZ_AOWV01000182.1_cds_WP_000351733.1_3310	38.571	140	185
WP_010578410.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	94.529	329	329
WP_010578410.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	31.429	315	329
WP_010578410.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	30.149	335	329
WP_010578410.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	31.148	305	329
WP_010578410.1	lcl|NZ_AOWV01000105.1_cds_WP_000649924.1_1491	30.091	329	329
WP_010578410.1	lcl|NZ_AOWV01000063.1_cds_WP_000709508.1_884	27.879	330	329
WP_010578410.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	28.852	305	329
WP_010578410.1	lcl|NZ_AOWV01000063.1_cds_WP_000688696.1_854	28.832	274	329
WP_010578410.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	27.826	230	329
WP_010578410.1	lcl|NZ_AOWV01000090.1_cds_WP_000475901.1_1331	27.007	274	329
WP_010578410.1	lcl|NZ_AOWV01000178.1_cds_WP_001074779.1_3171	27.925	265	329
WP_010578410.1	lcl|NZ_AOWV01000056.1_cds_WP_001003560.1_771	26.800	250	329
WP_020984930.1	lcl|NZ_AOWV01000180.1_cds_WP_000774259.1_3258	88.583	254	267
WP_020984930.1	lcl|NZ_AOWV01000108.1_cds_WP_000842260.1_1578	24.569	232	267
WP_020984930.1	lcl|NZ_AOWV01000086.1_cds_WP_000667727.1_1281	33.636	110	267
WP_020984930.1	lcl|NZ_AOWV01000159.1_cds_WP_000805357.1_2610	36.047	86	267
WP_020984935.1	lcl|NZ_AOWV01000180.1_cds_WP_002072162.1_3257	87.795	508	509
WP_020984935.1	lcl|NZ_AOWV01000164.1_cds_WP_000291581.1_2764	27.329	322	509
