WP_020985020.1	lcl|NZ_JQPP01000016.1_cds_WP_000340715.1_656	91.463	82	106
WP_010578412.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	91.613	310	314
WP_010578412.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	22.302	278	314
WP_010578412.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	22.256	328	314
WP_010578412.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	23.529	289	314
WP_010578412.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	24.725	182	314
WP_010578411.1	lcl|NZ_JQPP01000072.1_cds_WP_000351733.1_1882	38.571	140	185
WP_010578411.1	lcl|NZ_JQPP01000016.1_cds_WP_001047905.1_624	35.593	177	185
WP_010578410.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	30.530	321	329
WP_010578410.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	31.429	315	329
WP_010578410.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	30.149	335	329
WP_010578410.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	32.026	306	329
WP_010578410.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	30.091	329	329
WP_010578410.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	28.525	305	329
WP_010578410.1	lcl|NZ_JQPP01000123.1_cds_WP_000709508.1_2724	27.879	330	329
WP_010578410.1	lcl|NZ_JQPP01000167.1_cds_WP_000688695.1_3223	28.832	274	329
WP_010578410.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	25.680	331	329
WP_010578410.1	lcl|NZ_JQPP01000002.1_cds_WP_001074781.1_96	28.571	266	329
WP_010578410.1	lcl|NZ_JQPP01000016.1_cds_WP_000460023.1_603	24.549	277	329
WP_010578410.1	lcl|NZ_JQPP01000041.1_cds_WP_001003558.1_1280	27.200	250	329
WP_020984930.1	lcl|NZ_JQPP01000016.1_cds_WP_000043898.1_606	28.415	183	267
WP_020984930.1	lcl|NZ_JQPP01000016.1_cds_WP_000842260.1_586	24.569	232	267
WP_020984930.1	lcl|NZ_JQPP01000037.1_cds_WP_000667727.1_1159	33.636	110	267
WP_020984930.1	lcl|NZ_JQPP01000099.1_cds_WP_000805357.1_2286	36.047	86	267
WP_020984935.1	lcl|NZ_JQPP01000002.1_cds_WP_000291584.1_168	27.329	322	509
WP_020984935.1	lcl|NZ_JQPP01000002.1_cds_WP_000364507.1_167	28.723	94	509
WP_020984935.1	lcl|NZ_JQPP01000002.1_cds_WP_000291584.1_168	27.329	322	509
WP_020984935.1	lcl|NZ_JQPP01000002.1_cds_WP_000364507.1_167	28.723	94	509
WP_010578407.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	23.358	274	330
WP_010578407.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	25.735	272	330
WP_010578407.1	lcl|NZ_JQPP01000041.1_cds_WP_001003558.1_1280	30.041	243	330
WP_010578407.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	26.266	316	330
WP_010578407.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	24.324	333	330
WP_010578407.1	lcl|NZ_JQPP01000027.1_cds_WP_000649924.1_901	29.644	253	330
WP_010578407.1	lcl|NZ_JQPP01000167.1_cds_WP_000688695.1_3223	25.339	221	330
WP_010578406.1	lcl|NZ_JQPP01000016.1_cds_WP_000575181.1_593	33.143	350	366
WP_010578406.1	lcl|NZ_JQPP01000016.1_cds_WP_000041233.1_645	34.202	307	366
WP_010578406.1	lcl|NZ_JQPP01000167.1_cds_WP_061251957.1_3241	27.968	379	366
WP_010578406.1	lcl|NZ_JQPP01000016.1_cds_WP_002078520.1_630	30.256	390	366
WP_010578406.1	lcl|NZ_JQPP01000016.1_cds_WP_001117632.1_648	37.864	206	366
WP_010578406.1	lcl|NZ_JQPP01000172.1_cds_WP_061278786.1_3258	29.132	357	366
WP_010578406.1	lcl|NZ_JQPP01000005.1_cds_WP_001982414.1_281	31.579	190	366
WP_010578405.1	lcl|NZ_JQPP01000016.1_cds_WP_000575181.1_593	37.127	369	367
WP_010578405.1	lcl|NZ_JQPP01000172.1_cds_WP_061278786.1_3258	31.267	371	367
WP_010578405.1	lcl|NZ_JQPP01000016.1_cds_WP_002078520.1_630	31.733	375	367
WP_010578405.1	lcl|NZ_JQPP01000016.1_cds_WP_000041233.1_645	31.953	338	367
WP_010578405.1	lcl|NZ_JQPP01000167.1_cds_WP_061251957.1_3241	29.688	384	367
WP_010578405.1	lcl|NZ_JQPP01000016.1_cds_WP_001117632.1_648	33.475	236	367
WP_010578405.1	lcl|NZ_JQPP01000005.1_cds_WP_001982414.1_281	25.698	358	367
WP_010578405.1	lcl|NZ_JQPP01000061.1_cds_WP_000365886.1_1690	33.708	89	367
WP_010578402.1	lcl|NZ_JQPP01000075.1_cds_WP_001002663.1_1961	45.267	243	265
WP_020984841.1	lcl|NZ_JQPP01000029.1_cds_WP_000501205.1_973	37.171	304	310
WP_020984841.1	lcl|NZ_JQPP01000111.1_cds_WP_061217191.1_2535	27.881	269	310
WP_020984841.1	lcl|NZ_JQPP01000028.1_cds_WP_000279894.1_930	23.664	262	310
WP_020984841.1	lcl|NZ_JQPP01000029.1_cds_WP_000501205.1_973	37.171	304	310
WP_020984841.1	lcl|NZ_JQPP01000111.1_cds_WP_061217191.1_2535	27.881	269	310
WP_020984841.1	lcl|NZ_JQPP01000028.1_cds_WP_000279894.1_930	23.664	262	310
WP_010578399.1	lcl|NZ_JQPP01000103.1_cds_WP_002069656.1_2381	57.143	28	145
WP_020984860.1	lcl|NZ_JQPP01000158.1_cds_WP_001069831.1_3074	29.358	109	221
WP_020984860.1	lcl|NZ_JQPP01000071.1_cds_WP_061278530.1_1860	25.641	78	221
WP_020984860.1	lcl|NZ_JQPP01000016.1_cds_WP_001075146.1_639	31.068	103	221
WP_039942433.1	lcl|NZ_JQPP01000060.1_cds_WP_061252007.1_1673	21.818	220	408
WP_039942433.1	lcl|NZ_JQPP01000071.1_cds_WP_061278530.1_1860	23.256	215	408
WP_039942433.1	lcl|NZ_JQPP01000158.1_cds_WP_000347685.1_3073	24.299	214	408
WP_039942433.1	lcl|NZ_JQPP01000016.1_cds_JG83_RS21210_615	31.765	85	408
WP_020985012.1	lcl|NZ_JQPP01000164.1_cds_WP_001206947.1_3163	30.070	143	175
WP_010578396.1	lcl|NZ_JQPP01000060.1_cds_WP_061252007.1_1673	24.545	220	406
WP_010578396.1	lcl|NZ_JQPP01000158.1_cds_WP_000347685.1_3073	23.077	208	406
WP_010578395.1	lcl|NZ_JQPP01000016.1_cds_WP_000601340.1_635	39.216	102	240
WP_010578395.1	lcl|NZ_JQPP01000093.1_cds_WP_000653653.1_2229	26.378	254	240
WP_010578395.1	lcl|NZ_JQPP01000156.1_cds_WP_000998676.1_3059	26.778	239	240
WP_010578395.1	lcl|NZ_JQPP01000013.1_cds_WP_000043153.1_486	25.969	258	240
WP_010578395.1	lcl|NZ_JQPP01000103.1_cds_WP_000566240.1_2378	32.673	101	240
WP_010578395.1	lcl|NZ_JQPP01000103.1_cds_WP_001968389.1_2407	25.000	236	240
WP_010578395.1	lcl|NZ_JQPP01000002.1_cds_WP_000194184.1_77	25.688	218	240
WP_010578395.1	lcl|NZ_JQPP01000029.1_cds_WP_000167663.1_982	22.594	239	240
WP_010578395.1	lcl|NZ_JQPP01000120.1_cds_WP_000093664.1_2676	21.229	179	240
WP_010578390.1	lcl|NZ_JQPP01000217.1_cds_WP_000172203.1_3632	45.259	232	603
WP_010578390.1	lcl|NZ_JQPP01000062.1_cds_WP_000667645.1_1746	35.084	419	603
WP_010578390.1	lcl|NZ_JQPP01000027.1_cds_WP_000828456.1_831	27.846	571	603
WP_010578390.1	lcl|NZ_JQPP01000016.1_cds_WP_000614938.1_629	25.198	504	603
WP_010578390.1	lcl|NZ_JQPP01000041.1_cds_WP_001052495.1_1259	31.507	219	603
WP_010578390.1	lcl|NZ_JQPP01000065.1_cds_WP_000603361.1_1770	28.440	218	603
WP_010578390.1	lcl|NZ_JQPP01000092.1_cds_WP_061252136.1_2215	27.559	254	603
WP_010578390.1	lcl|NZ_JQPP01000052.1_cds_WP_002071818.1_1538	28.761	226	603
WP_010578390.1	lcl|NZ_JQPP01000002.1_cds_WP_000047473.1_162	26.840	231	603
WP_010578390.1	lcl|NZ_JQPP01000113.1_cds_WP_000666554.1_2576	29.614	233	603
WP_010578390.1	lcl|NZ_JQPP01000146.1_cds_WP_000510777.1_2981	27.074	229	603
WP_010578390.1	lcl|NZ_JQPP01000045.1_cds_WP_001288326.1_1361	28.632	234	603
WP_010578390.1	lcl|NZ_JQPP01000004.1_cds_WP_001161019.1_242	28.632	234	603
WP_010578390.1	lcl|NZ_JQPP01000080.1_cds_WP_000136057.1_2012	26.457	223	603
WP_010578390.1	lcl|NZ_JQPP01000163.1_cds_WP_000598571.1_3126	28.511	235	603
WP_010578390.1	lcl|NZ_JQPP01000021.1_cds_WP_000651459.1_706	25.000	252	603
WP_010578390.1	lcl|NZ_JQPP01000034.1_cds_WP_000536748.1_1101	30.973	226	603
WP_010578390.1	lcl|NZ_JQPP01000225.1_cds_WP_001982953.1_3682	26.577	222	603
WP_010578390.1	lcl|NZ_JQPP01000186.1_cds_WP_000184524.1_3382	27.885	208	603
WP_010578390.1	lcl|NZ_JQPP01000092.1_cds_WP_000218838.1_2214	28.333	240	603
WP_010578390.1	lcl|NZ_JQPP01000072.1_cds_WP_001089499.1_1881	27.897	233	603
WP_010578390.1	lcl|NZ_JQPP01000217.1_cds_WP_000626143.1_3627	25.128	195	603
WP_010578390.1	lcl|NZ_JQPP01000072.1_cds_WP_000433117.1_1913	22.672	247	603
WP_010578390.1	lcl|NZ_JQPP01000220.1_cds_WP_001141158.1_3642	28.270	237	603
WP_010578390.1	lcl|NZ_JQPP01000035.1_cds_WP_061278388.1_1134	26.042	192	603
WP_010578390.1	lcl|NZ_JQPP01000257.1_cds_WP_061217493.1_3862	24.490	245	603
WP_010578390.1	lcl|NZ_JQPP01000257.1_cds_WP_061217493.1_3862	27.000	200	603
WP_010578390.1	lcl|NZ_JQPP01000088.1_cds_WP_000054165.1_2131	25.000	248	603
WP_010578390.1	lcl|NZ_JQPP01000217.1_cds_WP_000172203.1_3632	45.259	232	603
WP_010578390.1	lcl|NZ_JQPP01000062.1_cds_WP_000667645.1_1746	35.084	419	603
WP_010578390.1	lcl|NZ_JQPP01000027.1_cds_WP_000828456.1_831	27.846	571	603
WP_010578390.1	lcl|NZ_JQPP01000016.1_cds_WP_000614938.1_629	25.198	504	603
WP_010578390.1	lcl|NZ_JQPP01000041.1_cds_WP_001052495.1_1259	31.507	219	603
WP_010578390.1	lcl|NZ_JQPP01000065.1_cds_WP_000603361.1_1770	28.440	218	603
WP_010578390.1	lcl|NZ_JQPP01000092.1_cds_WP_061252136.1_2215	27.559	254	603
WP_010578390.1	lcl|NZ_JQPP01000052.1_cds_WP_002071818.1_1538	28.761	226	603
WP_010578390.1	lcl|NZ_JQPP01000002.1_cds_WP_000047473.1_162	26.840	231	603
WP_010578390.1	lcl|NZ_JQPP01000113.1_cds_WP_000666554.1_2576	29.614	233	603
WP_010578390.1	lcl|NZ_JQPP01000146.1_cds_WP_000510777.1_2981	27.074	229	603
WP_010578390.1	lcl|NZ_JQPP01000045.1_cds_WP_001288326.1_1361	28.632	234	603
