WP_020985020.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000340715.1_1055	91.463	82	106
WP_010578412.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000410273.1_1056	91.083	314	314
WP_010578412.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000093099.1_1076	55.556	63	314
WP_010578412.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	28.175	252	314
WP_010578412.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	22.256	328	314
WP_010578412.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	24.194	186	314
WP_010578412.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	23.183	289	314
WP_010578412.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	25.526	333	314
WP_020984893.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000604524.1_1057	84.932	365	365
WP_010578411.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000884059.1_1058	95.135	185	185
WP_010578411.1	lcl|NZ_JAGGCI010000003.1_cds_WP_000351733.1_632	38.571	140	185
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	93.921	329	329
WP_010578410.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	31.429	315	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	33.333	255	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	29.851	335	329
WP_010578410.1	lcl|NZ_JAGGCI010000027.1_cds_WP_001984071.1_2926	32.026	306	329
WP_010578410.1	lcl|NZ_JAGGCI010000010.1_cds_WP_000649925.1_1653	30.091	329	329
WP_010578410.1	lcl|NZ_JAGGCI010000060.1_cds_WP_000709511.1_3679	28.182	330	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	28.852	305	329
WP_010578410.1	lcl|NZ_JAGGCI010000027.1_cds_WP_000688695.1_2906	28.832	274	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000601375.1_1112	24.549	277	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000410273.1_1056	27.826	230	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000475904.1_1121	27.007	274	329
WP_010578410.1	lcl|NZ_JAGGCI010000007.1_cds_WP_001074785.1_1240	28.302	265	329
WP_010578410.1	lcl|NZ_JAGGCI010000019.1_cds_WP_001003555.1_2493	27.200	250	329
WP_010578410.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000487322.1_1110	26.205	332	329
WP_020984930.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000774262.1_1060	88.189	254	267
WP_020984930.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000859505.1_1109	27.315	216	267
WP_020984930.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000800438.1_1090	25.789	190	267
WP_020984930.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000842260.1_1139	24.569	232	267
WP_020984930.1	lcl|NZ_JAGGCI010000024.1_cds_WP_000667727.1_2785	33.636	110	267
WP_020984930.1	lcl|NZ_JAGGCI010000021.1_cds_WP_000805357.1_2607	36.047	86	267
WP_020984935.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000612797.1_1061	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000291591.1_1316	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000364507.1_1315	28.723	94	509
WP_020984935.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000612797.1_1061	87.402	508	509
WP_020984935.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000291591.1_1316	27.329	322	509
WP_020984935.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000364507.1_1315	28.723	94	509
WP_010578407.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001067557.1_1062	96.364	330	330
WP_010578407.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000646250.1_1059	28.990	307	330
WP_010578407.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000600889.1_1085	27.068	266	330
WP_010578407.1	lcl|NZ_JAGGCI010000027.1_cds_WP_001984071.1_2926	25.735	272	330
WP_010578407.1	lcl|NZ_JAGGCI010000019.1_cds_WP_001003555.1_2493	30.041	243	330
WP_010578407.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000744700.1_1443	26.266	316	330
WP_010578407.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000723090.1_1138	24.024	333	330
WP_010578407.1	lcl|NZ_JAGGCI010000010.1_cds_WP_000649925.1_1653	29.644	253	330
WP_010578407.1	lcl|NZ_JAGGCI010000027.1_cds_WP_000688695.1_2906	25.339	221	330
WP_010578407.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000601375.1_1112	26.119	268	330
WP_010578406.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001198107.1_1063	98.087	366	366
WP_010578406.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000608295.1_1064	40.000	365	366
WP_010578406.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000575178.1_1132	33.714	350	366
WP_010578406.1	lcl|NZ_JAGGCI010000027.1_cds_WP_001281953.1_2892	27.968	379	366
WP_010578406.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000346036.1_1093	27.809	356	366
WP_010578406.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000582222.1_1074	32.394	355	366
WP_010578406.1	lcl|NZ_JAGGCI010000005.1_cds_WP_000538752.1_906	29.132	357	366
WP_010578406.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000947844.1_1086	26.667	345	366
WP_010578406.1	lcl|NZ_JAGGCI010000014.1_cds_WP_001982414.1_2085	31.579	190	366
WP_010578405.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000608295.1_1064	96.185	367	367
WP_010578405.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001198107.1_1063	40.000	365	367
WP_010578405.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000575178.1_1132	37.398	369	367
WP_010578405.1	lcl|NZ_JAGGCI010000005.1_cds_WP_000538752.1_906	31.267	371	367
WP_010578405.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000582222.1_1074	35.077	325	367
WP_010578405.1	lcl|NZ_JAGGCI010000027.1_cds_WP_001281953.1_2892	29.948	384	367
WP_010578405.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000346036.1_1093	26.374	364	367
WP_010578405.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000947844.1_1086	26.404	356	367
WP_010578405.1	lcl|NZ_JAGGCI010000014.1_cds_WP_001982414.1_2085	25.698	358	367
WP_010578405.1	lcl|NZ_JAGGCI010000003.1_cds_WP_000365890.1_597	33.708	89	367
WP_020984976.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000689743.1_1065	92.831	544	544
WP_020984976.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000689743.1_1065	92.831	544	544
WP_010578402.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000342713.1_1066	95.094	265	265
WP_010578402.1	lcl|NZ_JAGGCI010000052.1_cds_WP_001002663.1_3589	45.267	243	265
WP_020984841.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001246618.1_1067	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCI010000034.1_cds_WP_000501205.1_3153	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCI010000033.1_cds_WP_001183723.1_3136	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCI010000016.1_cds_WP_000279894.1_2262	23.664	262	310
WP_020984841.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001246618.1_1067	91.613	310	310
WP_020984841.1	lcl|NZ_JAGGCI010000034.1_cds_WP_000501205.1_3153	37.171	304	310
WP_020984841.1	lcl|NZ_JAGGCI010000033.1_cds_WP_001183723.1_3136	27.881	269	310
WP_020984841.1	lcl|NZ_JAGGCI010000016.1_cds_WP_000279894.1_2262	23.664	262	310
WP_010578401.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000479982.1_1068	92.803	264	264
WP_010578400.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000715958.1_1069	95.349	129	130
WP_010578399.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001088866.1_1070	80.690	145	145
WP_010578399.1	lcl|NZ_JAGGCI010000001.1_cds_WP_002069656.1_70	57.143	28	145
WP_020984860.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000517242.1_1071	92.760	221	221
WP_020984860.1	lcl|NZ_JAGGCI010000045.1_cds_WP_001069834.1_3453	28.440	109	221
WP_020984860.1	lcl|NZ_JAGGCI010000008.1_cds_WP_001082180.1_1414	25.641	78	221
WP_039942433.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001015422.1_1073	24.599	374	408
WP_039942433.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001206409.1_1081	24.845	161	408
WP_039942433.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000661932.1_1106	26.241	141	408
WP_039942433.1	lcl|NZ_JAGGCI010000006.1_cds_WP_002082140.1_1097	25.899	139	408
WP_039942433.1	lcl|NZ_JAGGCI010000013.1_cds_WP_000402845.1_2006	21.818	220	408
WP_039942433.1	lcl|NZ_JAGGCI010000008.1_cds_WP_001082180.1_1414	23.256	215	408
WP_039942433.1	lcl|NZ_JAGGCI010000045.1_cds_WP_000347681.1_3452	24.299	214	408
WP_020985012.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000611594.1_1072	85.143	175	175
WP_020985012.1	lcl|NZ_JAGGCI010000008.1_cds_WP_001206947.1_1407	30.070	143	175
WP_010578396.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001015422.1_1073	89.223	399	406
WP_010578396.1	lcl|NZ_JAGGCI010000013.1_cds_WP_000402845.1_2006	25.455	220	406
WP_010578396.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000661932.1_1106	24.468	188	406
WP_010578396.1	lcl|NZ_JAGGCI010000045.1_cds_WP_000347681.1_3452	23.077	208	406
WP_010578395.1	lcl|NZ_JAGGCI010000038.1_cds_WP_000653653.1_3297	26.378	254	240
WP_010578395.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000998676.1_1469	26.778	239	240
WP_010578395.1	lcl|NZ_JAGGCI010000025.1_cds_WP_000043153.1_2797	25.969	258	240
WP_010578395.1	lcl|NZ_JAGGCI010000001.1_cds_WP_000566240.1_73	32.673	101	240
WP_010578395.1	lcl|NZ_JAGGCI010000001.1_cds_WP_001968389.1_45	25.000	236	240
WP_010578395.1	lcl|NZ_JAGGCI010000007.1_cds_WP_000194186.1_1221	25.688	218	240
WP_010578395.1	lcl|NZ_JAGGCI010000001.1_cds_WP_000093663.1_196	21.229	179	240
WP_010578395.1	lcl|NZ_JAGGCI010000034.1_cds_WP_000167663.1_3162	22.594	239	240
WP_244265121.1	lcl|NZ_JAGGCI010000006.1_cds_WP_001106774.1_1078	46.512	301	302
WP_010578390.1	lcl|NZ_JAGGCI010000006.1_cds_WP_000834715.1_1079	47.917	576	603
WP_010578390.1	lcl|NZ_JAGGCI010000005.1_cds_WP_000667646.1_931	35.322	419	603
WP_010578390.1	lcl|NZ_JAGGCI010000005.1_cds_WP_000172202.1_974	44.828	232	603
WP_010578390.1	lcl|NZ_JAGGCI010000008.1_cds_WP_000828455.1_1354	27.671	571	603
WP_010578390.1	lcl|NZ_JAGGCI010000019.1_cds_WP_001052498.1_2472	31.963	219	603
WP_010578390.1	lcl|NZ_JAGGCI010000038.1_cds_WP_000603361.1_3287	28.440	218	603
WP_010578390.1	lcl|NZ_JAGGCI010000005.1_cds_WP_000942282.1_988	28.319	226	603
