WP_020985020.1	lcl|NZ_JQPX01000126.1_cds_WP_000340715.1_3177	91.463	82	106
WP_010578412.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	91.083	314	314
WP_010578412.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	27.778	252	314
WP_010578412.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	22.256	328	314
WP_010578412.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	23.183	289	314
WP_010578412.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	25.526	333	314
WP_020984893.1	lcl|NZ_JQPX01000126.1_cds_WP_000604527.1_3175	84.658	365	365
WP_010578411.1	lcl|NZ_JQPX01000126.1_cds_WP_000884059.1_3174	95.135	185	185
WP_010578411.1	lcl|NZ_JQPX01000040.1_cds_WP_000351733.1_1222	38.571	140	185
WP_010578410.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	94.529	329	329
WP_010578410.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	31.111	315	329
WP_010578410.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	29.851	335	329
WP_010578410.1	lcl|NZ_JQPX01000102.1_cds_WP_173645299.1_2754	32.026	306	329
WP_010578410.1	lcl|NZ_JQPX01000096.1_cds_WP_000649923.1_2636	30.091	329	329
WP_010578410.1	lcl|NZ_JQPX01000008.1_cds_WP_000709513.1_75	28.182	330	329
WP_010578410.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	28.852	305	329
WP_010578410.1	lcl|NZ_JQPX01000102.1_cds_WP_000688696.1_2775	28.832	274	329
WP_010578410.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	27.826	230	329
WP_010578410.1	lcl|NZ_JQPX01000088.1_cds_WP_000475901.1_2481	27.007	274	329
WP_010578410.1	lcl|NZ_JQPX01000092.1_cds_WP_001074781.1_2575	28.571	266	329
WP_010578410.1	lcl|NZ_JQPX01000072.1_cds_WP_001003555.1_2079	27.200	250	329
WP_020984930.1	lcl|NZ_JQPX01000126.1_cds_WP_000774260.1_3172	88.583	254	267
WP_020984930.1	lcl|NZ_JQPX01000088.1_cds_WP_000842260.1_2463	24.569	232	267
WP_020984930.1	lcl|NZ_JQPX01000156.1_cds_WP_000667727.1_3502	33.636	110	267
WP_020984930.1	lcl|NZ_JQPX01000177.1_cds_WP_000805357.1_3655	36.047	86	267
WP_020984935.1	lcl|NZ_JQPX01000126.1_cds_WP_000602734.1_3171	87.402	508	509
WP_020984935.1	lcl|NZ_JQPX01000022.1_cds_WP_061241742.1_698	27.103	321	509
WP_020984935.1	lcl|NZ_JQPX01000022.1_cds_WP_000364507.1_697	28.723	94	509
WP_020984935.1	lcl|NZ_JQPX01000126.1_cds_WP_000602734.1_3171	87.402	508	509
WP_020984935.1	lcl|NZ_JQPX01000022.1_cds_WP_061241742.1_698	27.103	321	509
WP_020984935.1	lcl|NZ_JQPX01000022.1_cds_WP_000364507.1_697	28.723	94	509
WP_010578407.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	96.061	330	330
WP_010578407.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	29.316	307	330
WP_010578407.1	lcl|NZ_JQPX01000102.1_cds_WP_173645299.1_2754	25.735	272	330
WP_010578407.1	lcl|NZ_JQPX01000072.1_cds_WP_001003555.1_2079	30.041	243	330
WP_010578407.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	26.582	316	330
WP_010578407.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	24.024	333	330
WP_010578407.1	lcl|NZ_JQPX01000096.1_cds_WP_000649923.1_2636	29.644	253	330
WP_010578407.1	lcl|NZ_JQPX01000102.1_cds_WP_000688696.1_2775	25.339	221	330
WP_010578406.1	lcl|NZ_JQPX01000126.1_cds_WP_061243499.1_3169	97.814	366	366
WP_010578406.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	39.726	365	366
WP_010578406.1	lcl|NZ_JQPX01000088.1_cds_WP_010679520.1_2470	33.429	350	366
WP_010578406.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	32.199	382	366
WP_010578406.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	27.968	379	366
WP_010578406.1	lcl|NZ_JQPX01000134.1_cds_WP_061243570.1_3272	29.412	357	366
WP_010578406.1	lcl|NZ_JQPX01000010.1_cds_WP_001982414.1_117	31.579	190	366
WP_010578405.1	lcl|NZ_JQPX01000126.1_cds_WP_000608294.1_3168	95.913	367	367
WP_010578405.1	lcl|NZ_JQPX01000126.1_cds_WP_061243499.1_3169	40.000	365	367
WP_010578405.1	lcl|NZ_JQPX01000088.1_cds_WP_010679520.1_2470	37.398	369	367
WP_010578405.1	lcl|NZ_JQPX01000126.1_cds_WP_000172660.1_3152	32.086	374	367
WP_010578405.1	lcl|NZ_JQPX01000134.1_cds_WP_061243570.1_3272	31.267	371	367
WP_010578405.1	lcl|NZ_JQPX01000146.1_cds_WP_001281953.1_3417	29.948	384	367
WP_010578405.1	lcl|NZ_JQPX01000010.1_cds_WP_001982414.1_117	25.698	358	367
WP_010578405.1	lcl|NZ_JQPX01000011.1_cds_WP_061241315.1_147	33.708	89	367
WP_020984976.1	lcl|NZ_JQPX01000126.1_cds_WP_061243498.1_3167	92.463	544	544
WP_020984976.1	lcl|NZ_JQPX01000126.1_cds_WP_061243498.1_3167	92.463	544	544
