WP_020985020.1	lcl|NZ_AHPW01000048.1_cds_WP_000340715.1_3093	91.463	82	106
WP_010578412.1	lcl|NZ_AHPW01000048.1_cds_WP_000712242.1_3094	90.764	314	314
WP_010578412.1	lcl|NZ_AHPW01000048.1_cds_WP_000646251.1_3097	27.778	252	314
WP_010578412.1	lcl|NZ_AHPW01000045.1_cds_WP_000744700.1_3305	22.256	328	314
WP_010578412.1	lcl|NZ_AHPW01000048.1_cds_WP_000600890.1_3127	24.194	186	314
WP_010578412.1	lcl|NZ_AHPW01000048.1_cds_WP_000723092.1_3178	23.183	289	314
WP_010578412.1	lcl|NZ_AHPW01000048.1_cds_WP_001067557.1_3100	25.526	333	314
WP_010578412.1	lcl|NZ_AHPW01000048.1_cds_WP_000025485.1_3121	22.222	324	314
WP_020984893.1	lcl|NZ_AHPW01000048.1_cds_WP_000604524.1_3095	84.932	365	365
WP_010578411.1	lcl|NZ_AHPW01000048.1_cds_WP_000884059.1_3096	95.135	185	185
WP_010578411.1	lcl|NZ_AHPW01000041.1_cds_WP_000351733.1_3519	38.571	140	185
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000646251.1_3097	94.529	329	329
WP_010578410.1	lcl|NZ_AHPW01000045.1_cds_WP_000744700.1_3305	31.429	315	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000600890.1_3127	33.333	255	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000723092.1_3178	29.851	335	329
WP_010578410.1	lcl|NZ_AHPW01000228.1_cds_WP_001984071.1_688	32.026	306	329
WP_010578410.1	lcl|NZ_AHPW01000309.1_cds_WP_000649925.1_291	30.091	329	329
WP_010578410.1	lcl|NZ_AHPW01000242.1_cds_WP_000709511.1_541	28.182	330	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_001067557.1_3100	28.852	305	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000601375.1_3153	24.549	277	329
WP_010578410.1	lcl|NZ_AHPW01000139.1_cds_WP_000688694.1_2102	28.832	274	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_002079020.1_3123	29.630	270	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000025485.1_3121	24.765	319	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000712242.1_3094	27.826	230	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000475904.1_3161	27.007	274	329
WP_010578410.1	lcl|NZ_AHPW01000106.1_cds_WP_001074784.1_2284	28.302	265	329
WP_010578410.1	lcl|NZ_AHPW01000043.1_cds_WP_001003556.1_3397	27.200	250	329
WP_010578410.1	lcl|NZ_AHPW01000048.1_cds_WP_000487322.1_3151	26.205	332	329
WP_020984930.1	lcl|NZ_AHPW01000048.1_cds_WP_000774260.1_3098	88.583	254	267
WP_020984930.1	lcl|NZ_AHPW01000048.1_cds_WP_000859505.1_3150	27.315	216	267
WP_020984930.1	lcl|NZ_AHPW01000048.1_cds_WP_000800438.1_3132	25.789	190	267
WP_020984930.1	lcl|NZ_AHPW01000048.1_cds_WP_000842260.1_3179	24.569	232	267
WP_020984930.1	lcl|NZ_AHPW01000056.1_cds_WP_000667727.1_2845	33.636	110	267
WP_020984930.1	lcl|NZ_AHPW01000037.1_cds_WP_000805357.1_3636	36.047	86	267
WP_020984935.1	lcl|NZ_AHPW01000048.1_cds_WP_000612792.1_3099	87.205	508	509
WP_020984935.1	lcl|NZ_AHPW01000183.1_cds_WP_000291586.1_1335	27.329	322	509
WP_020984935.1	lcl|NZ_AHPW01000183.1_cds_WP_000364507.1_1334	28.723	94	509
WP_020984935.1	lcl|NZ_AHPW01000048.1_cds_WP_000612792.1_3099	87.205	508	509
WP_020984935.1	lcl|NZ_AHPW01000183.1_cds_WP_000291586.1_1335	27.329	322	509
WP_020984935.1	lcl|NZ_AHPW01000183.1_cds_WP_000364507.1_1334	28.723	94	509
WP_010578407.1	lcl|NZ_AHPW01000048.1_cds_WP_001067557.1_3100	96.364	330	330
WP_010578407.1	lcl|NZ_AHPW01000048.1_cds_WP_002079020.1_3123	29.210	291	330
WP_010578407.1	lcl|NZ_AHPW01000048.1_cds_WP_000646251.1_3097	29.316	307	330
