WP_020985020.1	lcl|NZ_NPEF02000017.1_cds_WP_100747355.1_2889	90.244	82	106
WP_010578412.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	77.885	312	314
WP_010578412.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	24.324	259	314
WP_010578412.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	21.538	325	314
WP_010578411.1	lcl|NZ_NPEF02000004.1_cds_WP_100747891.1_971	34.667	150	185
WP_010578410.1	lcl|NZ_NPEF02000017.1_cds_WP_100765507.1_2892	29.781	319	329
WP_010578410.1	lcl|NZ_NPEF02000001.1_cds_WP_100745423.1_42	29.206	315	329
WP_010578410.1	lcl|NZ_NPEF02000001.1_cds_WP_100764520.1_287	30.968	310	329
WP_010578410.1	lcl|NZ_NPEF02000033.1_cds_WP_100746229.1_3817	28.274	336	329
WP_010578410.1	lcl|NZ_NPEF02000001.1_cds_WP_100747959.1_168	29.193	322	329
WP_010578410.1	lcl|NZ_NPEF02000001.1_cds_WP_100748083.1_396	29.129	333	329
WP_010578410.1	lcl|NZ_NPEF02000017.1_cds_WP_100747354.1_2890	25.705	319	329
WP_010578410.1	lcl|NZ_NPEF02000008.1_cds_WP_100748200.1_1635	25.101	247	329
WP_010578410.1	lcl|NZ_NPEF02000019.1_cds_WP_100765730.1_3092	28.571	266	329
WP_010578410.1	lcl|NZ_NPEF02000012.1_cds_WP_100746862.1_2105	25.214	234	329
WP_010578410.1	lcl|NZ_NPEF02000039.1_cds_WP_317574021.1_3899	25.000	328	329
WP_010578410.1	lcl|NZ_NPEF02000001.1_cds_CH379_RS02280_445	27.715	267	329
WP_020984930.1	lcl|NZ_NPEF02000017.1_cds_WP_317573405.1_2898	26.446	242	267
WP_020984930.1	lcl|NZ_NPEF02000008.1_cds_WP_100745270.1_1445	27.083	192	267
WP_020984930.1	lcl|NZ_NPEF02000008.1_cds_WP_100765502.1_1553	39.344	61	267
WP_020984930.1	lcl|NZ_NPEF02000033.1_cds_WP_207763178.1_3816	27.225	191	267
WP_020984935.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.726	321	509
WP_020984935.1	lcl|NZ_NPEF02000018.1_cds_WP_317573488.1_2992	27.726	321	509
