WP_020985020.1	lcl|NZ_JQHH01000022.1_cds_WP_004753574.1_436	91.463	82	106
WP_010578412.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	90.968	310	314
WP_010578412.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	22.256	328	314
WP_010578412.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	22.277	202	314
WP_010578412.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	21.725	313	314
WP_010578412.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	22.939	279	314
WP_010578412.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	23.502	217	314
WP_010578411.1	lcl|NZ_JQHH01000070.1_cds_WP_004752075.1_1119	39.286	140	185
WP_010578411.1	lcl|NZ_JQHH01000022.1_cds_WP_004779567.1_404	36.158	177	185
WP_010578410.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	31.034	319	329
WP_010578410.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	30.794	315	329
WP_010578410.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	32.143	308	329
WP_010578410.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	29.552	335	329
WP_010578410.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	30.793	328	329
WP_010578410.1	lcl|NZ_JQHH01000106.1_cds_WP_004780151.1_1786	28.205	312	329
WP_010578410.1	lcl|NZ_JQHH01000183.1_cds_WP_004766610.1_2736	29.730	333	329
WP_010578410.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	28.364	275	329
WP_010578410.1	lcl|NZ_JQHH01000022.1_cds_WP_004779581.1_435	26.335	281	329
WP_010578410.1	lcl|NZ_JQHH01000106.1_cds_WP_082281223.1_1789	26.642	274	329
WP_010578410.1	lcl|NZ_JQHH01000146.1_cds_WP_082281339.1_2318	26.996	263	329
WP_010578410.1	lcl|NZ_JQHH01000182.1_cds_WP_004766127.1_2671	28.839	267	329
WP_010578410.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	26.639	244	329
WP_010578410.1	lcl|NZ_JQHH01000252.1_cds_WP_020764095.1_3299	27.869	244	329
WP_020984930.1	lcl|NZ_JQHH01000106.1_cds_WP_004780153.1_1785	26.840	231	267
WP_020984930.1	lcl|NZ_JQHH01000143.1_cds_WP_020763320.1_2269	28.125	192	267
WP_020984930.1	lcl|NZ_JQHH01000106.1_cds_WP_004766678.1_1807	25.000	232	267
WP_020984930.1	lcl|NZ_JQHH01000009.1_cds_WP_016761591.1_142	36.471	85	267
WP_020984935.1	lcl|NZ_JQHH01000071.1_cds_WP_004751764.1_1221	26.398	322	509
WP_020984935.1	lcl|NZ_JQHH01000071.1_cds_WP_004766128.1_1220	28.723	94	509
WP_020984935.1	lcl|NZ_JQHH01000071.1_cds_WP_004751764.1_1221	26.398	322	509
WP_020984935.1	lcl|NZ_JQHH01000071.1_cds_WP_004766128.1_1220	28.723	94	509
WP_010578407.1	lcl|NZ_JQHH01000106.1_cds_WP_082281213.1_1784	24.453	274	330
WP_010578407.1	lcl|NZ_JQHH01000183.1_cds_WP_004766600.1_2727	26.199	271	330
WP_010578407.1	lcl|NZ_JQHH01000106.1_cds_WP_004766668.1_1806	25.501	349	330
WP_010578407.1	lcl|NZ_JQHH01000002.1_cds_WP_004765661.1_19	28.395	243	330
WP_010578407.1	lcl|NZ_JQHH01000023.1_cds_WP_004753565.1_444	27.174	276	330
WP_010578407.1	lcl|NZ_JQHH01000115.1_cds_WP_020762466.1_1897	29.644	253	330
WP_010578407.1	lcl|NZ_JQHH01000183.1_cds_WP_004766589.1_2707	25.551	227	330
WP_010578407.1	lcl|NZ_JQHH01000182.1_cds_WP_004766127.1_2671	29.032	155	330
WP_010578406.1	lcl|NZ_JQHH01000106.1_cds_WP_020762944.1_1800	33.238	349	366
WP_010578406.1	lcl|NZ_JQHH01000143.1_cds_WP_004754030.1_2275	28.496	379	366
WP_010578406.1	lcl|NZ_JQHH01000022.1_cds_WP_004779526.1_425	40.807	223	366
WP_010578406.1	lcl|NZ_JQHH01000022.1_cds_WP_004779545.1_410	30.435	391	366
WP_010578406.1	lcl|NZ_JQHH01000022.1_cds_WP_004779554.1_428	38.350	206	366
WP_010578406.1	lcl|NZ_JQHH01000160.1_cds_WP_004778370.1_2487	29.412	357	366
WP_010578406.1	lcl|NZ_JQHH01000196.1_cds_WP_016761831.1_2799	31.579	190	366
WP_010578405.1	lcl|NZ_JQHH01000106.1_cds_WP_020762944.1_1800	38.123	341	367
WP_010578405.1	lcl|NZ_JQHH01000160.1_cds_WP_004778370.1_2487	31.436	369	367
WP_010578405.1	lcl|NZ_JQHH01000022.1_cds_WP_004779545.1_410	32.000	375	367
WP_010578405.1	lcl|NZ_JQHH01000143.1_cds_WP_004754030.1_2275	29.688	384	367
WP_010578405.1	lcl|NZ_JQHH01000022.1_cds_WP_004779526.1_425	31.792	346	367
WP_010578405.1	lcl|NZ_JQHH01000022.1_cds_WP_004779554.1_428	33.898	236	367
WP_010578405.1	lcl|NZ_JQHH01000196.1_cds_WP_016761831.1_2799	25.419	358	367
WP_010578405.1	lcl|NZ_JQHH01000042.1_cds_WP_004766053.1_713	33.708	89	367
WP_010578402.1	lcl|NZ_JQHH01000217.1_cds_WP_004778714.1_3025	45.749	247	265
WP_020984841.1	lcl|NZ_JQHH01000163.1_cds_WP_020762689.1_2511	37.171	304	310
WP_020984841.1	lcl|NZ_JQHH01000049.1_cds_WP_004765094.1_822	28.413	271	310
WP_020984841.1	lcl|NZ_JQHH01000081.1_cds_WP_004752420.1_1419	23.664	262	310
WP_020984841.1	lcl|NZ_JQHH01000163.1_cds_WP_020762689.1_2511	37.171	304	310
WP_020984841.1	lcl|NZ_JQHH01000049.1_cds_WP_004765094.1_822	28.413	271	310
WP_020984841.1	lcl|NZ_JQHH01000081.1_cds_WP_004752420.1_1419	23.664	262	310
WP_010578399.1	lcl|NZ_JQHH01000059.1_cds_WP_004756253.1_947	57.143	28	145
WP_020984860.1	lcl|NZ_JQHH01000022.1_cds_WP_004779550.1_419	33.010	103	221
WP_020984860.1	lcl|NZ_JQHH01000142.1_cds_WP_004778427.1_2252	28.440	109	221
WP_039942433.1	lcl|NZ_JQHH01000142.1_cds_WP_004764436.1_2251	25.000	212	408
