WP_020985020.1	lcl|NZ_JQRB01000028.1_cds_WP_004421256.1_451	90.244	82	106
WP_010578412.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	90.127	314	314
WP_010578412.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	27.778	252	314
WP_010578412.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	22.866	328	314
WP_010578412.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	23.611	288	314
WP_010578412.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	24.638	276	314
WP_010578412.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	24.924	329	314
WP_020984893.1	lcl|NZ_JQRB01000028.1_cds_WP_053523135.1_449	87.123	365	365
WP_010578411.1	lcl|NZ_JQRB01000028.1_cds_WP_004421442.1_448	96.216	185	185
WP_010578411.1	lcl|NZ_JQRB01000060.1_cds_WP_004424034.1_865	39.286	140	185
WP_010578410.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	93.313	329	329
WP_010578410.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	30.159	315	329
WP_010578410.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	30.746	335	329
WP_010578410.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	31.373	306	329
WP_010578410.1	lcl|NZ_JQRB01000146.1_cds_WP_061244227.1_1788	30.000	330	329
WP_010578410.1	lcl|NZ_JQRB01000377.1_cds_WP_002148036.1_3397	29.730	333	329
WP_010578410.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	28.852	305	329
WP_010578410.1	lcl|NZ_JQRB01000347.1_cds_WP_002155619.1_3278	26.909	275	329
WP_010578410.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	24.127	315	329
WP_010578410.1	lcl|NZ_JQRB01000003.1_cds_WP_004421384.1_52	26.277	274	329
WP_010578410.1	lcl|NZ_JQRB01000123.1_cds_WP_061251120.1_1535	26.336	262	329
WP_010578410.1	lcl|NZ_JQRB01000099.1_cds_WP_004455252.1_1301	28.090	267	329
WP_010578410.1	lcl|NZ_JQRB01000218.1_cds_WP_061251364.1_2405	25.538	325	329
WP_010578410.1	lcl|NZ_JQRB01000088.1_cds_WP_004422676.1_1173	27.049	244	329
WP_010578410.1	lcl|NZ_JQRB01000273.1_cds_WP_004421464.1_2871	26.286	175	329
WP_020984930.1	lcl|NZ_JQRB01000028.1_cds_WP_004421408.1_446	90.945	254	267
WP_020984930.1	lcl|NZ_JQRB01000003.1_cds_WP_004421125.1_70	25.431	232	267
WP_020984930.1	lcl|NZ_JQRB01000013.1_cds_WP_004455630.1_274	33.858	127	267
WP_020984930.1	lcl|NZ_JQRB01000318.1_cds_WP_002146975.1_3139	36.471	85	267
WP_020984935.1	lcl|NZ_JQRB01000028.1_cds_WP_004420971.1_445	87.623	509	509
WP_020984935.1	lcl|NZ_JQRB01000368.1_cds_WP_061251662.1_3364	27.329	322	509
WP_020984935.1	lcl|NZ_JQRB01000368.1_cds_WP_002148203.1_3363	28.723	94	509
WP_020984935.1	lcl|NZ_JQRB01000028.1_cds_WP_004420971.1_445	87.623	509	509
WP_020984935.1	lcl|NZ_JQRB01000368.1_cds_WP_061251662.1_3364	27.329	322	509
WP_020984935.1	lcl|NZ_JQRB01000368.1_cds_WP_002148203.1_3363	28.723	94	509
WP_010578407.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	96.364	330	330
WP_010578407.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	28.808	302	330
WP_010578407.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	26.568	271	330
WP_010578407.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	26.149	348	330
WP_010578407.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	28.623	276	330
WP_010578407.1	lcl|NZ_JQRB01000218.1_cds_WP_061251364.1_2405	28.689	244	330
WP_010578407.1	lcl|NZ_JQRB01000146.1_cds_WP_061244227.1_1788	29.804	255	330
WP_010578407.1	lcl|NZ_JQRB01000347.1_cds_WP_002155619.1_3278	25.561	223	330
WP_010578407.1	lcl|NZ_JQRB01000273.1_cds_WP_004421464.1_2871	29.677	155	330
WP_010578407.1	lcl|NZ_JQRB01000099.1_cds_WP_004455252.1_1301	28.095	210	330
WP_010578406.1	lcl|NZ_JQRB01000028.1_cds_WP_004448474.1_443	96.448	366	366
WP_010578406.1	lcl|NZ_JQRB01000028.1_cds_WP_004420975.1_442	40.000	365	366
WP_010578406.1	lcl|NZ_JQRB01000003.1_cds_WP_004450649.1_63	33.824	340	366
WP_010578406.1	lcl|NZ_JQRB01000273.1_cds_WP_004421357.1_2870	32.199	382	366
WP_010578406.1	lcl|NZ_JQRB01000055.1_cds_WP_004440490.1_811	27.513	378	366
WP_010578406.1	lcl|NZ_JQRB01000028.1_cds_WP_004421204.1_431	31.755	359	366
WP_010578406.1	lcl|NZ_JQRB01000064.1_cds_WP_061250929.1_943	30.556	360	366
WP_010578406.1	lcl|NZ_JQRB01000455.1_cds_WP_036034116.1_3617	32.632	190	366
WP_010578405.1	lcl|NZ_JQRB01000028.1_cds_WP_004420975.1_442	92.371	367	367
