WP_020985020.1	lcl|NZ_WNNH01000003.1_cds_WP_000340715.1_1904	91.463	82	106
WP_010578412.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	91.083	314	314
WP_010578412.1	lcl|NZ_WNNH01000003.1_cds_WP_000093099.1_1925	55.556	63	314
WP_010578412.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	28.175	252	314
WP_010578412.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	22.256	328	314
WP_010578412.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	24.194	186	314
WP_010578412.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	23.183	289	314
WP_010578412.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	25.526	333	314
WP_020984893.1	lcl|NZ_WNNH01000003.1_cds_WP_000604524.1_1906	84.932	365	365
WP_010578411.1	lcl|NZ_WNNH01000003.1_cds_WP_000884059.1_1907	95.135	185	185
WP_010578411.1	lcl|NZ_WNNH01000026.1_cds_WP_000351733.1_1692	38.571	140	185
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000646250.1_1908	93.921	329	329
WP_010578410.1	lcl|NZ_WNNH01000002.1_cds_WP_000744700.1_1189	31.429	315	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000600889.1_1934	33.333	255	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000723090.1_1987	29.851	335	329
WP_010578410.1	lcl|NZ_WNNH01000051.1_cds_WP_001984071.1_2915	32.026	306	329
WP_010578410.1	lcl|NZ_WNNH01000006.1_cds_WP_000649925.1_3109	30.091	329	329
WP_010578410.1	lcl|NZ_WNNH01000066.1_cds_WP_000709511.1_3273	28.182	330	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_001067557.1_1911	28.852	305	329
WP_010578410.1	lcl|NZ_WNNH01000075.1_cds_WP_000688695.1_3460	28.832	274	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000601375.1_1961	24.549	277	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000410273.1_1905	27.826	230	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000475904.1_1970	27.007	274	329
WP_010578410.1	lcl|NZ_WNNH01000015.1_cds_WP_001074785.1_815	28.302	265	329
WP_010578410.1	lcl|NZ_WNNH01000022.1_cds_WP_001003555.1_1501	27.200	250	329
WP_010578410.1	lcl|NZ_WNNH01000003.1_cds_WP_000487322.1_1959	26.205	332	329
WP_020984930.1	lcl|NZ_WNNH01000003.1_cds_WP_000774262.1_1909	88.189	254	267
WP_020984930.1	lcl|NZ_WNNH01000003.1_cds_WP_000859505.1_1958	27.315	216	267
WP_020984930.1	lcl|NZ_WNNH01000003.1_cds_WP_000800438.1_1939	25.789	190	267
WP_020984930.1	lcl|NZ_WNNH01000003.1_cds_WP_000842260.1_1988	24.569	232	267
WP_020984930.1	lcl|NZ_WNNH01000028.1_cds_WP_000667727.1_1821	33.636	110	267
WP_020984930.1	lcl|NZ_WNNH01000027.1_cds_WP_000805357.1_1778	36.047	86	267
WP_020984935.1	lcl|NZ_WNNH01000003.1_cds_WP_000612797.1_1910	87.402	508	509
WP_020984935.1	lcl|NZ_WNNH01000016.1_cds_WP_000291591.1_893	27.329	322	509
WP_020984935.1	lcl|NZ_WNNH01000016.1_cds_WP_000364507.1_892	28.723	94	509
WP_020984935.1	lcl|NZ_WNNH01000003.1_cds_WP_000612797.1_1910	87.402	508	509
WP_020984935.1	lcl|NZ_WNNH01000016.1_cds_WP_000291591.1_893	27.329	322	509
