WP_020985020.1	lcl|NZ_BOPY01000005.1_cds_WP_002733653.1_1345	96.341	82	106
WP_010578412.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	96.497	314	314
WP_010578412.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	27.381	252	314
WP_010578412.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	22.462	325	314
WP_010578412.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	22.420	281	314
WP_010578412.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	25.726	241	314
WP_010578412.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	30.303	132	314
WP_010578412.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	21.429	168	314
WP_010578412.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.841	151	314
WP_010578412.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	23.926	326	314
WP_020984893.1	lcl|NZ_BOPY01000005.1_cds_WP_026054882.1_1343	93.973	365	365
WP_010578411.1	lcl|NZ_BOPY01000005.1_cds_WP_002733646.1_1342	96.216	185	185
WP_010578411.1	lcl|NZ_BOPY01000003.1_cds_WP_002721790.1_836	34.932	146	185
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002733534.1_1341	94.833	329	329
WP_010578410.1	lcl|NZ_BOPY01000002.1_cds_WP_002728309.1_446	31.511	311	329
WP_010578410.1	lcl|NZ_BOPY01000001.1_cds_WP_002722638.1_68	29.206	315	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002727919.1_1250	29.851	335	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002733638.1_1309	28.011	357	329
WP_010578410.1	lcl|NZ_BOPY01000002.1_cds_WP_002735602.1_449	28.182	330	329
WP_010578410.1	lcl|NZ_BOPY01000004.1_cds_WP_002729504.1_958	26.979	341	329
WP_010578410.1	lcl|NZ_BOPY01000001.1_cds_WP_002732362.1_194	28.302	318	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_016749079.1_1338	28.852	305	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002733546.1_1275	24.254	268	329
WP_010578410.1	lcl|NZ_BOPY01000001.1_cds_WP_002732331.1_283	24.779	339	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002744551.1_1315	29.630	270	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_016749081.1_1317	23.344	317	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002733579.1_1344	27.826	230	329
WP_010578410.1	lcl|NZ_BOPY01000006.1_cds_WP_002728462.1_1540	26.792	265	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002733698.1_1267	26.277	274	329
WP_010578410.1	lcl|NZ_BOPY01000018.1_cds_WP_002728696.1_2781	28.455	246	329
WP_010578410.1	lcl|NZ_BOPY01000005.1_cds_WP_002733757.1_1277	29.032	186	329
WP_010578410.1	lcl|NZ_BOPY01000031.1_cds_WP_002732574.1_3255	24.324	333	329
WP_020984930.1	lcl|NZ_BOPY01000005.1_cds_WP_002733627.1_1340	90.551	254	267
WP_020984930.1	lcl|NZ_BOPY01000005.1_cds_WP_002727921.1_1249	25.431	232	267
WP_020984930.1	lcl|NZ_BOPY01000005.1_cds_WP_002733554.1_1278	23.077	234	267
WP_020984930.1	lcl|NZ_BOPY01000002.1_cds_WP_002729040.1_627	35.955	89	267
WP_020984930.1	lcl|NZ_BOPY01000005.1_cds_WP_002733775.1_1304	24.737	190	267
WP_020984930.1	lcl|NZ_BOPY01000004.1_cds_WP_002766579.1_1148	37.647	85	267
WP_020984930.1	lcl|NZ_BOPY01000004.1_cds_WP_002729513.1_957	24.490	196	267
WP_020984935.1	lcl|NZ_BOPY01000005.1_cds_WP_002738292.1_1339	88.189	508	509
