WP_020985020.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594790.1_122	62.162	74	106
WP_010578412.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	82.803	314	314
WP_010578412.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	22.939	279	314
WP_010578412.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	22.393	326	314
WP_010578412.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	21.242	306	314
WP_010578412.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	26.667	180	314
WP_010578412.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	22.619	168	314
WP_010578412.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639492.1_1765	22.188	320	314
WP_010578411.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594725.1_155	33.161	193	185
WP_010578411.1	lcl|NZ_RQFQ01000004.1_cds_WP_135591902.1_567	34.109	129	185
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638522.1_175	30.897	301	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725791.1_2325	29.936	314	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638524.1_177	29.836	305	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639492.1_1765	32.026	306	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638554.1_195	26.957	345	329
WP_010578410.1	lcl|NZ_RQFQ01000001.1_cds_WP_100715920.1_3257	27.666	347	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639720.1_2298	29.618	314	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_100725525.1_1941	27.711	332	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135594788.1_123	28.616	318	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639597.1_1991	27.600	250	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638514.1_168	22.097	267	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135638512.1_165	34.839	155	329
WP_010578410.1	lcl|NZ_RQFQ01000001.1_cds_WP_208730464.1_3246	25.484	310	329
WP_010578410.1	lcl|NZ_RQFQ01000004.1_cds_WP_135639750.1_2377	29.600	250	329
