WP_020985020.1	lcl|NZ_JQPY01000072.1_cds_WP_000340715.1_2066	91.463	82	106
WP_010578412.1	lcl|NZ_JQPY01000072.1_cds_WP_000410275.1_2067	91.613	310	314
WP_010578412.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	22.302	278	314
WP_010578412.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	22.256	328	314
WP_010578412.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	23.183	289	314
WP_010578412.1	lcl|NZ_JQPY01000072.1_cds_WP_000567887.1_2118	24.725	182	314
WP_010578412.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	23.041	217	314
WP_010578411.1	lcl|NZ_JQPY01000032.1_cds_WP_000351733.1_1143	38.571	140	185
WP_010578411.1	lcl|NZ_JQPY01000072.1_cds_WP_001047906.1_2098	35.593	177	185
WP_010578410.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	30.530	321	329
WP_010578410.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	31.429	315	329
WP_010578410.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	29.851	335	329
WP_010578410.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	31.148	305	329
WP_010578410.1	lcl|NZ_JQPY01000054.1_cds_WP_000649924.1_1738	30.091	329	329
WP_010578410.1	lcl|NZ_JQPY01000072.1_cds_WP_000567887.1_2118	28.525	305	329
WP_010578410.1	lcl|NZ_JQPY01000285.1_cds_WP_061245563.1_3999	28.182	330	329
WP_010578410.1	lcl|NZ_JQPY01000041.1_cds_WP_000688696.1_1393	28.832	274	329
WP_010578410.1	lcl|NZ_JQPY01000072.1_cds_WP_000410275.1_2067	25.680	331	329
WP_010578410.1	lcl|NZ_JQPY01000061.1_cds_WP_061244919.1_1925	28.302	265	329
WP_010578410.1	lcl|NZ_JQPY01000072.1_cds_WP_000460023.1_2120	24.549	277	329
WP_010578410.1	lcl|NZ_JQPY01000001.1_cds_WP_001003555.1_16	27.200	250	329
WP_020984930.1	lcl|NZ_JQPY01000072.1_cds_WP_061243593.1_2117	28.415	183	267
WP_020984930.1	lcl|NZ_JQPY01000072.1_cds_WP_000842260.1_2137	24.569	232	267
WP_020984930.1	lcl|NZ_JQPY01000188.1_cds_WP_000667727.1_3606	33.636	110	267
WP_020984930.1	lcl|NZ_JQPY01000189.1_cds_WP_000805357.1_3614	36.047	86	267
WP_020984935.1	lcl|NZ_JQPY01000029.1_cds_WP_000291586.1_1033	27.329	322	509
WP_020984935.1	lcl|NZ_JQPY01000029.1_cds_WP_000364507.1_1032	28.723	94	509
WP_020984935.1	lcl|NZ_JQPY01000029.1_cds_WP_000291586.1_1033	27.329	322	509
WP_020984935.1	lcl|NZ_JQPY01000029.1_cds_WP_000364507.1_1032	28.723	94	509
WP_010578407.1	lcl|NZ_JQPY01000072.1_cds_WP_000723078.1_2116	23.358	274	330
WP_010578407.1	lcl|NZ_JQPY01000196.1_cds_WP_173646071.1_3690	25.368	272	330
WP_010578407.1	lcl|NZ_JQPY01000001.1_cds_WP_001003555.1_16	30.041	243	330
WP_010578407.1	lcl|NZ_JQPY01000022.1_cds_WP_000744700.1_872	26.266	316	330
WP_010578407.1	lcl|NZ_JQPY01000072.1_cds_WP_000723090.1_2136	24.024	333	330
WP_010578407.1	lcl|NZ_JQPY01000054.1_cds_WP_000649924.1_1738	29.644	253	330
WP_010578407.1	lcl|NZ_JQPY01000041.1_cds_WP_000688696.1_1393	25.339	221	330
WP_010578406.1	lcl|NZ_JQPY01000072.1_cds_WP_000575178.1_2130	33.714	350	366
WP_010578406.1	lcl|NZ_JQPY01000041.1_cds_WP_002119816.1_1411	28.232	379	366
WP_010578406.1	lcl|NZ_JQPY01000072.1_cds_WP_000041233.1_2077	34.202	307	366
WP_010578406.1	lcl|NZ_JQPY01000072.1_cds_WP_002078520.1_2092	30.256	390	366
WP_010578406.1	lcl|NZ_JQPY01000072.1_cds_WP_001117632.1_2074	37.864	206	366
WP_010578406.1	lcl|NZ_JQPY01000150.1_cds_WP_000538749.1_3210	29.132	357	366
WP_010578406.1	lcl|NZ_JQPY01000023.1_cds_WP_001982414.1_923	31.579	190	366
WP_010578405.1	lcl|NZ_JQPY01000072.1_cds_WP_000575178.1_2130	37.398	369	367
WP_010578405.1	lcl|NZ_JQPY01000150.1_cds_WP_000538749.1_3210	31.267	371	367
WP_010578405.1	lcl|NZ_JQPY01000072.1_cds_WP_002078520.1_2092	31.733	375	367
WP_010578405.1	lcl|NZ_JQPY01000041.1_cds_WP_002119816.1_1411	30.208	384	367
WP_010578405.1	lcl|NZ_JQPY01000072.1_cds_WP_000041233.1_2077	31.953	338	367
WP_010578405.1	lcl|NZ_JQPY01000072.1_cds_WP_001117632.1_2074	33.475	236	367
WP_010578405.1	lcl|NZ_JQPY01000023.1_cds_WP_001982414.1_923	25.698	358	367
WP_010578402.1	lcl|NZ_JQPY01000084.1_cds_WP_001002663.1_2369	45.267	243	265
WP_020984841.1	lcl|NZ_JQPY01000073.1_cds_WP_000501205.1_2141	37.171	304	310
WP_020984841.1	lcl|NZ_JQPY01000050.1_cds_WP_001183714.1_1657	27.881	269	310
WP_020984841.1	lcl|NZ_JQPY01000021.1_cds_WP_000279894.1_834	23.664	262	310
WP_020984841.1	lcl|NZ_JQPY01000073.1_cds_WP_000501205.1_2141	37.171	304	310
WP_020984841.1	lcl|NZ_JQPY01000050.1_cds_WP_001183714.1_1657	27.881	269	310
WP_020984841.1	lcl|NZ_JQPY01000021.1_cds_WP_000279894.1_834	23.664	262	310
WP_010578399.1	lcl|NZ_JQPY01000070.1_cds_WP_235594818.1_2022	57.143	28	145
WP_020984860.1	lcl|NZ_JQPY01000162.1_cds_WP_001069830.1_3345	29.358	109	221
WP_020984860.1	lcl|NZ_JQPY01000022.1_cds_WP_001079442.1_843	25.641	78	221
WP_020984860.1	lcl|NZ_JQPY01000072.1_cds_WP_001075146.1_2083	31.068	103	221
WP_039942433.1	lcl|NZ_JQPY01000017.1_cds_WP_000402845.1_666	21.818	220	408
WP_039942433.1	lcl|NZ_JQPY01000022.1_cds_WP_001079442.1_843	23.256	215	408
WP_039942433.1	lcl|NZ_JQPY01000072.1_cds_WP_002188971.1_2107	29.496	139	408
WP_039942433.1	lcl|NZ_JQPY01000162.1_cds_WP_061231906.1_3344	24.299	214	408
WP_020985012.1	lcl|NZ_JQPY01000013.1_cds_WP_001206947.1_375	30.070	143	175
WP_010578396.1	lcl|NZ_JQPY01000017.1_cds_WP_000402845.1_666	25.455	220	406
WP_010578396.1	lcl|NZ_JQPY01000162.1_cds_WP_061231906.1_3344	23.077	208	406
WP_010578395.1	lcl|NZ_JQPY01000072.1_cds_WP_061244972.1_2087	39.216	102	240
WP_010578395.1	lcl|NZ_JQPY01000048.1_cds_WP_000653653.1_1594	26.378	254	240
WP_010578395.1	lcl|NZ_JQPY01000173.1_cds_WP_000998676.1_3480	26.778	239	240
WP_010578395.1	lcl|NZ_JQPY01000170.1_cds_WP_000043153.1_3453	25.969	258	240
WP_010578395.1	lcl|NZ_JQPY01000070.1_cds_WP_000566240.1_2019	32.673	101	240
WP_010578395.1	lcl|NZ_JQPY01000070.1_cds_WP_001968389.1_2048	25.000	236	240
WP_010578395.1	lcl|NZ_JQPY01000061.1_cds_WP_000194186.1_1906	25.688	218	240
WP_010578395.1	lcl|NZ_JQPY01000073.1_cds_WP_000167663.1_2150	22.594	239	240
WP_010578395.1	lcl|NZ_JQPY01000099.1_cds_WP_000093664.1_2682	21.229	179	240
WP_010578390.1	lcl|NZ_JQPY01000150.1_cds_WP_000667646.1_3235	35.322	419	603
WP_010578390.1	lcl|NZ_JQPY01000117.1_cds_WP_000172203.1_2904	45.259	232	603
WP_010578390.1	lcl|NZ_JQPY01000013.1_cds_WP_000828456.1_430	27.846	571	603
WP_010578390.1	lcl|NZ_JQPY01000072.1_cds_WP_000614938.1_2093	25.198	504	603
WP_010578390.1	lcl|NZ_JQPY01000001.1_cds_WP_001052498.1_37	31.963	219	603
WP_010578390.1	lcl|NZ_JQPY01000048.1_cds_WP_000603361.1_1604	28.440	218	603
WP_010578390.1	lcl|NZ_JQPY01000024.1_cds_WP_000619173.1_934	27.953	254	603
WP_010578390.1	lcl|NZ_JQPY01000087.1_cds_WP_002071818.1_2406	28.761	226	603
WP_010578390.1	lcl|NZ_JQPY01000029.1_cds_WP_000047473.1_1027	26.840	231	603
WP_010578390.1	lcl|NZ_JQPY01000032.1_cds_WP_002129211.1_1121	29.614	233	603
WP_010578390.1	lcl|NZ_JQPY01000059.1_cds_WP_061244888.1_1858	26.638	229	603
WP_010578390.1	lcl|NZ_JQPY01000018.1_cds_WP_001288326.1_770	28.632	234	603
WP_010578390.1	lcl|NZ_JQPY01000080.1_cds_WP_001161019.1_2330	28.632	234	603
WP_010578390.1	lcl|NZ_JQPY01000002.1_cds_WP_000136057.1_103	26.457	223	603
WP_010578390.1	lcl|NZ_JQPY01000127.1_cds_WP_000598571.1_2986	28.511	235	603
WP_010578390.1	lcl|NZ_JQPY01000192.1_cds_WP_000651462.1_3650	25.000	252	603
WP_010578390.1	lcl|NZ_JQPY01000015.1_cds_WP_001982953.1_532	26.577	222	603
WP_010578390.1	lcl|NZ_JQPY01000089.1_cds_WP_002187475.1_2451	30.531	226	603
WP_010578390.1	lcl|NZ_JQPY01000033.1_cds_WP_000184524.1_1214	27.885	208	603
WP_010578390.1	lcl|NZ_JQPY01000032.1_cds_WP_001089503.1_1142	28.326	233	603
