WP_020985020.1	lcl|NZ_AHNI02000062.1_cds_WP_000340715.1_387	91.463	82	106
WP_010578412.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	91.935	310	314
WP_010578412.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	22.302	278	314
WP_010578412.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	22.256	328	314
WP_010578412.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	23.529	289	314
WP_010578412.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	24.725	182	314
WP_010578412.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	23.239	284	314
WP_010578411.1	lcl|NZ_AHNI02000050.1_cds_WP_000351733.1_922	38.571	140	185
WP_010578411.1	lcl|NZ_AHNI02000062.1_cds_WP_001047906.1_354	35.593	177	185
WP_010578410.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	30.530	321	329
WP_010578410.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	31.429	315	329
WP_010578410.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	30.149	335	329
WP_010578410.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	31.699	306	329
WP_010578410.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	30.091	329	329
WP_010578410.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	28.525	305	329
WP_010578410.1	lcl|NZ_AHNI02000037.1_cds_WP_000709508.1_1348	27.879	330	329
WP_010578410.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	28.832	274	329
WP_010578410.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	27.686	242	329
WP_010578410.1	lcl|NZ_AHNI02000062.1_cds_WP_000475907.1_329	25.630	238	329
WP_010578410.1	lcl|NZ_AHNI02000021.1_cds_WP_001074779.1_2632	27.925	265	329
WP_010578410.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	26.800	250	329
WP_020984930.1	lcl|NZ_AHNI02000062.1_cds_WP_002108504.1_333	28.415	183	267
WP_020984930.1	lcl|NZ_AHNI02000062.1_cds_WP_000842260.1_311	24.569	232	267
WP_020984930.1	lcl|NZ_AHNI02000039.1_cds_WP_000667723.1_1296	33.636	110	267
WP_020984930.1	lcl|NZ_AHNI02000011.1_cds_WP_000805357.1_3451	36.047	86	267
