WP_020985020.1	lcl|NZ_JQOX01000022.1_cds_WP_000340715.1_556	91.463	82	106
WP_010578412.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	91.083	314	314
WP_010578412.1	lcl|NZ_JQOX01000022.1_cds_WP_000093099.1_577	55.556	63	314
WP_010578412.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	27.778	252	314
WP_010578412.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	22.256	328	314
WP_010578412.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	24.194	186	314
WP_010578412.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	23.183	289	314
WP_010578412.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	25.526	333	314
WP_020984893.1	lcl|NZ_JQOX01000022.1_cds_WP_000604524.1_558	84.932	365	365
WP_010578411.1	lcl|NZ_JQOX01000022.1_cds_WP_000884059.1_559	95.135	185	185
WP_010578411.1	lcl|NZ_JQOX01000014.1_cds_WP_000351733.1_405	38.571	140	185
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	94.225	329	329
WP_010578410.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	31.429	315	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	33.333	255	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	29.851	335	329
WP_010578410.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	32.026	306	329
WP_010578410.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	30.091	329	329
WP_010578410.1	lcl|NZ_JQOX01000036.1_cds_WP_000709513.1_1078	28.182	330	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	28.852	305	329
WP_010578410.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	28.832	274	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	24.549	277	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000410273.1_557	27.826	230	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000475901.1_623	27.007	274	329
WP_010578410.1	lcl|NZ_JQOX01000037.1_cds_WP_001074785.1_1106	28.302	265	329
WP_010578410.1	lcl|NZ_JQOX01000061.1_cds_WP_001003556.1_1760	27.200	250	329
WP_010578410.1	lcl|NZ_JQOX01000022.1_cds_WP_000487322.1_611	26.205	332	329
WP_020984930.1	lcl|NZ_JQOX01000022.1_cds_WP_000774263.1_561	88.189	254	267
WP_020984930.1	lcl|NZ_JQOX01000022.1_cds_WP_000859505.1_610	27.315	216	267
WP_020984930.1	lcl|NZ_JQOX01000022.1_cds_WP_000800438.1_591	25.789	190	267
WP_020984930.1	lcl|NZ_JQOX01000022.1_cds_WP_000842260.1_641	24.569	232	267
WP_020984930.1	lcl|NZ_JQOX01000159.1_cds_WP_000667727.1_3542	33.636	110	267
WP_020984930.1	lcl|NZ_JQOX01000009.1_cds_WP_000805357.1_221	36.047	86	267
WP_020984935.1	lcl|NZ_JQOX01000022.1_cds_WP_002163445.1_562	87.402	508	509
WP_020984935.1	lcl|NZ_JQOX01000109.1_cds_WP_000291586.1_2827	27.329	322	509
WP_020984935.1	lcl|NZ_JQOX01000109.1_cds_WP_000364507.1_2826	28.723	94	509
WP_020984935.1	lcl|NZ_JQOX01000022.1_cds_WP_002163445.1_562	87.402	508	509
WP_020984935.1	lcl|NZ_JQOX01000109.1_cds_WP_000291586.1_2827	27.329	322	509
WP_020984935.1	lcl|NZ_JQOX01000109.1_cds_WP_000364507.1_2826	28.723	94	509
WP_010578407.1	lcl|NZ_JQOX01000022.1_cds_WP_001067556.1_563	96.061	330	330
WP_010578407.1	lcl|NZ_JQOX01000022.1_cds_WP_000646256.1_560	29.642	307	330
WP_010578407.1	lcl|NZ_JQOX01000022.1_cds_WP_000600889.1_586	27.068	266	330
WP_010578407.1	lcl|NZ_JQOX01000023.1_cds_WP_001984071.1_674	25.735	272	330
WP_010578407.1	lcl|NZ_JQOX01000061.1_cds_WP_001003556.1_1760	30.041	243	330
WP_010578407.1	lcl|NZ_JQOX01000010.1_cds_WP_000744700.1_269	26.266	316	330
WP_010578407.1	lcl|NZ_JQOX01000022.1_cds_WP_000723092.1_640	24.024	333	330
WP_010578407.1	lcl|NZ_JQOX01000030.1_cds_WP_000649925.1_910	29.644	253	330
WP_010578407.1	lcl|NZ_JQOX01000023.1_cds_WP_000688696.1_694	25.339	221	330
WP_010578407.1	lcl|NZ_JQOX01000022.1_cds_WP_000601375.1_613	26.119	268	330
WP_010578406.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	33.714	350	366
WP_010578406.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	27.968	379	366
WP_010578406.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	27.809	356	366
WP_010578406.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	32.394	355	366
WP_010578406.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	29.132	357	366
WP_010578406.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	26.667	345	366
WP_010578406.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	31.579	190	366
WP_010578405.1	lcl|NZ_JQOX01000022.1_cds_WP_000575178.1_634	37.398	369	367
WP_010578405.1	lcl|NZ_JQOX01000170.1_cds_WP_000538757.1_3607	31.267	371	367
WP_010578405.1	lcl|NZ_JQOX01000022.1_cds_WP_000582222.1_575	35.077	325	367
WP_010578405.1	lcl|NZ_JQOX01000114.1_cds_WP_001281953.1_2955	29.948	384	367
WP_010578405.1	lcl|NZ_JQOX01000022.1_cds_WP_000346036.1_594	26.374	364	367
WP_010578405.1	lcl|NZ_JQOX01000022.1_cds_WP_000947844.1_587	26.404	356	367
WP_010578405.1	lcl|NZ_JQOX01000053.1_cds_WP_001982414.1_1538	25.698	358	367
WP_020984976.1	lcl|NZ_JQOX01000022.1_cds_WP_000776640.1_564	37.912	546	544
WP_020984976.1	lcl|NZ_JQOX01000022.1_cds_WP_000776640.1_564	37.912	546	544
WP_010578402.1	lcl|NZ_JQOX01000022.1_cds_WP_000424609.1_565	67.803	264	265
WP_010578402.1	lcl|NZ_JQOX01000099.1_cds_WP_001002663.1_2605	45.267	243	265
WP_020984841.1	lcl|NZ_JQOX01000022.1_cds_WP_002074065.1_566	88.065	310	310
WP_020984841.1	lcl|NZ_JQOX01000126.1_cds_WP_000501205.1_3184	37.171	304	310
WP_020984841.1	lcl|NZ_JQOX01000065.1_cds_WP_001183723.1_1838	27.881	269	310
WP_020984841.1	lcl|NZ_JQOX01000003.1_cds_WP_000279894.1_55	23.664	262	310
WP_020984841.1	lcl|NZ_JQOX01000022.1_cds_WP_002074065.1_566	88.065	310	310
