WP_020985020.1	lcl|NZ_ANIH01000018.1_cds_WP_004753574.1_540	91.463	82	106
WP_010578412.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	91.401	314	314
WP_010578412.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	27.778	252	314
WP_010578412.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	22.256	328	314
WP_010578412.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	24.194	186	314
WP_010578412.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	22.939	279	314
WP_010578412.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	24.771	327	314
WP_010578412.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	23.502	217	314
WP_020984893.1	lcl|NZ_ANIH01000018.1_cds_WP_020778491.1_538	85.753	365	365
WP_010578411.1	lcl|NZ_ANIH01000018.1_cds_WP_004766667.1_537	95.135	185	185
WP_010578411.1	lcl|NZ_ANIH01000071.1_cds_WP_004752075.1_1518	39.286	140	185
WP_010578410.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	93.617	329	329
WP_010578410.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	31.348	319	329
WP_010578410.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	30.794	315	329
WP_010578410.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	32.143	308	329
WP_010578410.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	30.149	335	329
WP_010578410.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	30.723	332	329
WP_010578410.1	lcl|NZ_ANIH01000083.1_cds_WP_004751412.1_1739	28.788	330	329
WP_010578410.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	29.180	305	329
WP_010578410.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	28.364	275	329
WP_010578410.1	lcl|NZ_ANIH01000144.1_cds_WP_020766871.1_2971	23.704	270	329
WP_010578410.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	24.684	316	329
WP_010578410.1	lcl|NZ_ANIH01000168.1_cds_WP_020767228.1_3624	29.213	267	329
WP_010578410.1	lcl|NZ_ANIH01000017.1_cds_WP_004766563.1_466	26.718	262	329
WP_010578410.1	lcl|NZ_ANIH01000144.1_cds_WP_002733698.1_2979	26.277	274	329
WP_010578410.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	26.104	249	329
WP_010578410.1	lcl|NZ_ANIH01000144.1_cds_WP_020766840.1_2969	25.758	330	329
WP_010578410.1	lcl|NZ_ANIH01000037.1_cds_WP_020765537.1_821	27.600	250	329
WP_020984930.1	lcl|NZ_ANIH01000018.1_cds_WP_004762941.1_535	90.551	254	267
WP_020984930.1	lcl|NZ_ANIH01000144.1_cds_WP_020766834.1_2968	26.852	216	267
WP_020984930.1	lcl|NZ_ANIH01000061.1_cds_WP_020778860.1_1407	28.125	192	267
WP_020984930.1	lcl|NZ_ANIH01000018.1_cds_WP_000800438.1_504	25.789	190	267
WP_020984930.1	lcl|NZ_ANIH01000144.1_cds_WP_020766865.1_2997	25.000	232	267
WP_020984930.1	lcl|NZ_ANIH01000101.1_cds_WP_004758210.1_2172	36.471	85	267
WP_020984935.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	88.386	508	509
WP_020984935.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	26.398	322	509
WP_020984935.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	28.723	94	509
WP_020984935.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	88.386	508	509
WP_020984935.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	26.398	322	509
WP_020984935.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	28.723	94	509
WP_010578407.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	96.341	328	330
WP_010578407.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	27.869	305	330
WP_010578407.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	26.199	271	330
WP_010578407.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	26.316	266	330
WP_010578407.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	25.449	334	330
