WP_020985020.1	lcl|NZ_AKWI02000041.1_cds_WP_004462903.1_331	95.122	82	106
WP_010578412.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	89.677	310	314
WP_010578412.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	24.138	203	314
WP_010578412.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	22.462	325	314
WP_010578412.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	25.137	183	314
WP_010578412.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	23.297	279	314
WP_010578412.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	24.885	217	314
WP_010578412.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	21.302	169	314
WP_010578411.1	lcl|NZ_AKWI02000019.1_cds_WP_004460143.1_1882	34.247	146	185
WP_010578411.1	lcl|NZ_AKWI02000031.1_cds_WP_004475196.1_771	36.723	177	185
WP_010578410.1	lcl|NZ_AKWI02000031.1_cds_WP_004464967.1_754	31.153	321	329
WP_010578410.1	lcl|NZ_AKWI02000017.1_cds_WP_004461234.1_2062	32.797	311	329
WP_010578410.1	lcl|NZ_AKWI02000025.1_cds_WP_004473914.1_1440	29.206	315	329
WP_010578410.1	lcl|NZ_AKWI02000031.1_cds_WP_004475209.1_732	30.448	335	329
WP_010578410.1	lcl|NZ_AKWI02000031.1_cds_WP_004475098.1_752	29.276	304	329
WP_010578410.1	lcl|NZ_AKWI02000003.1_cds_WP_004473768.1_3096	29.503	322	329
WP_010578410.1	lcl|NZ_AKWI02000010.1_cds_WP_004468319.1_2582	27.083	336	329
WP_010578410.1	lcl|NZ_AKWI02000017.1_cds_WP_004467290.1_2059	28.261	322	329
WP_010578410.1	lcl|NZ_AKWI02000027.1_cds_WP_032916356.1_1225	25.369	339	329
WP_010578410.1	lcl|NZ_AKWI02000041.1_cds_WP_004464977.1_330	26.522	230	329
WP_010578410.1	lcl|NZ_AKWI02000001.1_cds_WP_004470510.1_3529	26.718	262	329
WP_010578410.1	lcl|NZ_AKWI02000027.1_cds_WP_004472818.1_1173	28.571	245	329
