WP_020985020.1	lcl|NZ_AOWC01000107.1_cds_WP_000340715.1_2561	91.463	82	106
WP_010578412.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	91.083	314	314
WP_010578412.1	lcl|NZ_AOWC01000107.1_cds_WP_000093099.1_2540	55.556	63	314
WP_010578412.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	28.175	252	314
WP_010578412.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	22.256	328	314
WP_010578412.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	24.194	186	314
WP_010578412.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	25.526	333	314
WP_020984893.1	lcl|NZ_AOWC01000107.1_cds_WP_000604524.1_2559	84.932	365	365
WP_010578411.1	lcl|NZ_AOWC01000107.1_cds_WP_000884059.1_2558	95.135	185	185
WP_010578411.1	lcl|NZ_AOWC01000065.1_cds_WP_000351733.1_1181	38.571	140	185
WP_010578410.1	lcl|NZ_AOWC01000107.1_cds_WP_000646250.1_2557	93.921	329	329
WP_010578410.1	lcl|NZ_AOWC01000125.1_cds_WP_000744700.1_3399	31.429	315	329
WP_010578410.1	lcl|NZ_AOWC01000107.1_cds_WP_000600889.1_2531	33.333	255	329
WP_010578410.1	lcl|NZ_AOWC01000004.1_cds_WP_001984071.1_11	32.026	306	329
WP_010578410.1	lcl|NZ_AOWC01000136.1_cds_WP_000649925.1_3765	30.091	329	329
WP_010578410.1	lcl|NZ_AOWC01000017.1_cds_WP_000709511.1_244	28.182	330	329
WP_010578410.1	lcl|NZ_AOWC01000107.1_cds_WP_001067557.1_2554	28.852	305	329
WP_010578410.1	lcl|NZ_AOWC01000106.1_cds_WP_000688695.1_2465	28.832	274	329
WP_010578410.1	lcl|NZ_AOWC01000107.1_cds_WP_000601375.1_2504	24.549	277	329
WP_010578410.1	lcl|NZ_AOWC01000107.1_cds_WP_000410273.1_2560	27.826	230	329
WP_010578410.1	lcl|NZ_AOWC01000107.1_cds_WP_000475904.1_2495	27.007	274	329
