WP_020985020.1	lcl|NZ_JADDWZ010000021.1_cds_WP_002725873.1_1012	97.561	82	106
WP_010578412.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	96.452	310	314
WP_010578412.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	22.154	325	314
WP_010578412.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	22.277	202	314
WP_010578412.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	25.275	182	314
WP_010578412.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	25.726	241	314
WP_010578412.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	22.420	281	314
WP_010578412.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	30.303	132	314
WP_010578412.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	21.429	168	314
WP_010578411.1	lcl|NZ_JADDWZ010000001.1_cds_WP_002750963.1_873	32.911	158	185
WP_010578411.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669938.1_1044	35.593	177	185
WP_010578410.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	31.034	319	329
WP_010578410.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	31.833	311	329
WP_010578410.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	29.841	315	329
WP_010578410.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	30.746	335	329
WP_010578410.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669957.1_2463	28.197	305	329
WP_010578410.1	lcl|NZ_JADDWZ010000035.1_cds_WP_002754065.1_1649	28.182	330	329
WP_010578410.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	28.840	319	329
WP_010578410.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670813.1_3300	26.979	341	329
WP_010578410.1	lcl|NZ_JADDWZ010000003.1_cds_WP_011671074.1_1852	24.189	339	329
WP_010578410.1	lcl|NZ_JADDWZ010000021.1_cds_WP_011669917.1_1013	27.391	230	329
WP_010578410.1	lcl|NZ_JADDWZ010000011.1_cds_WP_017859386.1_204	26.792	265	329
WP_010578410.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669959.1_2461	26.941	219	329
WP_010578410.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	23.867	331	329
WP_020984930.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669956.1_2464	27.919	197	267
WP_020984930.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669974.1_2611	25.431	232	267
WP_020984930.1	lcl|NZ_JADDWZ010000034.1_cds_WP_011670832.1_1609	35.955	89	267
WP_020984930.1	lcl|NZ_JADDWZ010000085.1_cds_WP_002766579.1_3164	37.647	85	267
WP_020984930.1	lcl|NZ_JADDWZ010000091.1_cds_WP_011670812.1_3299	24.490	196	267
WP_020984935.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670269.1_643	28.041	296	509
WP_020984935.1	lcl|NZ_JADDWZ010000017.1_cds_WP_002751286.1_644	30.435	115	509
WP_020984935.1	lcl|NZ_JADDWZ010000017.1_cds_WP_011670269.1_643	28.041	296	509
WP_020984935.1	lcl|NZ_JADDWZ010000017.1_cds_WP_002751286.1_644	30.435	115	509
WP_010578407.1	lcl|NZ_JADDWZ010000035.1_cds_WP_011670961.1_1652	27.106	273	330
WP_010578407.1	lcl|NZ_JADDWZ010000058.1_cds_WP_011669955.1_2465	24.088	274	330
WP_010578407.1	lcl|NZ_JADDWZ010000023.1_cds_WP_011671202.1_1097	28.520	277	330
WP_010578407.1	lcl|NZ_JADDWZ010000060.1_cds_WP_011669973.1_2612	27.129	317	330
WP_010578407.1	lcl|NZ_JADDWZ010000020.1_cds_WP_011671143.1_966	28.527	319	330
WP_010578407.1	lcl|NZ_JADDWZ010000056.1_cds_WP_011669202.1_2424	25.306	245	330
