WP_020985020.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	91.463	82	106
WP_010578412.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	91.083	314	314
WP_010578412.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	55.556	63	314
WP_010578412.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	28.175	252	314
WP_010578412.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	22.256	328	314
WP_010578412.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	24.194	186	314
WP_010578412.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.183	289	314
WP_010578412.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	25.526	333	314
WP_020984893.1	lcl|NZ_AFKU01000213.1_cds_WP_000604524.1_1853	84.932	365	365
WP_010578411.1	lcl|NZ_AFKU01000213.1_cds_WP_000884059.1_1854	95.135	185	185
WP_010578411.1	lcl|NZ_AFKU01000131.1_cds_WP_000351733.1_2929	38.571	140	185
WP_010578410.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	93.617	329	329
WP_010578410.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	31.429	315	329
WP_010578410.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	33.333	255	329
WP_010578410.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	29.851	335	329
WP_010578410.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	32.026	306	329
WP_010578410.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	30.091	329	329
WP_010578410.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	28.182	330	329
WP_010578410.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	28.852	305	329
WP_010578410.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	28.832	274	329
WP_010578410.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	24.549	277	329
WP_010578410.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	27.826	230	329
WP_010578410.1	lcl|NZ_AFKU01000157.1_cds_WP_000475904.1_2488	27.007	274	329
WP_010578410.1	lcl|NZ_AFKU01000178.1_cds_WP_001074785.1_2236	28.302	265	329
WP_010578410.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	27.200	250	329
WP_010578410.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	26.205	332	329
WP_020984930.1	lcl|NZ_AFKU01000213.1_cds_WP_000774262.1_1856	88.189	254	267
WP_020984930.1	lcl|NZ_AFKU01000213.1_cds_WP_000859505.1_1905	27.315	216	267
WP_020984930.1	lcl|NZ_AFKU01000213.1_cds_WP_000800438.1_1886	25.789	190	267
WP_020984930.1	lcl|NZ_AFKU01000157.1_cds_WP_000842260.1_2506	24.569	232	267
WP_020984930.1	lcl|NZ_AFKU01000179.1_cds_WP_000667727.1_2220	33.636	110	267
WP_020984930.1	lcl|NZ_AFKU01000330.1_cds_WP_000805357.1_1174	36.047	86	267
WP_020984935.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	87.402	508	509
WP_020984935.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.660	282	509
WP_020984935.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	28.723	94	509
WP_020984935.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	87.402	508	509
WP_020984935.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.660	282	509
WP_020984935.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	28.723	94	509
WP_010578407.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	96.364	330	330
WP_010578407.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	28.990	307	330
WP_010578407.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	27.068	266	330
WP_010578407.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	25.735	272	330
WP_010578407.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	30.041	243	330
WP_010578407.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	26.266	316	330
WP_010578407.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	24.024	333	330
WP_010578407.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	29.644	253	330
WP_010578407.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	25.339	221	330
WP_010578407.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	26.119	268	330
