WP_020985020.1	lcl|NZ_RQGG01000051.1_cds_WP_135621270.1_2757	62.162	74	106
WP_010578412.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	82.484	314	314
WP_010578412.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	22.812	320	314
WP_010578412.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	22.619	168	314
WP_010578412.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	23.053	321	314
WP_010578412.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	22.609	345	314
WP_010578411.1	lcl|NZ_RQGG01000041.1_cds_WP_135620318.1_3411	29.697	165	185
WP_010578411.1	lcl|NZ_RQGG01000013.1_cds_WP_135618386.1_775	32.948	173	185
WP_010578410.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	30.255	314	329
WP_010578410.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	31.699	306	329
WP_010578410.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	27.666	347	329
WP_010578410.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	29.316	307	329
WP_010578410.1	lcl|NZ_RQGG01000046.1_cds_WP_135620749.1_3017	27.711	332	329
WP_010578410.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	27.673	318	329
WP_010578410.1	lcl|NZ_RQGG01000010.1_cds_WP_208652317.1_1689	25.000	268	329
WP_010578410.1	lcl|NZ_RQGG01000005.1_cds_WP_135617286.1_2975	25.095	263	329
WP_010578410.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	24.581	179	329
WP_020984930.1	lcl|NZ_RQGG01000005.1_cds_WP_135617254.1_2914	24.906	265	267
WP_020984930.1	lcl|NZ_RQGG01000041.1_cds_WP_135620316.1_3408	30.159	189	267
WP_020984930.1	lcl|NZ_RQGG01000036.1_cds_WP_135620077.1_1454	33.945	109	267
WP_020984930.1	lcl|NZ_RQGG01000018.1_cds_WP_135618669.1_2067	25.444	169	267
WP_020984930.1	lcl|NZ_RQGG01000010.1_cds_WP_135617802.1_1701	27.083	192	267
WP_020984935.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.629	337	509
WP_020984935.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	36.667	60	509
WP_020984935.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.629	337	509
WP_020984935.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	36.667	60	509
WP_010578407.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	29.242	277	330
WP_010578407.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	27.640	322	330
WP_010578407.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	23.022	278	330
