WP_020985020.1	lcl|NZ_AFKK01000163.1_cds_WP_000340715.1_1563	91.463	82	106
WP_010578412.1	lcl|NZ_AFKK01000163.1_cds_WP_000410273.1_1564	91.083	314	314
WP_010578412.1	lcl|NZ_AFKK01000060.1_cds_WP_000093099.1_2977	55.556	63	314
WP_010578412.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	28.175	252	314
WP_010578412.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	22.256	328	314
WP_010578412.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	24.194	186	314
WP_010578412.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	23.183	289	314
WP_010578412.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	25.526	333	314
WP_020984893.1	lcl|NZ_AFKK01000163.1_cds_WP_000604524.1_1565	84.932	365	365
WP_010578411.1	lcl|NZ_AFKK01000163.1_cds_WP_000884059.1_1566	95.135	185	185
WP_010578411.1	lcl|NZ_AFKK01000046.1_cds_WP_000351733.1_3381	38.571	140	185
WP_010578410.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	93.921	329	329
WP_010578410.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	31.429	315	329
WP_010578410.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	33.333	255	329
WP_010578410.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	32.026	306	329
WP_010578410.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	27.331	311	329
WP_010578410.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	30.091	329	329
WP_010578410.1	lcl|NZ_AFKK01000271.1_cds_WP_000709511.1_564	28.182	330	329
WP_010578410.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	28.852	305	329
WP_010578410.1	lcl|NZ_AFKK01000251.1_cds_WP_000688695.1_750	28.832	274	329
WP_010578410.1	lcl|NZ_AFKK01000060.1_cds_WP_000601375.1_2941	24.549	277	329
WP_010578410.1	lcl|NZ_AFKK01000163.1_cds_WP_000410273.1_1564	27.826	230	329
WP_010578410.1	lcl|NZ_AFKK01000027.1_cds_WP_000475904.1_3542	27.007	274	329
WP_010578410.1	lcl|NZ_AFKK01000120.1_cds_WP_001074785.1_1912	28.302	265	329
WP_010578410.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	27.200	250	329
WP_010578410.1	lcl|NZ_AFKK01000060.1_cds_WP_000487322.1_2943	26.205	332	329
WP_010578410.1	lcl|NZ_AFKK01000098.1_cds_WP_141567153.1_2136	58.621	29	329
WP_020984930.1	lcl|NZ_AFKK01000163.1_cds_WP_000774262.1_1568	88.189	254	267
WP_020984930.1	lcl|NZ_AFKK01000060.1_cds_WP_000859505.1_2944	27.315	216	267
WP_020984930.1	lcl|NZ_AFKK01000060.1_cds_WP_000800438.1_2963	25.789	190	267
WP_020984930.1	lcl|NZ_AFKK01000002.1_cds_WP_000842259.1_3789	26.020	196	267
WP_020984930.1	lcl|NZ_AFKK01000181.1_cds_WP_000667727.1_1503	33.636	110	267
WP_020984930.1	lcl|NZ_AFKK01000050.1_cds_WP_000805357.1_3252	36.047	86	267
WP_020984935.1	lcl|NZ_AFKK01000163.1_cds_WP_000612797.1_1569	87.402	508	509
WP_020984935.1	lcl|NZ_AFKK01000196.1_cds_WP_000291591.1_1484	27.329	322	509
WP_020984935.1	lcl|NZ_AFKK01000196.1_cds_WP_000364507.1_1483	28.723	94	509
WP_020984935.1	lcl|NZ_AFKK01000163.1_cds_WP_000612797.1_1569	87.402	508	509
WP_020984935.1	lcl|NZ_AFKK01000196.1_cds_WP_000291591.1_1484	27.329	322	509
WP_020984935.1	lcl|NZ_AFKK01000196.1_cds_WP_000364507.1_1483	28.723	94	509
WP_010578407.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	96.364	330	330
WP_010578407.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	28.990	307	330
WP_010578407.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	27.068	266	330
WP_010578407.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	25.735	272	330
WP_010578407.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	30.041	243	330
WP_010578407.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	26.266	316	330
WP_010578407.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	29.644	253	330
WP_010578407.1	lcl|NZ_AFKK01000251.1_cds_WP_000688695.1_750	25.339	221	330
WP_010578407.1	lcl|NZ_AFKK01000060.1_cds_WP_000601375.1_2941	26.119	268	330
WP_010578406.1	lcl|NZ_AFKK01000163.1_cds_WP_001198107.1_1571	98.087	366	366
WP_010578406.1	lcl|NZ_AFKK01000163.1_cds_WP_000608295.1_1572	40.000	365	366
WP_010578406.1	lcl|NZ_AFKK01000098.1_cds_WP_000575178.1_2130	33.714	350	366
WP_010578406.1	lcl|NZ_AFKK01000239.1_cds_WP_001281953.1_867	27.968	379	366
WP_010578406.1	lcl|NZ_AFKK01000060.1_cds_WP_000346036.1_2960	27.809	356	366
WP_010578406.1	lcl|NZ_AFKK01000060.1_cds_WP_000582222.1_2979	32.394	355	366
WP_010578406.1	lcl|NZ_AFKK01000301.1_cds_WP_000538752.1_385	29.132	357	366
WP_010578406.1	lcl|NZ_AFKK01000060.1_cds_WP_000947844.1_2967	26.667	345	366
WP_010578406.1	lcl|NZ_AFKK01000146.1_cds_WP_001982414.1_1674	31.579	190	366
WP_010578405.1	lcl|NZ_AFKK01000163.1_cds_WP_000608295.1_1572	96.185	367	367
WP_010578405.1	lcl|NZ_AFKK01000163.1_cds_WP_001198107.1_1571	40.000	365	367
WP_010578405.1	lcl|NZ_AFKK01000098.1_cds_WP_000575178.1_2130	37.398	369	367
WP_010578405.1	lcl|NZ_AFKK01000301.1_cds_WP_000538752.1_385	31.267	371	367
WP_010578405.1	lcl|NZ_AFKK01000060.1_cds_WP_000582222.1_2979	35.077	325	367
WP_010578405.1	lcl|NZ_AFKK01000239.1_cds_WP_001281953.1_867	29.948	384	367
WP_010578405.1	lcl|NZ_AFKK01000060.1_cds_WP_000346036.1_2960	26.374	364	367
WP_010578405.1	lcl|NZ_AFKK01000060.1_cds_WP_000947844.1_2967	26.404	356	367
WP_010578405.1	lcl|NZ_AFKK01000146.1_cds_WP_001982414.1_1674	25.698	358	367
WP_010578405.1	lcl|NZ_AFKK01000369.1_cds_WP_000365889.1_204	33.708	89	367
WP_020984976.1	lcl|NZ_AFKK01000163.1_cds_WP_000689743.1_1573	92.831	544	544
WP_020984976.1	lcl|NZ_AFKK01000163.1_cds_WP_000689743.1_1573	92.831	544	544
WP_010578402.1	lcl|NZ_AFKK01000163.1_cds_WP_000342713.1_1574	95.094	265	265
WP_010578402.1	lcl|NZ_AFKK01000124.1_cds_WP_001002663.1_1895	45.267	243	265
WP_020984841.1	lcl|NZ_AFKK01000163.1_cds_WP_001246618.1_1575	91.613	310	310
WP_020984841.1	lcl|NZ_AFKK01000067.1_cds_WP_000501205.1_2831	37.171	304	310
WP_020984841.1	lcl|NZ_AFKK01000080.1_cds_WP_001183723.1_2452	27.881	269	310
WP_020984841.1	lcl|NZ_AFKK01000007.1_cds_WP_000279894.1_3756	23.664	262	310
WP_020984841.1	lcl|NZ_AFKK01000163.1_cds_WP_001246618.1_1575	91.613	310	310
WP_020984841.1	lcl|NZ_AFKK01000067.1_cds_WP_000501205.1_2831	37.171	304	310
WP_020984841.1	lcl|NZ_AFKK01000080.1_cds_WP_001183723.1_2452	27.881	269	310
WP_020984841.1	lcl|NZ_AFKK01000007.1_cds_WP_000279894.1_3756	23.664	262	310
WP_010578401.1	lcl|NZ_AFKK01000163.1_cds_WP_000479982.1_1576	92.803	264	264
WP_010578400.1	lcl|NZ_AFKK01000163.1_cds_WP_000715958.1_1577	95.349	129	130
WP_010578399.1	lcl|NZ_AFKK01000163.1_cds_WP_001088866.1_1578	80.690	145	145
WP_010578399.1	lcl|NZ_AFKK01000212.1_cds_WP_002069656.1_1226	57.143	28	145
WP_020984860.1	lcl|NZ_AFKK01000163.1_cds_WP_000517242.1_1579	92.760	221	221
WP_020984860.1	lcl|NZ_AFKK01000064.1_cds_WP_001069834.1_2863	28.440	109	221
WP_020984860.1	lcl|NZ_AFKK01000070.1_cds_WP_001082180.1_2695	25.641	78	221
WP_039942433.1	lcl|NZ_AFKK01000163.1_cds_WP_001015418.1_1581	26.733	202	408
WP_039942433.1	lcl|NZ_AFKK01000060.1_cds_WP_001206409.1_2972	24.845	161	408
WP_039942433.1	lcl|NZ_AFKK01000060.1_cds_WP_000661932.1_2947	26.241	141	408
WP_039942433.1	lcl|NZ_AFKK01000060.1_cds_WP_002082140.1_2956	25.899	139	408
WP_039942433.1	lcl|NZ_AFKK01000116.1_cds_WP_000402845.1_1934	21.818	220	408
WP_039942433.1	lcl|NZ_AFKK01000070.1_cds_WP_001082180.1_2695	23.256	215	408
WP_020985012.1	lcl|NZ_AFKK01000163.1_cds_WP_000611594.1_1580	85.143	175	175
WP_020985012.1	lcl|NZ_AFKK01000237.1_cds_WP_001206947.1_901	30.070	143	175
WP_010578396.1	lcl|NZ_AFKK01000163.1_cds_WP_001015418.1_1581	87.255	204	406
WP_010578396.1	lcl|NZ_AFKK01000060.1_cds_LEP2GSC117_RS0104840_2980	89.262	149	406
WP_010578396.1	lcl|NZ_AFKK01000116.1_cds_WP_000402845.1_1934	25.455	220	406
WP_010578396.1	lcl|NZ_AFKK01000060.1_cds_WP_000661932.1_2947	24.468	188	406
WP_010578395.1	lcl|NZ_AFKK01000140.1_cds_WP_000653653.1_1754	26.378	254	240
WP_010578395.1	lcl|NZ_AFKK01000230.1_cds_WP_000998676.1_996	26.778	239	240
WP_010578395.1	lcl|NZ_AFKK01000261.1_cds_WP_000043153.1_665	25.969	258	240
WP_010578395.1	lcl|NZ_AFKK01000212.1_cds_WP_000566240.1_1229	32.673	101	240
WP_010578395.1	lcl|NZ_AFKK01000212.1_cds_WP_001968389.1_1201	25.000	236	240
WP_010578395.1	lcl|NZ_AFKK01000378.1_cds_WP_000194186.1_120	25.688	218	240
WP_010578395.1	lcl|NZ_AFKK01000061.1_cds_WP_000093663.1_2908	21.229	179	240
WP_010578395.1	lcl|NZ_AFKK01000067.1_cds_WP_000167663.1_2822	22.594	239	240
WP_244265121.1	lcl|NZ_AFKK01000060.1_cds_WP_001106774.1_2975	46.512	301	302
WP_010578390.1	lcl|NZ_AFKK01000060.1_cds_WP_000834715.1_2974	47.917	576	603
WP_010578390.1	lcl|NZ_AFKK01000100.1_cds_WP_000667646.1_2084	35.322	419	603
WP_010578390.1	lcl|NZ_AFKK01000071.1_cds_WP_000172202.1_2688	44.828	232	603
WP_010578390.1	lcl|NZ_AFKK01000012.1_cds_WP_000828455.1_3686	27.671	571	603
WP_010578390.1	lcl|NZ_AFKK01000076.1_cds_WP_001052498.1_2535	31.963	219	603
WP_010578390.1	lcl|NZ_AFKK01000109.1_cds_WP_000603361.1_2000	28.440	218	603
WP_010578390.1	lcl|NZ_AFKK01000071.1_cds_WP_000942282.1_2674	28.319	226	603
WP_010578390.1	lcl|NZ_AFKK01000043.1_cds_WP_000619175.1_3483	28.736	261	603
WP_010578390.1	lcl|NZ_AFKK01000196.1_cds_WP_000047473.1_1478	26.840	231	603
WP_010578390.1	lcl|NZ_AFKK01000267.1_cds_WP_000666552.1_606	29.614	233	603
WP_010578390.1	lcl|NZ_AFKK01000295.1_cds_WP_000510777.1_413	27.074	229	603
WP_010578390.1	lcl|NZ_AFKK01000049.1_cds_WP_001288326.1_3290	28.632	234	603
WP_010578390.1	lcl|NZ_AFKK01000055.1_cds_WP_001161019.1_3093	28.632	234	603
WP_010578390.1	lcl|NZ_AFKK01000227.1_cds_WP_000136057.1_1024	26.457	223	603
WP_010578390.1	lcl|NZ_AFKK01000128.1_cds_WP_000598571.1_1865	28.511	235	603
WP_010578390.1	lcl|NZ_AFKK01000115.1_cds_WP_001982953.1_1948	26.577	222	603
WP_010578390.1	lcl|NZ_AFKK01000089.1_cds_WP_000675807.1_2242	25.000	252	603
WP_010578390.1	lcl|NZ_AFKK01000048.1_cds_WP_000536762.1_3310	30.531	226	603
WP_010578390.1	lcl|NZ_AFKK01000144.1_cds_WP_000184524.1_1702	27.885	208	603
WP_010578390.1	lcl|NZ_AFKK01000043.1_cds_WP_000218838.1_3482	28.333	240	603
WP_010578390.1	lcl|NZ_AFKK01000308.1_cds_WP_000626143.1_371	25.128	195	603
WP_010578390.1	lcl|NZ_AFKK01000046.1_cds_WP_001089500.1_3380	27.897	233	603
WP_010578390.1	lcl|NZ_AFKK01000046.1_cds_WP_000433117.1_3412	22.672	247	603
WP_010578390.1	lcl|NZ_AFKK01000318.1_cds_WP_001141158.1_341	28.270	237	603
WP_010578390.1	lcl|NZ_AFKK01000218.1_cds_WP_000590867.1_1126	24.490	245	603
WP_010578390.1	lcl|NZ_AFKK01000218.1_cds_WP_000590867.1_1126	24.481	241	603
WP_010578390.1	lcl|NZ_AFKK01000074.1_cds_WP_001049205.1_2579	26.042	192	603
WP_010578390.1	lcl|NZ_AFKK01000374.1_cds_WP_000054169.1_150	25.000	248	603
WP_010578390.1	lcl|NZ_AFKK01000060.1_cds_WP_000834715.1_2974	47.917	576	603
WP_010578390.1	lcl|NZ_AFKK01000100.1_cds_WP_000667646.1_2084	35.322	419	603
WP_010578390.1	lcl|NZ_AFKK01000071.1_cds_WP_000172202.1_2688	44.828	232	603
WP_010578390.1	lcl|NZ_AFKK01000012.1_cds_WP_000828455.1_3686	27.671	571	603
WP_010578390.1	lcl|NZ_AFKK01000076.1_cds_WP_001052498.1_2535	31.963	219	603
WP_010578390.1	lcl|NZ_AFKK01000109.1_cds_WP_000603361.1_2000	28.440	218	603
WP_010578390.1	lcl|NZ_AFKK01000071.1_cds_WP_000942282.1_2674	28.319	226	603
WP_010578390.1	lcl|NZ_AFKK01000043.1_cds_WP_000619175.1_3483	28.736	261	603
WP_010578390.1	lcl|NZ_AFKK01000196.1_cds_WP_000047473.1_1478	26.840	231	603
WP_010578390.1	lcl|NZ_AFKK01000267.1_cds_WP_000666552.1_606	29.614	233	603
WP_010578390.1	lcl|NZ_AFKK01000295.1_cds_WP_000510777.1_413	27.074	229	603
WP_010578390.1	lcl|NZ_AFKK01000049.1_cds_WP_001288326.1_3290	28.632	234	603
WP_010578390.1	lcl|NZ_AFKK01000055.1_cds_WP_001161019.1_3093	28.632	234	603
WP_010578390.1	lcl|NZ_AFKK01000227.1_cds_WP_000136057.1_1024	26.457	223	603
WP_010578390.1	lcl|NZ_AFKK01000128.1_cds_WP_000598571.1_1865	28.511	235	603
WP_010578390.1	lcl|NZ_AFKK01000115.1_cds_WP_001982953.1_1948	26.577	222	603
WP_010578390.1	lcl|NZ_AFKK01000089.1_cds_WP_000675807.1_2242	25.000	252	603
WP_010578390.1	lcl|NZ_AFKK01000048.1_cds_WP_000536762.1_3310	30.531	226	603
WP_010578390.1	lcl|NZ_AFKK01000144.1_cds_WP_000184524.1_1702	27.885	208	603
WP_010578390.1	lcl|NZ_AFKK01000043.1_cds_WP_000218838.1_3482	28.333	240	603
WP_010578390.1	lcl|NZ_AFKK01000308.1_cds_WP_000626143.1_371	25.128	195	603
WP_010578390.1	lcl|NZ_AFKK01000046.1_cds_WP_001089500.1_3380	27.897	233	603
WP_010578390.1	lcl|NZ_AFKK01000046.1_cds_WP_000433117.1_3412	22.672	247	603
WP_010578390.1	lcl|NZ_AFKK01000318.1_cds_WP_001141158.1_341	28.270	237	603
WP_010578390.1	lcl|NZ_AFKK01000218.1_cds_WP_000590867.1_1126	24.490	245	603
WP_010578390.1	lcl|NZ_AFKK01000218.1_cds_WP_000590867.1_1126	24.481	241	603
WP_010578390.1	lcl|NZ_AFKK01000074.1_cds_WP_001049205.1_2579	26.042	192	603
WP_010578390.1	lcl|NZ_AFKK01000374.1_cds_WP_000054169.1_150	25.000	248	603
WP_010578389.1	lcl|NZ_AFKK01000143.1_cds_WP_000449876.1_1713	52.632	38	186
WP_010578386.1	lcl|NZ_AFKK01000100.1_cds_WP_000479265.1_2083	27.848	158	210
WP_039942517.1	lcl|NZ_AFKK01000050.1_cds_WP_000805357.1_3252	32.800	125	235
WP_039942517.1	lcl|NZ_AFKK01000163.1_cds_WP_000774262.1_1568	35.000	60	235
WP_039942517.1	lcl|NZ_AFKK01000181.1_cds_WP_000667727.1_1503	44.737	38	235
WP_020984867.1	lcl|NZ_AFKK01000098.1_cds_WP_000575178.1_2130	37.293	362	363
WP_020984867.1	lcl|NZ_AFKK01000163.1_cds_WP_000608295.1_1572	40.616	357	363
WP_020984867.1	lcl|NZ_AFKK01000163.1_cds_WP_001198107.1_1571	34.393	346	363
WP_020984867.1	lcl|NZ_AFKK01000301.1_cds_WP_000538752.1_385	34.593	344	363
WP_020984867.1	lcl|NZ_AFKK01000239.1_cds_WP_001281953.1_867	27.882	373	363
WP_020984867.1	lcl|NZ_AFKK01000060.1_cds_WP_000582222.1_2979	31.561	301	363
WP_020984867.1	lcl|NZ_AFKK01000060.1_cds_WP_000346036.1_2960	26.613	372	363
WP_020984867.1	lcl|NZ_AFKK01000060.1_cds_WP_000947844.1_2967	25.180	278	363
WP_020984867.1	lcl|NZ_AFKK01000146.1_cds_WP_001982414.1_1674	25.872	344	363
WP_020984867.1	lcl|NZ_AFKK01000060.1_cds_WP_000549978.1_2937	36.000	75	363
WP_010578378.1	lcl|NZ_AFKK01000098.1_cds_WP_001159758.1_2134	40.556	180	176
WP_010578375.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	29.936	314	313
WP_010578375.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	29.412	221	313
WP_010578375.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	26.899	316	313
WP_010578375.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	24.194	310	313
WP_010578375.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	26.154	260	313
WP_010578375.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	23.438	256	313
WP_010578375.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	25.764	229	313
WP_010578375.1	lcl|NZ_AFKK01000060.1_cds_WP_000487322.1_2943	25.424	118	313
WP_010578375.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	25.490	255	313
WP_010578374.1	lcl|NZ_AFKK01000060.1_cds_WP_000799638.1_2973	44.444	117	134
WP_010578374.1	lcl|NZ_AFKK01000098.1_cds_WP_000343398.1_2129	31.897	116	134
WP_020984848.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	28.519	270	310
WP_020984848.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	26.115	314	310
WP_020984848.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	26.144	306	310
WP_020984848.1	lcl|NZ_AFKK01000120.1_cds_WP_001074785.1_1912	31.818	154	310
WP_020984848.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	23.485	264	310
WP_020984848.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	25.292	257	310
WP_020984848.1	lcl|NZ_AFKK01000251.1_cds_WP_000688695.1_750	30.625	160	310
WP_020984848.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	24.737	190	310
WP_020984848.1	lcl|NZ_AFKK01000098.1_cds_WP_000642158.1_2135	27.835	97	310
WP_010578372.1	lcl|NZ_AFKK01000060.1_cds_WP_000132016.1_2969	88.000	225	227
WP_010578372.1	lcl|NZ_AFKK01000060.1_cds_WP_001046757.1_2959	36.073	219	227
WP_010578372.1	lcl|NZ_AFKK01000227.1_cds_WP_000721859.1_1017	34.906	106	227
WP_020985000.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	29.341	334	330
WP_020985000.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	27.874	348	330
WP_020985000.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	24.629	337	330
WP_020985000.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	25.228	329	330
WP_020985000.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	27.477	222	330
WP_020985000.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	25.694	288	330
WP_020984843.1	lcl|NZ_AFKK01000060.1_cds_WP_000947844.1_2967	38.043	368	381
WP_020984843.1	lcl|NZ_AFKK01000239.1_cds_WP_001281953.1_867	29.592	392	381
WP_020984843.1	lcl|NZ_AFKK01000060.1_cds_WP_000582222.1_2979	25.876	371	381
WP_020984843.1	lcl|NZ_AFKK01000163.1_cds_WP_000608295.1_1572	29.143	350	381
WP_020984843.1	lcl|NZ_AFKK01000098.1_cds_WP_000575178.1_2130	30.120	249	381
WP_020984843.1	lcl|NZ_AFKK01000301.1_cds_WP_000538752.1_385	25.635	394	381
WP_020984843.1	lcl|NZ_AFKK01000146.1_cds_WP_001982414.1_1674	24.533	375	381
WP_208855149.1	lcl|NZ_AFKK01000060.1_cds_WP_000823150.1_2964	52.196	387	387
WP_208855149.1	lcl|NZ_AFKK01000027.1_cds_WP_000734456.1_3544	20.468	342	387
WP_010578367.1	lcl|NZ_AFKK01000060.1_cds_WP_001230564.1_2965	50.568	352	357
WP_010578367.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	33.433	335	357
WP_010578367.1	lcl|NZ_AFKK01000085.1_cds_WP_001011675.1_2349	33.441	311	357
WP_010578367.1	lcl|NZ_AFKK01000060.1_cds_WP_001230564.1_2965	50.568	352	357
WP_010578367.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	33.433	335	357
WP_010578367.1	lcl|NZ_AFKK01000085.1_cds_WP_001011675.1_2349	33.441	311	357
WP_020984998.1	lcl|NZ_AFKK01000060.1_cds_WP_002082140.1_2956	43.902	41	390
WP_020984998.1	lcl|NZ_AFKK01000070.1_cds_WP_001082180.1_2695	27.660	94	390
WP_020984894.1	lcl|NZ_AFKK01000060.1_cds_WP_000800438.1_2963	91.738	351	351
WP_020984894.1	lcl|NZ_AFKK01000060.1_cds_WP_000859505.1_2944	26.180	233	351
WP_020984894.1	lcl|NZ_AFKK01000163.1_cds_WP_000774262.1_1568	26.201	229	351
WP_020984894.1	lcl|NZ_AFKK01000002.1_cds_WP_000842259.1_3789	37.975	79	351
WP_020984894.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	27.049	122	351
WP_020984894.1	lcl|NZ_AFKK01000092.1_cds_WP_000371240.1_2209	34.483	87	351
WP_020984894.1	lcl|NZ_AFKK01000181.1_cds_WP_000667727.1_1503	33.871	62	351
WP_020984894.1	lcl|NZ_AFKK01000060.1_cds_WP_000800438.1_2963	91.738	351	351
WP_020984894.1	lcl|NZ_AFKK01000060.1_cds_WP_000859505.1_2944	26.180	233	351
WP_020984894.1	lcl|NZ_AFKK01000163.1_cds_WP_000774262.1_1568	26.201	229	351
WP_020984894.1	lcl|NZ_AFKK01000002.1_cds_WP_000842259.1_3789	37.975	79	351
WP_020984894.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	27.049	122	351
WP_020984894.1	lcl|NZ_AFKK01000092.1_cds_WP_000371240.1_2209	34.483	87	351
WP_020984894.1	lcl|NZ_AFKK01000181.1_cds_WP_000667727.1_1503	33.871	62	351
WP_020984877.1	lcl|NZ_AFKK01000060.1_cds_WP_000847001.1_2962	85.340	382	382
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	94.157	753	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_001230564.1_2965	36.628	344	753
WP_010578359.1	lcl|NZ_AFKK01000085.1_cds_WP_001011675.1_2349	33.333	318	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	94.157	753	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_001230564.1_2965	36.628	344	753
WP_010578359.1	lcl|NZ_AFKK01000085.1_cds_WP_001011675.1_2349	33.333	318	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	94.157	753	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_001230564.1_2965	36.628	344	753
WP_010578359.1	lcl|NZ_AFKK01000085.1_cds_WP_001011675.1_2349	33.333	318	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_000582618.1_2961	94.157	753	753
WP_010578359.1	lcl|NZ_AFKK01000060.1_cds_WP_001230564.1_2965	36.628	344	753
WP_010578359.1	lcl|NZ_AFKK01000085.1_cds_WP_001011675.1_2349	33.333	318	753
WP_010578358.1	lcl|NZ_AFKK01000060.1_cds_WP_000346036.1_2960	93.655	394	394
WP_010578358.1	lcl|NZ_AFKK01000239.1_cds_WP_001281953.1_867	28.645	391	394
WP_010578358.1	lcl|NZ_AFKK01000163.1_cds_WP_001198107.1_1571	27.731	357	394
WP_010578358.1	lcl|NZ_AFKK01000098.1_cds_WP_000575178.1_2130	28.814	354	394
WP_010578358.1	lcl|NZ_AFKK01000163.1_cds_WP_000608295.1_1572	24.665	373	394
WP_010578358.1	lcl|NZ_AFKK01000060.1_cds_WP_000582222.1_2979	29.600	250	394
WP_010578358.1	lcl|NZ_AFKK01000060.1_cds_WP_000947844.1_2967	29.861	288	394
WP_010578358.1	lcl|NZ_AFKK01000301.1_cds_WP_000538752.1_385	24.912	285	394
WP_010578358.1	lcl|NZ_AFKK01000146.1_cds_WP_001982414.1_1674	26.022	269	394
WP_010578358.1	lcl|NZ_AFKK01000060.1_cds_WP_000549978.1_2937	26.623	154	394
WP_010578357.1	lcl|NZ_AFKK01000060.1_cds_WP_001046757.1_2959	96.651	209	209
WP_010578357.1	lcl|NZ_AFKK01000060.1_cds_WP_000132016.1_2969	35.455	220	209
WP_010578357.1	lcl|NZ_AFKK01000227.1_cds_WP_000721859.1_1017	29.070	86	209
WP_020984892.1	lcl|NZ_AFKK01000060.1_cds_WP_000202830.1_2958	91.831	355	355
WP_020984892.1	lcl|NZ_AFKK01000287.1_cds_WP_001122022.1_458	26.415	212	355
WP_010578356.1	lcl|NZ_AFKK01000060.1_cds_WP_000432947.1_2957	96.000	325	325
WP_020984941.1	lcl|NZ_AFKK01000060.1_cds_WP_002082140.1_2956	90.244	287	287
WP_020984941.1	lcl|NZ_AFKK01000272.1_cds_WP_000283287.1_555	25.150	167	287
WP_020984941.1	lcl|NZ_AFKK01000070.1_cds_WP_001082180.1_2695	26.344	186	287
