WP_020985020.1	lcl|NZ_AOGV02000016.1_cds_WP_000340715.1_2773	91.463	82	106
WP_010578412.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	91.083	314	314
WP_010578412.1	lcl|NZ_AOGV02000016.1_cds_WP_000093099.1_2752	55.556	63	314
WP_010578412.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	28.175	252	314
WP_010578412.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	22.256	328	314
WP_010578412.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	24.194	186	314
WP_010578412.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	23.183	289	314
WP_010578412.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	25.526	333	314
WP_020984893.1	lcl|NZ_AOGV02000016.1_cds_WP_000604524.1_2771	84.932	365	365
WP_010578411.1	lcl|NZ_AOGV02000016.1_cds_WP_000884059.1_2770	95.135	185	185
WP_010578411.1	lcl|NZ_AOGV02000011.1_cds_WP_000351733.1_3037	38.571	140	185
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	93.921	329	329
WP_010578410.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	31.429	315	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	33.333	255	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	29.851	335	329
WP_010578410.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	32.026	306	329
WP_010578410.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	30.091	329	329
WP_010578410.1	lcl|NZ_AOGV02000025.1_cds_WP_000709511.1_2017	28.182	330	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	28.852	305	329
WP_010578410.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	28.832	274	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	24.549	277	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000410273.1_2772	27.826	230	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000475904.1_2707	27.007	274	329
WP_010578410.1	lcl|NZ_AOGV02000011.1_cds_WP_001074785.1_3242	28.302	265	329
WP_010578410.1	lcl|NZ_AOGV02000034.1_cds_WP_001003555.1_1124	27.200	250	329
WP_010578410.1	lcl|NZ_AOGV02000016.1_cds_WP_000487322.1_2718	26.205	332	329
WP_020984930.1	lcl|NZ_AOGV02000016.1_cds_WP_000774262.1_2768	88.189	254	267
WP_020984930.1	lcl|NZ_AOGV02000016.1_cds_WP_000859505.1_2719	27.315	216	267
WP_020984930.1	lcl|NZ_AOGV02000016.1_cds_WP_002969399.1_2738	25.789	190	267
WP_020984930.1	lcl|NZ_AOGV02000016.1_cds_WP_000842260.1_2689	24.569	232	267
WP_020984930.1	lcl|NZ_AOGV02000010.1_cds_LEP1GSC204_RS02000000224885_3385	37.931	58	267
WP_020984930.1	lcl|NZ_AOGV02000024.1_cds_WP_000805357.1_2190	36.047	86	267
WP_020984935.1	lcl|NZ_AOGV02000016.1_cds_WP_000612797.1_2767	87.402	508	509
WP_020984935.1	lcl|NZ_AOGV02000011.1_cds_WP_000291591.1_3318	27.329	322	509
WP_020984935.1	lcl|NZ_AOGV02000011.1_cds_WP_000364507.1_3317	28.723	94	509
WP_020984935.1	lcl|NZ_AOGV02000016.1_cds_WP_000612797.1_2767	87.402	508	509
WP_020984935.1	lcl|NZ_AOGV02000011.1_cds_WP_000291591.1_3318	27.329	322	509
WP_020984935.1	lcl|NZ_AOGV02000011.1_cds_WP_000364507.1_3317	28.723	94	509
WP_010578407.1	lcl|NZ_AOGV02000016.1_cds_WP_001067557.1_2766	96.364	330	330
WP_010578407.1	lcl|NZ_AOGV02000016.1_cds_WP_000646250.1_2769	28.990	307	330
WP_010578407.1	lcl|NZ_AOGV02000016.1_cds_WP_000600889.1_2743	27.068	266	330
WP_010578407.1	lcl|NZ_AOGV02000022.1_cds_WP_001984071.1_2381	25.735	272	330
WP_010578407.1	lcl|NZ_AOGV02000034.1_cds_WP_001003555.1_1124	30.041	243	330
WP_010578407.1	lcl|NZ_AOGV02000026.1_cds_WP_000744700.1_1790	26.266	316	330
WP_010578407.1	lcl|NZ_AOGV02000016.1_cds_WP_000723090.1_2690	24.024	333	330
WP_010578407.1	lcl|NZ_AOGV02000021.1_cds_WP_000649925.1_2448	29.644	253	330
WP_010578407.1	lcl|NZ_AOGV02000022.1_cds_WP_000688695.1_2361	25.339	221	330
WP_010578407.1	lcl|NZ_AOGV02000016.1_cds_WP_000601375.1_2716	26.119	268	330
WP_010578406.1	lcl|NZ_AOGV02000016.1_cds_WP_001198107.1_2765	98.087	366	366
WP_010578406.1	lcl|NZ_AOGV02000016.1_cds_WP_000608295.1_2764	40.000	365	366
WP_010578406.1	lcl|NZ_AOGV02000016.1_cds_WP_000575178.1_2696	33.714	350	366
WP_010578406.1	lcl|NZ_AOGV02000022.1_cds_WP_001281953.1_2347	27.968	379	366
WP_010578406.1	lcl|NZ_AOGV02000016.1_cds_WP_000346036.1_2735	27.809	356	366
WP_010578406.1	lcl|NZ_AOGV02000016.1_cds_WP_000582222.1_2754	32.394	355	366
WP_010578406.1	lcl|NZ_AOGV02000033.1_cds_WP_000538752.1_1251	29.132	357	366
WP_010578406.1	lcl|NZ_AOGV02000016.1_cds_WP_000947844.1_2742	26.667	345	366
WP_010578406.1	lcl|NZ_AOGV02000008.1_cds_WP_001982414.1_3444	31.579	190	366
WP_010578405.1	lcl|NZ_AOGV02000016.1_cds_WP_000608295.1_2764	96.185	367	367
WP_010578405.1	lcl|NZ_AOGV02000016.1_cds_WP_001198107.1_2765	40.000	365	367
WP_010578405.1	lcl|NZ_AOGV02000016.1_cds_WP_000575178.1_2696	37.398	369	367
WP_010578405.1	lcl|NZ_AOGV02000033.1_cds_WP_000538752.1_1251	31.267	371	367
WP_010578405.1	lcl|NZ_AOGV02000016.1_cds_WP_000582222.1_2754	35.077	325	367
WP_010578405.1	lcl|NZ_AOGV02000022.1_cds_WP_001281953.1_2347	29.948	384	367
WP_010578405.1	lcl|NZ_AOGV02000016.1_cds_WP_000346036.1_2735	26.374	364	367
