WP_020985020.1	lcl|NZ_JQOZ01000002.1_cds_WP_000340715.1_28	91.463	82	106
WP_010578412.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	91.083	314	314
WP_010578412.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	27.778	252	314
WP_010578412.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	22.256	328	314
WP_010578412.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	23.183	289	314
WP_010578412.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	25.526	333	314
WP_010578412.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	23.592	284	314
WP_020984893.1	lcl|NZ_JQOZ01000002.1_cds_WP_000604524.1_30	84.932	365	365
WP_010578411.1	lcl|NZ_JQOZ01000002.1_cds_WP_000884059.1_31	95.135	185	185
WP_010578411.1	lcl|NZ_JQOZ01000013.1_cds_WP_000351733.1_522	38.571	140	185
WP_010578410.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	94.529	329	329
WP_010578410.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	31.429	315	329
WP_010578410.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	29.851	335	329
WP_010578410.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	31.148	305	329
WP_010578410.1	lcl|NZ_JQOZ01000003.1_cds_WP_000649924.1_132	30.091	329	329
WP_010578410.1	lcl|NZ_JQOZ01000030.1_cds_WP_000709513.1_1216	28.182	330	329
WP_010578410.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	28.852	305	329
WP_010578410.1	lcl|NZ_JQOZ01000019.1_cds_WP_000688698.1_864	28.832	274	329
WP_010578410.1	lcl|NZ_JQOZ01000002.1_cds_WP_000410273.1_29	27.826	230	329
WP_010578410.1	lcl|NZ_JQOZ01000028.1_cds_WP_000475904.1_1110	27.007	274	329
WP_010578410.1	lcl|NZ_JQOZ01000153.1_cds_WP_001074785.1_3424	28.302	265	329
WP_010578410.1	lcl|NZ_JQOZ01000020.1_cds_WP_002105505.1_909	26.800	250	329
WP_020984930.1	lcl|NZ_JQOZ01000002.1_cds_WP_000774262.1_33	88.189	254	267
WP_020984930.1	lcl|NZ_JQOZ01000028.1_cds_WP_000842260.1_1128	24.569	232	267
WP_020984930.1	lcl|NZ_JQOZ01000149.1_cds_WP_000667727.1_3373	33.636	110	267
WP_020984930.1	lcl|NZ_JQOZ01000081.1_cds_WP_000805357.1_2382	36.047	86	267
WP_020984935.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	87.402	508	509
WP_020984935.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	27.329	322	509
WP_020984935.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	28.723	94	509
WP_020984935.1	lcl|NZ_JQOZ01000002.1_cds_WP_000602734.1_34	87.402	508	509
WP_020984935.1	lcl|NZ_JQOZ01000035.1_cds_WP_000291581.1_1328	27.329	322	509
WP_020984935.1	lcl|NZ_JQOZ01000035.1_cds_WP_000364504.1_1329	28.723	94	509
WP_010578407.1	lcl|NZ_JQOZ01000002.1_cds_WP_001067557.1_35	96.364	330	330
WP_010578407.1	lcl|NZ_JQOZ01000002.1_cds_WP_000646251.1_32	29.316	307	330
WP_010578407.1	lcl|NZ_JQOZ01000019.1_cds_WP_002072074.1_844	26.103	272	330
WP_010578407.1	lcl|NZ_JQOZ01000020.1_cds_WP_002105505.1_909	29.218	243	330
WP_010578407.1	lcl|NZ_JQOZ01000017.1_cds_WP_000744704.1_781	26.266	316	330
WP_010578407.1	lcl|NZ_JQOZ01000028.1_cds_WP_000723086.1_1127	24.024	333	330
WP_010578407.1	lcl|NZ_JQOZ01000003.1_cds_WP_000649924.1_132	29.644	253	330
WP_010578407.1	lcl|NZ_JQOZ01000019.1_cds_WP_000688698.1_864	24.434	221	330
WP_010578406.1	lcl|NZ_JQOZ01000002.1_cds_WP_001198107.1_36	98.087	366	366
WP_010578406.1	lcl|NZ_JQOZ01000002.1_cds_WP_000608292.1_37	40.164	366	366
WP_010578406.1	lcl|NZ_JQOZ01000028.1_cds_WP_000575178.1_1121	33.714	350	366
WP_010578406.1	lcl|NZ_JQOZ01000002.1_cds_WP_000172657.1_53	32.461	382	366
WP_010578406.1	lcl|NZ_JQOZ01000019.1_cds_WP_001281953.1_880	27.968	379	366
WP_010578406.1	lcl|NZ_JQOZ01000177.1_cds_WP_000538750.1_3666	29.132	357	366
WP_010578406.1	lcl|NZ_JQOZ01000135.1_cds_WP_001982414.1_3245	31.579	190	366
WP_010578405.1	lcl|NZ_JQOZ01000002.1_cds_WP_000608292.1_37	95.640	367	367
WP_010578405.1	lcl|NZ_JQOZ01000002.1_cds_WP_001198107.1_36	40.000	365	367
WP_010578405.1	lcl|NZ_JQOZ01000028.1_cds_WP_000575178.1_1121	37.398	369	367
WP_010578405.1	lcl|NZ_JQOZ01000002.1_cds_WP_000172657.1_53	31.635	373	367
WP_010578405.1	lcl|NZ_JQOZ01000177.1_cds_WP_000538750.1_3666	31.267	371	367
WP_010578405.1	lcl|NZ_JQOZ01000019.1_cds_WP_001281953.1_880	29.948	384	367
WP_010578405.1	lcl|NZ_JQOZ01000135.1_cds_WP_001982414.1_3245	25.698	358	367
WP_020984976.1	lcl|NZ_JQOZ01000002.1_cds_WP_000689747.1_38	92.463	544	544
WP_020984976.1	lcl|NZ_JQOZ01000002.1_cds_WP_000689747.1_38	92.463	544	544
WP_010578402.1	lcl|NZ_JQOZ01000002.1_cds_WP_000342716.1_39	95.472	265	265
WP_010578402.1	lcl|NZ_JQOZ01000016.1_cds_WP_001002663.1_724	45.267	243	265
WP_020984841.1	lcl|NZ_JQOZ01000002.1_cds_WP_001246618.1_40	91.613	310	310
WP_020984841.1	lcl|NZ_JQOZ01000057.1_cds_WP_000501205.1_1967	37.171	304	310
WP_020984841.1	lcl|NZ_JQOZ01000007.1_cds_WP_001183723.1_286	27.881	269	310
WP_020984841.1	lcl|NZ_JQOZ01000006.1_cds_WP_000279894.1_215	23.664	262	310
WP_020984841.1	lcl|NZ_JQOZ01000002.1_cds_WP_001246618.1_40	91.613	310	310
WP_020984841.1	lcl|NZ_JQOZ01000057.1_cds_WP_000501205.1_1967	37.171	304	310
WP_020984841.1	lcl|NZ_JQOZ01000007.1_cds_WP_001183723.1_286	27.881	269	310
WP_020984841.1	lcl|NZ_JQOZ01000006.1_cds_WP_000279894.1_215	23.664	262	310
WP_010578401.1	lcl|NZ_JQOZ01000002.1_cds_WP_000479982.1_41	92.803	264	264
WP_010578400.1	lcl|NZ_JQOZ01000002.1_cds_WP_000715958.1_42	95.349	129	130
WP_010578399.1	lcl|NZ_JQOZ01000002.1_cds_WP_001088861.1_43	81.379	145	145
WP_010578399.1	lcl|NZ_JQOZ01000008.1_cds_WP_002100450.1_347	57.143	28	145
WP_020984860.1	lcl|NZ_JQOZ01000002.1_cds_WP_000517242.1_44	92.760	221	221
WP_020984860.1	lcl|NZ_JQOZ01000143.1_cds_WP_001069827.1_3331	28.440	109	221
WP_020984860.1	lcl|NZ_JQOZ01000017.1_cds_WP_001082179.1_810	25.641	78	221
WP_039942433.1	lcl|NZ_JQOZ01000002.1_cds_WP_001015416.1_46	24.332	374	408
WP_039942433.1	lcl|NZ_JQOZ01000038.1_cds_WP_045191755.1_1510	21.818	220	408
WP_039942433.1	lcl|NZ_JQOZ01000028.1_cds_WP_001283954.1_1099	29.286	140	408
WP_039942433.1	lcl|NZ_JQOZ01000017.1_cds_WP_001082179.1_810	23.256	215	408
WP_039942433.1	lcl|NZ_JQOZ01000143.1_cds_WP_000347685.1_3330	24.299	214	408
WP_020985012.1	lcl|NZ_JQOZ01000002.1_cds_WP_000611594.1_45	85.143	175	175
WP_020985012.1	lcl|NZ_JQOZ01000050.1_cds_WP_001206950.1_1789	29.371	143	175
WP_010578396.1	lcl|NZ_JQOZ01000002.1_cds_WP_001015416.1_46	89.163	406	406
WP_010578396.1	lcl|NZ_JQOZ01000038.1_cds_WP_045191755.1_1510	24.545	220	406
WP_010578396.1	lcl|NZ_JQOZ01000143.1_cds_WP_000347685.1_3330	23.077	208	406
WP_010578395.1	lcl|NZ_JQOZ01000002.1_cds_WP_000980525.1_47	94.915	236	240
WP_010578395.1	lcl|NZ_JQOZ01000033.1_cds_WP_000653653.1_1243	26.378	254	240
WP_010578395.1	lcl|NZ_JQOZ01000017.1_cds_WP_000998676.1_755	26.778	239	240
WP_010578395.1	lcl|NZ_JQOZ01000049.1_cds_WP_000043153.1_1780	25.969	258	240
WP_010578395.1	lcl|NZ_JQOZ01000008.1_cds_WP_000566240.1_350	32.673	101	240
WP_010578395.1	lcl|NZ_JQOZ01000028.1_cds_WP_000412933.1_1097	33.684	95	240
WP_010578395.1	lcl|NZ_JQOZ01000028.1_cds_WP_000750438.1_1101	28.455	246	240
WP_010578395.1	lcl|NZ_JQOZ01000008.1_cds_WP_001968389.1_322	25.000	236	240
WP_010578395.1	lcl|NZ_JQOZ01000153.1_cds_WP_000194184.1_3443	25.688	218	240
WP_010578395.1	lcl|NZ_JQOZ01000057.1_cds_WP_000167663.1_1976	22.594	239	240
WP_010578395.1	lcl|NZ_JQOZ01000036.1_cds_WP_000093664.1_1428	21.229	179	240
WP_010578394.1	lcl|NZ_JQOZ01000002.1_cds_WP_000405259.1_48	78.495	372	372
WP_244265121.1	lcl|NZ_JQOZ01000002.1_cds_WP_000481873.1_49	30.435	299	302
WP_244265121.1	lcl|NZ_JQOZ01000002.1_cds_WP_001011328.1_50	27.099	262	302
WP_010578390.1	lcl|NZ_JQOZ01000099.1_cds_WP_000667646.1_2749	35.322	419	603
WP_010578390.1	lcl|NZ_JQOZ01000062.1_cds_WP_045191327.1_2073	45.259	232	603
WP_010578390.1	lcl|NZ_JQOZ01000050.1_cds_WP_000828456.1_1842	27.846	571	603
WP_010578390.1	lcl|NZ_JQOZ01000002.1_cds_WP_002106376.1_51	34.495	287	603
WP_010578390.1	lcl|NZ_JQOZ01000020.1_cds_WP_001052498.1_930	31.963	219	603
WP_010578390.1	lcl|NZ_JQOZ01000077.1_cds_WP_000603361.1_2314	28.440	218	603
WP_010578390.1	lcl|NZ_JQOZ01000062.1_cds_WP_000942282.1_2059	28.319	226	603
WP_010578390.1	lcl|NZ_JQOZ01000020.1_cds_WP_000619177.1_886	27.559	254	603
WP_010578390.1	lcl|NZ_JQOZ01000035.1_cds_WP_000047473.1_1334	26.840	231	603
WP_010578390.1	lcl|NZ_JQOZ01000013.1_cds_WP_000666552.1_543	29.614	233	603
WP_010578390.1	lcl|NZ_JQOZ01000217.1_cds_WP_000510777.1_3884	27.074	229	603
WP_010578390.1	lcl|NZ_JQOZ01000078.1_cds_WP_001288326.1_2335	28.632	234	603
