WP_020985020.1	lcl|NZ_RQHB01000021.1_cds_WP_135576183.1_3135	63.514	74	106
WP_010578412.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	81.613	310	314
WP_010578412.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	22.118	321	314
WP_010578412.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	21.981	323	314
WP_010578412.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	23.529	187	314
WP_010578412.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	22.619	168	314
WP_010578412.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	19.703	269	314
WP_010578412.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	22.910	323	314
WP_010578411.1	lcl|NZ_RQHB01000021.1_cds_WP_135576144.1_3155	30.263	152	185
WP_010578411.1	lcl|NZ_RQHB01000017.1_cds_WP_135575519.1_1463	31.176	170	185
WP_010578410.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	31.699	306	329
WP_010578410.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	30.915	317	329
WP_010578410.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	30.573	314	329
WP_010578410.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	30.573	314	329
WP_010578410.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	27.457	346	329
WP_010578410.1	lcl|NZ_RQHB01000004.1_cds_WP_135577455.1_364	28.313	332	329
WP_010578410.1	lcl|NZ_RQHB01000011.1_cds_WP_012390182.1_2265	28.662	314	329
WP_010578410.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	26.296	270	329
WP_010578410.1	lcl|NZ_RQHB01000004.1_cds_WP_135578744.1_309	27.888	251	329
WP_010578410.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	25.079	315	329
WP_010578410.1	lcl|NZ_RQHB01000004.1_cds_WP_135577379.1_317	26.493	268	329
WP_010578410.1	lcl|NZ_RQHB01000011.1_cds_WP_135576842.1_2185	30.000	250	329
WP_010578410.1	lcl|NZ_RQHB01000007.1_cds_WP_210409840.1_3281	27.350	234	329
WP_010578410.1	lcl|NZ_RQHB01000009.1_cds_WP_135575131.1_1781	25.475	263	329
WP_010578410.1	lcl|NZ_RQHB01000020.1_cds_WP_135576404.1_2502	25.698	179	329
WP_020984930.1	lcl|NZ_RQHB01000009.1_cds_WP_012388903.1_1842	24.906	265	267
WP_020984930.1	lcl|NZ_RQHB01000004.1_cds_WP_135577319.1_279	38.202	89	267
WP_020984930.1	lcl|NZ_RQHB01000021.1_cds_WP_135576163.1_3145	25.907	193	267
WP_020984930.1	lcl|NZ_RQHB01000021.1_cds_WP_135576148.1_3152	27.354	223	267
WP_020984930.1	lcl|NZ_RQHB01000004.1_cds_WP_012387270.1_435	26.437	174	267
WP_020984930.1	lcl|NZ_RQHB01000007.1_cds_WP_135579761.1_3269	25.888	197	267
WP_020984935.1	lcl|NZ_RQHB01000017.1_cds_WP_135576051.1_1485	24.926	337	509
WP_020984935.1	lcl|NZ_RQHB01000017.1_cds_WP_135575492.1_1486	33.898	59	509
WP_020984935.1	lcl|NZ_RQHB01000017.1_cds_WP_135576051.1_1485	24.926	337	509
WP_020984935.1	lcl|NZ_RQHB01000017.1_cds_WP_135575492.1_1486	33.898	59	509
WP_010578407.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	26.199	271	330
WP_010578407.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	30.000	320	330
WP_010578407.1	lcl|NZ_RQHB01000004.1_cds_WP_135578744.1_309	30.303	231	330
WP_010578407.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	28.520	277	330
WP_010578407.1	lcl|NZ_RQHB01000011.1_cds_WP_012390182.1_2265	26.959	319	330
WP_010578407.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	23.022	278	330
WP_010578407.1	lcl|NZ_RQHB01000004.1_cds_WP_135577379.1_317	24.903	257	330
WP_010578407.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	26.872	227	330
WP_010578407.1	lcl|NZ_RQHB01000020.1_cds_WP_135576404.1_2502	26.147	218	330
