WP_020985020.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002725873.1_2097	97.561	82	106
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	96.452	310	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	22.154	325	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	22.277	202	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	25.275	182	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	25.726	241	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	22.420	281	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669202.1_2358	30.303	132	314
WP_010578412.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	21.429	168	314
WP_010578411.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002750963.1_1321	32.911	158	185
WP_010578411.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669938.1_2065	35.593	177	185
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	31.034	319	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	31.833	311	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	29.841	315	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	30.746	335	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669957.1_2045	28.197	305	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002754065.1_2781	28.182	330	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671143.1_3019	28.840	319	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	26.979	341	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671074.1_2930	24.189	339	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	27.391	230	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_017859386.1_1929	26.792	265	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669959.1_2043	26.941	219	329
WP_010578410.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669202.1_2358	23.867	331	329
WP_020984930.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669956.1_2046	27.919	197	267
WP_020984930.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669974.1_2024	25.431	232	267
WP_020984930.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670832.1_2589	35.955	89	267
WP_020984930.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002766579.1_652	37.647	85	267
WP_020984930.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670812.1_2563	24.490	196	267
WP_020984935.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670269.1_1772	28.041	296	509
WP_020984935.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002751286.1_1773	30.435	115	509
WP_020984935.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670269.1_1772	28.041	296	509
WP_020984935.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002751286.1_1773	30.435	115	509
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670961.1_2784	27.106	273	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669955.1_2047	24.088	274	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671202.1_3138	28.520	277	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669973.1_2025	27.129	317	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671143.1_3019	28.527	319	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669202.1_2358	25.306	245	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671074.1_2930	25.991	227	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670813.1_2564	24.460	139	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_017859386.1_1929	25.620	242	330
WP_010578407.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669917.1_2096	23.214	336	330
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669968.1_2031	34.012	344	366
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002753028.1_2574	28.307	378	366
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669926.1_2086	36.667	270	366
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669932.1_2071	30.769	390	366
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002753888.1_2718	29.526	359	366
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669923.1_2089	37.864	206	366
WP_010578406.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002750680.1_2931	30.270	185	366
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669968.1_2031	37.669	369	367
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002753888.1_2718	34.043	376	367
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669932.1_2071	32.267	375	367
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002753028.1_2574	30.628	382	367
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669926.1_2086	31.792	346	367
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669923.1_2089	33.475	236	367
WP_010578405.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_002750680.1_2931	26.536	358	367
WP_010578402.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669455.1_618	44.534	247	265
WP_020984841.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670400.1_2715	37.829	304	310
WP_020984841.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669757.1_2271	26.667	285	310
WP_020984841.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670034.1_1271	25.339	221	310
WP_020984841.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670400.1_2715	37.829	304	310
WP_020984841.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669757.1_2271	26.667	285	310
WP_020984841.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011670034.1_1271	25.339	221	310
WP_020984860.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_004779550.1_2080	33.010	103	221
WP_020984860.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011669877.1_1455	28.037	107	221
WP_020984860.1	lcl|NZ_JAKUHQ010000002.1_cds_WP_011671228.1_3109	25.641	78	221
