WP_020985020.1	lcl|NZ_JMDJ01000088.1_cds_WP_000340715.1_1430	91.463	82	106
WP_010578412.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	91.935	310	314
WP_010578412.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	22.302	278	314
WP_010578412.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	22.256	328	314
WP_010578412.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	23.183	289	314
WP_010578412.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	24.725	182	314
WP_010578412.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	23.592	284	314
WP_010578411.1	lcl|NZ_JMDJ01000072.1_cds_WP_000351733.1_961	38.571	140	185
WP_010578411.1	lcl|NZ_JMDJ01000088.1_cds_WP_001047906.1_1464	35.593	177	185
WP_010578410.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	30.530	321	329
WP_010578410.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	31.429	315	329
WP_010578410.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	29.851	335	329
WP_010578410.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	31.475	305	329
WP_010578410.1	lcl|NZ_JMDJ01000176.1_cds_WP_000649924.1_3040	30.091	329	329
WP_010578410.1	lcl|NZ_JMDJ01000088.1_cds_WP_000567886.1_1486	28.525	305	329
WP_010578410.1	lcl|NZ_JMDJ01000172.1_cds_WP_000709511.1_2853	28.182	330	329
WP_010578410.1	lcl|NZ_JMDJ01000224.1_cds_WP_000688698.1_3775	28.832	274	329
WP_010578410.1	lcl|NZ_JMDJ01000088.1_cds_WP_000410268.1_1431	27.686	242	329
WP_010578410.1	lcl|NZ_JMDJ01000088.1_cds_WP_000475907.1_1489	25.630	238	329
WP_010578410.1	lcl|NZ_JMDJ01000155.1_cds_WP_001074779.1_2509	27.925	265	329
WP_010578410.1	lcl|NZ_JMDJ01000161.1_cds_WP_002102317.1_2638	26.800	250	329
WP_020984930.1	lcl|NZ_JMDJ01000088.1_cds_WP_002108504.1_1485	28.415	183	267
WP_020984930.1	lcl|NZ_JMDJ01000088.1_cds_WP_000842260.1_1507	24.569	232	267
WP_020984930.1	lcl|NZ_JMDJ01000090.1_cds_WP_000667727.1_1590	33.636	110	267
WP_020984930.1	lcl|NZ_JMDJ01000041.1_cds_WP_000805357.1_538	36.047	86	267
WP_020984935.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	27.329	322	509
WP_020984935.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	28.723	94	509
WP_020984935.1	lcl|NZ_JMDJ01000095.1_cds_WP_000291581.1_1616	27.329	322	509
WP_020984935.1	lcl|NZ_JMDJ01000095.1_cds_WP_000364504.1_1617	28.723	94	509
WP_010578407.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723079.1_1484	23.358	274	330
WP_010578407.1	lcl|NZ_JMDJ01000224.1_cds_WP_002123515.1_3755	26.103	272	330
WP_010578407.1	lcl|NZ_JMDJ01000067.1_cds_WP_000744695.1_896	27.215	316	330
WP_010578407.1	lcl|NZ_JMDJ01000161.1_cds_WP_002102317.1_2638	29.218	243	330
WP_010578407.1	lcl|NZ_JMDJ01000088.1_cds_WP_000723082.1_1506	24.024	333	330
