WP_020985020.1	lcl|NZ_MTJU01000042.1_cds_WP_000340715.1_350	91.463	82	106
WP_010578412.1	lcl|NZ_MTJU01000042.1_cds_WP_000410266.1_349	91.083	314	314
WP_010578412.1	lcl|NZ_MTJU01000042.1_cds_WP_000646254.1_346	27.778	252	314
WP_010578412.1	lcl|NZ_MTJU01000001.1_cds_WP_000744698.1_988	22.256	328	314
WP_010578412.1	lcl|NZ_MTJU01000039.1_cds_WP_000723091.1_2287	23.529	289	314
WP_010578412.1	lcl|NZ_MTJU01000042.1_cds_WP_001067557.1_343	25.526	333	314
WP_010578412.1	lcl|NZ_MTJU01000056.1_cds_WP_002072074.1_51	23.592	284	314
WP_020984893.1	lcl|NZ_MTJU01000042.1_cds_WP_000604525.1_348	84.384	365	365
WP_010578411.1	lcl|NZ_MTJU01000042.1_cds_WP_000884059.1_347	95.135	185	185
WP_010578411.1	lcl|NZ_MTJU01000037.1_cds_WP_000351733.1_3037	38.571	140	185
WP_010578410.1	lcl|NZ_MTJU01000042.1_cds_WP_000646254.1_346	94.529	329	329
WP_010578410.1	lcl|NZ_MTJU01000001.1_cds_WP_000744698.1_988	31.429	315	329
WP_010578410.1	lcl|NZ_MTJU01000039.1_cds_WP_000723091.1_2287	30.149	335	329
WP_010578410.1	lcl|NZ_MTJU01000056.1_cds_WP_002072074.1_51	31.148	305	329
WP_010578410.1	lcl|NZ_MTJU01000005.1_cds_WP_000649924.1_686	30.091	329	329
WP_010578410.1	lcl|NZ_MTJU01000056.1_cds_WP_000709508.1_61	27.879	330	329
WP_010578410.1	lcl|NZ_MTJU01000042.1_cds_WP_001067557.1_343	28.852	305	329
WP_010578410.1	lcl|NZ_MTJU01000056.1_cds_WP_000688696.1_31	28.832	274	329
WP_010578410.1	lcl|NZ_MTJU01000042.1_cds_WP_000410266.1_349	27.826	230	329
WP_010578410.1	lcl|NZ_MTJU01000040.1_cds_WP_000475901.1_2734	27.007	274	329
WP_010578410.1	lcl|NZ_MTJU01000034.1_cds_WP_001074779.1_3369	27.925	265	329
WP_010578410.1	lcl|NZ_MTJU01000061.1_cds_WP_001003560.1_2027	26.800	250	329
WP_020984930.1	lcl|NZ_MTJU01000042.1_cds_WP_000774259.1_345	88.583	254	267
WP_020984930.1	lcl|NZ_MTJU01000039.1_cds_WP_000842260.1_2286	24.569	232	267
WP_020984930.1	lcl|NZ_MTJU01000056.1_cds_WP_000667727.1_9	33.636	110	267
WP_020984930.1	lcl|NZ_MTJU01000009.1_cds_WP_000805357.1_1458	36.047	86	267
WP_020984935.1	lcl|NZ_MTJU01000042.1_cds_WP_002072162.1_344	87.795	508	509
WP_020984935.1	lcl|NZ_MTJU01000034.1_cds_WP_000291581.1_3297	27.329	322	509
WP_020984935.1	lcl|NZ_MTJU01000034.1_cds_WP_000364504.1_3298	28.723	94	509
WP_020984935.1	lcl|NZ_MTJU01000042.1_cds_WP_002072162.1_344	87.795	508	509
WP_020984935.1	lcl|NZ_MTJU01000034.1_cds_WP_000291581.1_3297	27.329	322	509
WP_020984935.1	lcl|NZ_MTJU01000034.1_cds_WP_000364504.1_3298	28.723	94	509
WP_010578407.1	lcl|NZ_MTJU01000042.1_cds_WP_001067557.1_343	96.364	330	330
WP_010578407.1	lcl|NZ_MTJU01000042.1_cds_WP_000646254.1_346	29.316	307	330
WP_010578407.1	lcl|NZ_MTJU01000056.1_cds_WP_002072074.1_51	26.103	272	330
WP_010578407.1	lcl|NZ_MTJU01000061.1_cds_WP_001003560.1_2027	29.630	243	330
WP_010578407.1	lcl|NZ_MTJU01000001.1_cds_WP_000744698.1_988	26.582	316	330
WP_010578407.1	lcl|NZ_MTJU01000039.1_cds_WP_000723091.1_2287	24.324	333	330
WP_010578407.1	lcl|NZ_MTJU01000005.1_cds_WP_000649924.1_686	29.644	253	330
WP_010578407.1	lcl|NZ_MTJU01000056.1_cds_WP_000688696.1_31	25.339	221	330
