WP_000340713.1	lcl|NZ_RQEX01000018.1_cds_WP_040913380.1_1761	94.186	86	106
WP_000412665.1	lcl|NZ_RQEX01000018.1_cds_WP_135582571.1_1762	90.323	310	314
WP_000412665.1	lcl|NZ_RQEX01000005.1_cds_WP_118954467.1_767	23.636	330	314
WP_000412665.1	lcl|NZ_RQEX01000018.1_cds_WP_135582583.1_1775	24.825	286	314
WP_000412665.1	lcl|NZ_RQEX01000018.1_cds_WP_135582610.1_1825	22.569	288	314
WP_000412665.1	lcl|NZ_RQEX01000015.1_cds_WP_118957901.1_3213	22.941	170	314
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582572.1_1763	52.931	580	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_167882814.1_1212	35.519	366	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_167450714.1_374	32.678	407	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118964703.1_856	31.829	421	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582410.1_1330	32.510	243	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118955241.1_1665	27.897	233	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135580991.1_41	32.389	247	597
WP_000361605.1	lcl|NZ_RQEX01000015.1_cds_WP_118957909.1_3202	28.846	208	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118956883.1_2038	29.386	228	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581463.1_654	26.860	242	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582140.1_2199	29.565	230	597
WP_000361605.1	lcl|NZ_RQEX01000010.1_cds_WP_135581826.1_2790	26.415	212	597
WP_000361605.1	lcl|NZ_RQEX01000023.1_cds_WP_118957663.1_3668	26.496	234	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581430.1_618	27.755	245	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954123.1_1147	29.614	233	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582715.1_2073	29.258	229	597
WP_000361605.1	lcl|NZ_RQEX01000023.1_cds_WP_118957668.1_3674	25.926	270	597
WP_000361605.1	lcl|NZ_RQEX01000021.1_cds_WP_167450780.1_3531	26.512	215	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582312.1_2596	28.696	230	597
WP_000361605.1	lcl|NZ_RQEX01000025.1_cds_WP_118956272.1_3860	25.728	206	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135572229.1_2241	29.016	193	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118956674.1_2092	25.893	224	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954654.1_617	27.711	249	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118964962.1_1189	28.390	236	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954754.1_506	28.649	185	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118964471.1_555	25.455	220	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582266.1_2489	26.908	249	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582266.1_2489	25.339	221	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582159.1_2244	24.390	205	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582631.1_1867	24.506	253	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954061.1_1216	28.502	207	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954061.1_1216	23.118	186	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581240.1_384	23.504	234	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581240.1_384	51.429	35	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135580979.1_23	28.000	225	597
WP_000361605.1	lcl|NZ_RQEX01000012.1_cds_WP_135582000.1_3187	23.529	221	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118955242.1_1664	26.174	149	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135580989.1_38	24.537	216	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582572.1_1763	52.931	580	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_167882814.1_1212	35.519	366	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_167450714.1_374	32.678	407	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118964703.1_856	31.829	421	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582410.1_1330	32.510	243	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118955241.1_1665	27.897	233	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135580991.1_41	32.389	247	597
WP_000361605.1	lcl|NZ_RQEX01000015.1_cds_WP_118957909.1_3202	28.846	208	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118956883.1_2038	29.386	228	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581463.1_654	26.860	242	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582140.1_2199	29.565	230	597
WP_000361605.1	lcl|NZ_RQEX01000010.1_cds_WP_135581826.1_2790	26.415	212	597
WP_000361605.1	lcl|NZ_RQEX01000023.1_cds_WP_118957663.1_3668	26.496	234	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581430.1_618	27.755	245	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954123.1_1147	29.614	233	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582715.1_2073	29.258	229	597
WP_000361605.1	lcl|NZ_RQEX01000023.1_cds_WP_118957668.1_3674	25.926	270	597
WP_000361605.1	lcl|NZ_RQEX01000021.1_cds_WP_167450780.1_3531	26.512	215	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582312.1_2596	28.696	230	597
WP_000361605.1	lcl|NZ_RQEX01000025.1_cds_WP_118956272.1_3860	25.728	206	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135572229.1_2241	29.016	193	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118956674.1_2092	25.893	224	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954654.1_617	27.711	249	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118964962.1_1189	28.390	236	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954754.1_506	28.649	185	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118964471.1_555	25.455	220	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582266.1_2489	26.908	249	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582266.1_2489	25.339	221	597
WP_000361605.1	lcl|NZ_RQEX01000017.1_cds_WP_135582159.1_2244	24.390	205	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_135582631.1_1867	24.506	253	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954061.1_1216	28.502	207	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_118954061.1_1216	23.118	186	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581240.1_384	23.504	234	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135581240.1_384	51.429	35	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135580979.1_23	28.000	225	597
WP_000361605.1	lcl|NZ_RQEX01000012.1_cds_WP_135582000.1_3187	23.529	221	597
WP_000361605.1	lcl|NZ_RQEX01000018.1_cds_WP_118955242.1_1664	26.174	149	597
WP_000361605.1	lcl|NZ_RQEX01000005.1_cds_WP_135580989.1_38	24.537	216	597
WP_000699347.1	lcl|NZ_RQEX01000018.1_cds_WP_135582610.1_1825	25.281	356	350
WP_000699347.1	lcl|NZ_RQEX01000005.1_cds_WP_118954467.1_767	24.716	352	350
WP_000699347.1	lcl|NZ_RQEX01000015.1_cds_WP_118957901.1_3213	25.134	374	350
WP_000699347.1	lcl|NZ_RQEX01000018.1_cds_WP_135582583.1_1775	24.232	293	350
WP_000699347.1	lcl|NZ_RQEX01000005.1_cds_WP_135581617.1_922	24.370	357	350
WP_000699347.1	lcl|NZ_RQEX01000005.1_cds_WP_135581677.1_1063	23.642	313	350
WP_000699347.1	lcl|NZ_RQEX01000018.1_cds_WP_135582571.1_1762	24.752	303	350
WP_000699347.1	lcl|NZ_RQEX01000005.1_cds_WP_118954096.1_1175	25.882	255	350
WP_000699347.1	lcl|NZ_RQEX01000017.1_cds_WP_135582321.1_2611	27.237	257	350
WP_000699347.1	lcl|NZ_RQEX01000010.1_cds_WP_118957095.1_2867	26.457	223	350
WP_000699347.1	lcl|NZ_RQEX01000005.1_cds_WP_118964479.1_567	24.409	254	350
WP_000699347.1	lcl|NZ_RQEX01000005.1_cds_WP_135581479.1_675	22.892	249	350
WP_000699347.1	lcl|NZ_RQEX01000018.1_cds_WP_135582592.1_1802	23.140	242	350
WP_000699347.1	lcl|NZ_RQEX01000018.1_cds_WP_118957352.1_1800	22.652	181	350
WP_000275582.1	lcl|NZ_RQEX01000018.1_cds_WP_135582585.1_1778	38.438	333	349
WP_000275582.1	lcl|NZ_RQEX01000017.1_cds_WP_135582252.1_2453	36.823	277	349
WP_000275582.1	lcl|NZ_RQEX01000018.1_cds_WP_118957361.1_1790	30.571	350	349
WP_000275582.1	lcl|NZ_RQEX01000018.1_cds_WP_210413779.1_1767	28.972	214	349
WP_000275582.1	lcl|NZ_RQEX01000018.1_cds_WP_135582585.1_1778	38.438	333	349
WP_000275582.1	lcl|NZ_RQEX01000017.1_cds_WP_135582252.1_2453	36.823	277	349
WP_000275582.1	lcl|NZ_RQEX01000018.1_cds_WP_118957361.1_1790	30.571	350	349
WP_000275582.1	lcl|NZ_RQEX01000018.1_cds_WP_210413779.1_1767	28.972	214	349
WP_000808025.1	lcl|NZ_RQEX01000018.1_cds_WP_118965848.1_2070	31.481	108	441
WP_000623952.1	lcl|NZ_RQEX01000018.1_cds_WP_135582577.1_1768	42.035	226	247
WP_000623952.1	lcl|NZ_RQEX01000018.1_cds_WP_118957367.1_1784	36.522	230	247
WP_000623952.1	lcl|NZ_RQEX01000018.1_cds_WP_118957364.1_1787	33.632	223	247
WP_000208484.1	lcl|NZ_RQEX01000018.1_cds_WP_167882863.1_1766	35.069	288	323
