WP_000340713.1	lcl|NZ_RQHB01000021.1_cds_WP_135576183.1_3135	64.103	78	106
WP_000412665.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	79.032	310	314
WP_000412665.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	22.727	330	314
WP_000412665.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	24.096	166	314
WP_000412665.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	22.159	176	314
WP_000412665.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	23.529	170	314
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135578261.1_1001	41.045	268	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135577694.1_554	38.007	271	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135577291.1_263	32.927	410	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135577216.1_199	38.194	288	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135577698.1_556	28.691	359	597
WP_000361605.1	lcl|NZ_RQHB01000022.1_cds_WP_135579329.1_2663	27.955	440	597
WP_000361605.1	lcl|NZ_RQHB01000016.1_cds_WP_012388182.1_1514	30.876	217	597
WP_000361605.1	lcl|NZ_RQHB01000014.1_cds_WP_135579585.1_2294	25.738	237	597
WP_000361605.1	lcl|NZ_RQHB01000019.1_cds_WP_135579682.1_3347	30.660	212	597
WP_000361605.1	lcl|NZ_RQHB01000009.1_cds_WP_135575225.1_1894	28.761	226	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_233440954.1_527	31.797	217	597
WP_000361605.1	lcl|NZ_RQHB01000017.1_cds_WP_135575517.1_1464	29.218	243	597
WP_000361605.1	lcl|NZ_RQHB01000011.1_cds_WP_233440831.1_2046	31.429	210	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_012387298.1_462	28.509	228	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_012387529.1_677	27.861	201	597
WP_000361605.1	lcl|NZ_RQHB01000005.1_cds_WP_135579429.1_3485	28.390	236	597
WP_000361605.1	lcl|NZ_RQHB01000014.1_cds_WP_135579493.1_2371	25.000	224	597
WP_000361605.1	lcl|NZ_RQHB01000020.1_cds_WP_135576398.1_2499	25.630	238	597
WP_000361605.1	lcl|NZ_RQHB01000009.1_cds_WP_135575152.1_1833	27.039	233	597
WP_000361605.1	lcl|NZ_RQHB01000017.1_cds_WP_041769999.1_1491	26.786	224	597
WP_000361605.1	lcl|NZ_RQHB01000009.1_cds_WP_135575176.1_1859	25.229	218	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_012387409.1_575	27.149	221	597
WP_000361605.1	lcl|NZ_RQHB01000021.1_cds_WP_135576175.1_3139	27.094	203	597
WP_000361605.1	lcl|NZ_RQHB01000019.1_cds_WP_135579674.1_3339	29.902	204	597
WP_000361605.1	lcl|NZ_RQHB01000017.1_cds_WP_012388483.1_1338	26.471	204	597
WP_000361605.1	lcl|NZ_RQHB01000022.1_cds_WP_012389374.1_2809	29.442	197	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135578119.1_872	28.169	213	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_135578119.1_872	29.545	176	597
WP_000361605.1	lcl|NZ_RQHB01000004.1_cds_WP_012387360.1_526	28.821	229	597
