WP_000340713.1	lcl|NZ_MCRM02000002.1_cds_WP_020988694.1_1940	63.529	85	106
WP_000412665.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	63.548	310	314
WP_000412665.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	25.776	322	314
WP_000412665.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	24.000	325	314
WP_000412665.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	27.044	318	314
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010418403.1_1952	50.950	579	597
WP_000361605.1	lcl|NZ_MCRM02000017.1_cds_WP_020989206.1_640	42.379	269	597
WP_000361605.1	lcl|NZ_MCRM02000031.1_cds_WP_020989060.1_1772	37.692	260	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416750.1_2688	29.314	423	597
WP_000361605.1	lcl|NZ_MCRM02000008.1_cds_WP_010411779.1_3799	27.500	240	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416831.1_2657	32.889	225	597
WP_000361605.1	lcl|NZ_MCRM02000024.1_cds_WP_010410824.1_1605	29.665	209	597
WP_000361605.1	lcl|NZ_MCRM02000007.1_cds_WP_010416303.1_3258	26.033	242	597
WP_000361605.1	lcl|NZ_MCRM02000011.1_cds_WP_010414467.1_84	28.395	243	597
WP_000361605.1	lcl|NZ_MCRM02000001.1_cds_WP_010409500.1_1017	27.523	218	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413261.1_3602	26.522	230	597
WP_000361605.1	lcl|NZ_MCRM02000003.1_cds_WP_010419414.1_3046	29.032	217	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413283.1_3609	26.772	254	597
WP_000361605.1	lcl|NZ_MCRM02000001.1_cds_WP_020988952.1_936	28.502	207	597
WP_000361605.1	lcl|NZ_MCRM02000020.1_cds_WP_010415625.1_810	28.829	222	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	26.103	272	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	25.309	162	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010417089.1_2550	30.000	210	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010419978.1_1995	26.087	230	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_039934650.1_1822	28.324	173	597
WP_000361605.1	lcl|NZ_MCRM02000016.1_cds_WP_010412714.1_851	29.353	201	597
WP_000361605.1	lcl|NZ_MCRM02000005.1_cds_WP_010418606.1_3493	25.610	246	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010419895.1_2026	28.936	235	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010419842.1_2045	25.316	237	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416994.1_2597	27.861	201	597
WP_000361605.1	lcl|NZ_MCRM02000013.1_cds_WP_010414169.1_497	26.754	228	597
WP_000361605.1	lcl|NZ_MCRM02000017.1_cds_WP_010417435.1_645	25.843	178	597
WP_000361605.1	lcl|NZ_MCRM02000017.1_cds_WP_010417435.1_645	28.571	196	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_020989114.1_2502	23.684	228	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416834.1_2656	28.807	243	597
WP_000361605.1	lcl|NZ_MCRM02000005.1_cds_WP_010410675.1_3351	26.866	201	597
WP_000361605.1	lcl|NZ_MCRM02000005.1_cds_WP_010410675.1_3351	25.322	233	597
WP_000361605.1	lcl|NZ_MCRM02000010.1_cds_WP_010419019.1_229	23.762	202	597
WP_000361605.1	lcl|NZ_MCRM02000038.1_cds_WP_010411557.1_2477	30.380	158	597
WP_000361605.1	lcl|NZ_MCRM02000016.1_cds_WP_010412665.1_867	25.248	202	597
WP_000361605.1	lcl|NZ_MCRM02000011.1_cds_WP_010414436.1_72	28.700	223	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010418403.1_1952	50.950	579	597
WP_000361605.1	lcl|NZ_MCRM02000017.1_cds_WP_020989206.1_640	42.379	269	597
WP_000361605.1	lcl|NZ_MCRM02000031.1_cds_WP_020989060.1_1772	37.692	260	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416750.1_2688	29.314	423	597
WP_000361605.1	lcl|NZ_MCRM02000008.1_cds_WP_010411779.1_3799	27.500	240	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416831.1_2657	32.889	225	597
WP_000361605.1	lcl|NZ_MCRM02000024.1_cds_WP_010410824.1_1605	29.665	209	597
WP_000361605.1	lcl|NZ_MCRM02000007.1_cds_WP_010416303.1_3258	26.033	242	597
WP_000361605.1	lcl|NZ_MCRM02000011.1_cds_WP_010414467.1_84	28.395	243	597
WP_000361605.1	lcl|NZ_MCRM02000001.1_cds_WP_010409500.1_1017	27.523	218	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413261.1_3602	26.522	230	597
WP_000361605.1	lcl|NZ_MCRM02000003.1_cds_WP_010419414.1_3046	29.032	217	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413283.1_3609	26.772	254	597
WP_000361605.1	lcl|NZ_MCRM02000001.1_cds_WP_020988952.1_936	28.502	207	597
WP_000361605.1	lcl|NZ_MCRM02000020.1_cds_WP_010415625.1_810	28.829	222	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	26.103	272	597
WP_000361605.1	lcl|NZ_MCRM02000006.1_cds_WP_010413240.1_3591	25.309	162	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010417089.1_2550	30.000	210	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010419978.1_1995	26.087	230	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_039934650.1_1822	28.324	173	597
WP_000361605.1	lcl|NZ_MCRM02000016.1_cds_WP_010412714.1_851	29.353	201	597
WP_000361605.1	lcl|NZ_MCRM02000005.1_cds_WP_010418606.1_3493	25.610	246	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010419895.1_2026	28.936	235	597
WP_000361605.1	lcl|NZ_MCRM02000002.1_cds_WP_010419842.1_2045	25.316	237	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416994.1_2597	27.861	201	597
WP_000361605.1	lcl|NZ_MCRM02000013.1_cds_WP_010414169.1_497	26.754	228	597
WP_000361605.1	lcl|NZ_MCRM02000017.1_cds_WP_010417435.1_645	25.843	178	597
WP_000361605.1	lcl|NZ_MCRM02000017.1_cds_WP_010417435.1_645	28.571	196	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_020989114.1_2502	23.684	228	597
WP_000361605.1	lcl|NZ_MCRM02000004.1_cds_WP_010416834.1_2656	28.807	243	597
WP_000361605.1	lcl|NZ_MCRM02000005.1_cds_WP_010410675.1_3351	26.866	201	597
WP_000361605.1	lcl|NZ_MCRM02000005.1_cds_WP_010410675.1_3351	25.322	233	597
WP_000361605.1	lcl|NZ_MCRM02000010.1_cds_WP_010419019.1_229	23.762	202	597
WP_000361605.1	lcl|NZ_MCRM02000038.1_cds_WP_010411557.1_2477	30.380	158	597
WP_000361605.1	lcl|NZ_MCRM02000016.1_cds_WP_010412665.1_867	25.248	202	597
WP_000361605.1	lcl|NZ_MCRM02000011.1_cds_WP_010414436.1_72	28.700	223	597
WP_000699347.1	lcl|NZ_MCRM02000002.1_cds_WP_010418380.1_1944	28.696	345	350
WP_000699347.1	lcl|NZ_MCRM02000007.1_cds_WP_010416406.1_3220	26.836	354	350
WP_000699347.1	lcl|NZ_MCRM02000003.1_cds_WP_010415718.1_2917	23.837	344	350
WP_000699347.1	lcl|NZ_MCRM02000025.1_cds_WP_039935524.1_1362	27.344	256	350
WP_000699347.1	lcl|NZ_MCRM02000021.1_cds_WP_010415419.1_1301	24.595	309	350
WP_000699347.1	lcl|NZ_MCRM02000002.1_cds_WP_010418428.1_1965	22.672	247	350
WP_000699347.1	lcl|NZ_MCRM02000005.1_cds_WP_020988622.1_3548	25.000	232	350
WP_000699347.1	lcl|NZ_MCRM02000002.1_cds_WP_010418388.1_1947	24.016	254	350
WP_000699347.1	lcl|NZ_MCRM02000020.1_cds_WP_010415568.1_784	26.275	255	350
WP_000699347.1	lcl|NZ_MCRM02000010.1_cds_WP_010419048.1_217	23.529	323	350
WP_000699347.1	lcl|NZ_MCRM02000024.1_cds_WP_010410852.1_1613	24.812	266	350
WP_000699347.1	lcl|NZ_MCRM02000001.1_cds_WP_039935273.1_1078	26.009	223	350
WP_000699347.1	lcl|NZ_MCRM02000002.1_cds_WP_010418372.1_1941	19.472	303	350
WP_000699347.1	lcl|NZ_MCRM02000006.1_cds_WP_010417886.1_3706	26.087	184	350
WP_000275582.1	lcl|NZ_MCRM02000005.1_cds_WP_039934766.1_3428	32.639	288	349
WP_000275582.1	lcl|NZ_MCRM02000002.1_cds_WP_010418413.1_1959	29.964	277	349
WP_000275582.1	lcl|NZ_MCRM02000005.1_cds_WP_039934766.1_3428	32.639	288	349
WP_000275582.1	lcl|NZ_MCRM02000002.1_cds_WP_010418413.1_1959	29.964	277	349
WP_000808025.1	lcl|NZ_MCRM02000005.1_cds_WP_020988702.1_3545	33.735	83	441
WP_000808025.1	lcl|NZ_MCRM02000008.1_cds_WP_052580633.1_3780	28.972	107	441
WP_000808025.1	lcl|NZ_MCRM02000002.1_cds_WP_020988567.1_2023	29.412	85	441
WP_000808025.1	lcl|NZ_MCRM02000005.1_cds_WP_020988770.1_3526	26.136	88	441
WP_000623952.1	lcl|NZ_MCRM02000002.1_cds_WP_010418405.1_1954	30.531	226	247
WP_000623952.1	lcl|NZ_MCRM02000005.1_cds_WP_010418441.1_3558	23.267	202	247
WP_000623952.1	lcl|NZ_MCRM02000018.1_cds_WP_010417618.1_702	23.316	193	247
