WP_000340713.1	lcl|NZ_AOVC01000018.1_cds_WP_000340715.1_198	95.349	86	106
WP_000412665.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	95.192	312	314
WP_000412665.1	lcl|NZ_AOVC01000018.1_cds_WP_000093099.1_177	53.968	63	314
WP_000412665.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	24.925	333	314
WP_000412665.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	26.766	269	314
WP_000412665.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	26.425	193	314
WP_000412665.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	22.680	291	314
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000172202.1_753	35.185	378	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000667646.1_796	32.832	399	597
WP_000361605.1	lcl|NZ_AOVC01000041.1_cds_WP_000828455.1_721	31.591	421	597
WP_000361605.1	lcl|NZ_AOVC01000018.1_cds_WP_000834715.1_174	31.169	385	597
WP_000361605.1	lcl|NZ_AOVC01000112.1_cds_WP_000510777.1_2749	28.372	215	597
WP_000361605.1	lcl|NZ_AOVC01000112.1_cds_WP_001161019.1_2847	31.579	209	597
WP_000361605.1	lcl|NZ_AOVC01000102.1_cds_WP_000619175.1_2296	29.555	247	597
WP_000361605.1	lcl|NZ_AOVC01000107.1_cds_WP_000942282.1_2629	30.568	229	597
WP_000361605.1	lcl|NZ_AOVC01000102.1_cds_WP_001052498.1_2341	24.900	249	597
WP_000361605.1	lcl|NZ_AOVC01000098.1_cds_WP_000433117.1_2140	28.947	228	597
WP_000361605.1	lcl|NZ_AOVC01000123.1_cds_WP_001982953.1_3298	24.779	226	597
WP_000361605.1	lcl|NZ_AOVC01000108.1_cds_WP_001141158.1_2655	31.364	220	597
WP_000361605.1	lcl|NZ_AOVC01000102.1_cds_WP_000218838.1_2295	28.980	245	597
WP_000361605.1	lcl|NZ_AOVC01000098.1_cds_WP_000666552.1_2192	27.778	234	597
WP_000361605.1	lcl|NZ_AOVC01000098.1_cds_WP_001089500.1_2172	29.091	220	597
WP_000361605.1	lcl|NZ_AOVC01000093.1_cds_WP_000184524.1_1967	27.979	193	597
WP_000361605.1	lcl|NZ_AOVC01000116.1_cds_WP_000047473.1_3062	26.977	215	597
WP_000361605.1	lcl|NZ_AOVC01000027.1_cds_WP_000052667.1_425	26.201	229	597
WP_000361605.1	lcl|NZ_AOVC01000138.1_cds_WP_000590867.1_3743	24.651	215	597
WP_000361605.1	lcl|NZ_AOVC01000037.1_cds_WP_000603361.1_555	25.000	228	597
WP_000361605.1	lcl|NZ_AOVC01000127.1_cds_WP_000675807.1_3400	26.800	250	597
WP_000361605.1	lcl|NZ_AOVC01000049.1_cds_WP_001288326.1_942	27.542	236	597
WP_000361605.1	lcl|NZ_AOVC01000095.1_cds_WP_001049205.1_2040	27.451	255	597
WP_000361605.1	lcl|NZ_AOVC01000095.1_cds_WP_001049205.1_2040	25.328	229	597
WP_000361605.1	lcl|NZ_AOVC01000101.1_cds_WP_000598571.1_2282	26.244	221	597
WP_000361605.1	lcl|NZ_AOVC01000037.1_cds_WP_000054169.1_571	24.876	201	597
WP_000361605.1	lcl|NZ_AOVC01000121.1_cds_WP_000136057.1_3239	28.000	225	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000626143.1_758	29.327	208	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000626143.1_758	24.719	178	597
WP_000361605.1	lcl|NZ_AOVC01000136.1_cds_WP_000481720.1_3729	24.783	230	597
WP_000361605.1	lcl|NZ_AOVC01000136.1_cds_WP_000481720.1_3729	23.431	239	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000172202.1_753	35.185	378	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000667646.1_796	32.832	399	597
WP_000361605.1	lcl|NZ_AOVC01000041.1_cds_WP_000828455.1_721	31.591	421	597
WP_000361605.1	lcl|NZ_AOVC01000018.1_cds_WP_000834715.1_174	31.169	385	597
WP_000361605.1	lcl|NZ_AOVC01000112.1_cds_WP_000510777.1_2749	28.372	215	597
WP_000361605.1	lcl|NZ_AOVC01000112.1_cds_WP_001161019.1_2847	31.579	209	597
WP_000361605.1	lcl|NZ_AOVC01000102.1_cds_WP_000619175.1_2296	29.555	247	597
WP_000361605.1	lcl|NZ_AOVC01000107.1_cds_WP_000942282.1_2629	30.568	229	597
WP_000361605.1	lcl|NZ_AOVC01000102.1_cds_WP_001052498.1_2341	24.900	249	597
WP_000361605.1	lcl|NZ_AOVC01000098.1_cds_WP_000433117.1_2140	28.947	228	597
WP_000361605.1	lcl|NZ_AOVC01000123.1_cds_WP_001982953.1_3298	24.779	226	597
WP_000361605.1	lcl|NZ_AOVC01000108.1_cds_WP_001141158.1_2655	31.364	220	597
WP_000361605.1	lcl|NZ_AOVC01000102.1_cds_WP_000218838.1_2295	28.980	245	597
WP_000361605.1	lcl|NZ_AOVC01000098.1_cds_WP_000666552.1_2192	27.778	234	597
WP_000361605.1	lcl|NZ_AOVC01000098.1_cds_WP_001089500.1_2172	29.091	220	597
WP_000361605.1	lcl|NZ_AOVC01000093.1_cds_WP_000184524.1_1967	27.979	193	597
WP_000361605.1	lcl|NZ_AOVC01000116.1_cds_WP_000047473.1_3062	26.977	215	597
WP_000361605.1	lcl|NZ_AOVC01000027.1_cds_WP_000052667.1_425	26.201	229	597
WP_000361605.1	lcl|NZ_AOVC01000138.1_cds_WP_000590867.1_3743	24.651	215	597
WP_000361605.1	lcl|NZ_AOVC01000037.1_cds_WP_000603361.1_555	25.000	228	597
WP_000361605.1	lcl|NZ_AOVC01000127.1_cds_WP_000675807.1_3400	26.800	250	597
WP_000361605.1	lcl|NZ_AOVC01000049.1_cds_WP_001288326.1_942	27.542	236	597
WP_000361605.1	lcl|NZ_AOVC01000095.1_cds_WP_001049205.1_2040	27.451	255	597
WP_000361605.1	lcl|NZ_AOVC01000095.1_cds_WP_001049205.1_2040	25.328	229	597
WP_000361605.1	lcl|NZ_AOVC01000101.1_cds_WP_000598571.1_2282	26.244	221	597
WP_000361605.1	lcl|NZ_AOVC01000037.1_cds_WP_000054169.1_571	24.876	201	597
WP_000361605.1	lcl|NZ_AOVC01000121.1_cds_WP_000136057.1_3239	28.000	225	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000626143.1_758	29.327	208	597
WP_000361605.1	lcl|NZ_AOVC01000045.1_cds_WP_000626143.1_758	24.719	178	597
WP_000361605.1	lcl|NZ_AOVC01000136.1_cds_WP_000481720.1_3729	24.783	230	597
WP_000361605.1	lcl|NZ_AOVC01000136.1_cds_WP_000481720.1_3729	23.431	239	597
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_000646252.1_194	31.014	345	350
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_000723090.1_115	24.438	356	350
WP_000699347.1	lcl|NZ_AOVC01000041.1_cds_WP_000744700.1_632	24.576	354	350
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_000600889.1_168	24.384	365	350
WP_000699347.1	lcl|NZ_AOVC01000057.1_cds_WP_001984071.1_1252	24.194	310	350
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_000410273.1_197	24.437	311	350
WP_000699347.1	lcl|NZ_AOVC01000109.1_cds_WP_000649925.1_2701	24.675	308	350
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_001067557.1_191	25.000	256	350
WP_000699347.1	lcl|NZ_AOVC01000079.1_cds_WP_000709511.1_1661	25.882	255	350
WP_000699347.1	lcl|NZ_AOVC01000104.1_cds_WP_001074785.1_2460	25.000	256	350
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_000601375.1_141	21.557	334	350
WP_000699347.1	lcl|NZ_AOVC01000018.1_cds_WP_000487322.1_143	26.519	181	350
WP_000699347.1	lcl|NZ_AOVC01000102.1_cds_WP_001003555.1_2320	24.468	188	350
WP_000275582.1	lcl|NZ_AOVC01000018.1_cds_WP_001230564.1_165	37.237	333	349
WP_000275582.1	lcl|NZ_AOVC01000018.1_cds_WP_000582618.1_161	34.545	330	349
WP_000275582.1	lcl|NZ_AOVC01000095.1_cds_WP_001011675.1_2006	36.957	276	349
WP_000275582.1	lcl|NZ_AOVC01000018.1_cds_WP_001230564.1_165	37.237	333	349
WP_000275582.1	lcl|NZ_AOVC01000018.1_cds_WP_000582618.1_161	34.545	330	349
WP_000275582.1	lcl|NZ_AOVC01000095.1_cds_WP_001011675.1_2006	36.957	276	349
WP_000623952.1	lcl|NZ_AOVC01000018.1_cds_WP_000132016.1_169	37.975	237	247
WP_000623952.1	lcl|NZ_AOVC01000018.1_cds_WP_001046757.1_159	34.802	227	247
WP_000208484.1	lcl|NZ_AOVC01000114.1_cds_WP_001982325.1_2974	26.316	266	323
WP_000208484.1	lcl|NZ_AOVC01000018.1_cds_WP_000675255.1_146	24.715	263	323
WP_000208484.1	lcl|NZ_AOVC01000082.1_cds_WP_000421034.1_1718	23.297	279	323
WP_000208484.1	lcl|NZ_AOVC01000114.1_cds_WP_001982325.1_2974	26.316	266	323
WP_000208484.1	lcl|NZ_AOVC01000018.1_cds_WP_000675255.1_146	24.715	263	323
WP_000208484.1	lcl|NZ_AOVC01000082.1_cds_WP_000421034.1_1718	23.297	279	323
