WP_000340713.1	lcl|NZ_LMXK01000072.1_cds_WP_000340715.1_2600	95.349	86	106
WP_000412665.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	95.192	312	314
WP_000412665.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	24.925	333	314
WP_000412665.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	26.766	269	314
WP_000412665.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	22.680	291	314
WP_000412665.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	21.898	274	314
WP_000361605.1	lcl|NZ_LMXK01000003.1_cds_WP_001035839.1_286	52.265	574	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_WP_000172203.1_1760	35.450	378	597
WP_000361605.1	lcl|NZ_LMXK01000097.1_cds_WP_000667646.1_3007	32.832	399	597
WP_000361605.1	lcl|NZ_LMXK01000002.1_cds_WP_000828458.1_135	31.354	421	597
WP_000361605.1	lcl|NZ_LMXK01000055.1_cds_WP_000510777.1_2242	28.372	215	597
WP_000361605.1	lcl|NZ_LMXK01000102.1_cds_WP_000619176.1_3066	29.960	247	597
WP_000361605.1	lcl|NZ_LMXK01000115.1_cds_WP_001161020.1_3220	31.579	209	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_LA733_RS08815_1746	30.568	229	597
WP_000361605.1	lcl|NZ_LMXK01000026.1_cds_WP_000433117.1_1333	28.947	228	597
WP_000361605.1	lcl|NZ_LMXK01000012.1_cds_LA733_RS03835_753	30.702	114	597
WP_000361605.1	lcl|NZ_LMXK01000012.1_cds_LA733_RS03835_753	25.773	97	597
WP_000361605.1	lcl|NZ_LMXK01000018.1_cds_WP_001982953.1_1003	24.779	226	597
WP_000361605.1	lcl|NZ_LMXK01000180.1_cds_WP_001141162.1_3680	31.364	220	597
WP_000361605.1	lcl|NZ_LMXK01000102.1_cds_WP_000127308.1_3065	28.980	245	597
WP_000361605.1	lcl|NZ_LMXK01000106.1_cds_WP_000666552.1_3128	27.778	234	597
WP_000361605.1	lcl|NZ_LMXK01000107.1_cds_WP_001089498.1_3137	29.091	220	597
WP_000361605.1	lcl|NZ_LMXK01000051.1_cds_WP_000184524.1_2127	27.979	193	597
WP_000361605.1	lcl|NZ_LMXK01000001.1_cds_WP_000047473.1_105	26.977	215	597
WP_000361605.1	lcl|NZ_LMXK01000104.1_cds_WP_000052667.1_3100	26.201	229	597
WP_000361605.1	lcl|NZ_LMXK01000117.1_cds_WP_000651459.1_3240	26.984	252	597
WP_000361605.1	lcl|NZ_LMXK01000170.1_cds_WP_000603361.1_3632	25.000	228	597
WP_000361605.1	lcl|NZ_LMXK01000219.1_cds_WP_000590873.1_3777	24.651	215	597
WP_000361605.1	lcl|NZ_LMXK01000063.1_cds_WP_001288326.1_2406	27.542	236	597
WP_000361605.1	lcl|NZ_LMXK01000038.1_cds_WP_001049205.1_1773	27.451	255	597
WP_000361605.1	lcl|NZ_LMXK01000038.1_cds_WP_001049205.1_1773	25.328	229	597
WP_000361605.1	lcl|NZ_LMXK01000066.1_cds_WP_000598571.1_2474	26.244	221	597
WP_000361605.1	lcl|NZ_LMXK01000091.1_cds_WP_000054164.1_2915	24.876	201	597
WP_000361605.1	lcl|NZ_LMXK01000059.1_cds_WP_000136057.1_2327	28.000	225	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_WP_000626143.1_1766	29.327	208	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_WP_000626143.1_1766	24.719	178	597
WP_000361605.1	lcl|NZ_LMXK01000078.1_cds_WP_000481719.1_2689	24.783	230	597
WP_000361605.1	lcl|NZ_LMXK01000078.1_cds_WP_000481719.1_2689	23.431	239	597
WP_000361605.1	lcl|NZ_LMXK01000003.1_cds_WP_001035839.1_286	52.265	574	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_WP_000172203.1_1760	35.450	378	597
WP_000361605.1	lcl|NZ_LMXK01000097.1_cds_WP_000667646.1_3007	32.832	399	597
WP_000361605.1	lcl|NZ_LMXK01000002.1_cds_WP_000828458.1_135	31.354	421	597
WP_000361605.1	lcl|NZ_LMXK01000055.1_cds_WP_000510777.1_2242	28.372	215	597
WP_000361605.1	lcl|NZ_LMXK01000102.1_cds_WP_000619176.1_3066	29.960	247	597
WP_000361605.1	lcl|NZ_LMXK01000115.1_cds_WP_001161020.1_3220	31.579	209	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_LA733_RS08815_1746	30.568	229	597
WP_000361605.1	lcl|NZ_LMXK01000026.1_cds_WP_000433117.1_1333	28.947	228	597
WP_000361605.1	lcl|NZ_LMXK01000012.1_cds_LA733_RS03835_753	30.702	114	597
WP_000361605.1	lcl|NZ_LMXK01000012.1_cds_LA733_RS03835_753	25.773	97	597
WP_000361605.1	lcl|NZ_LMXK01000018.1_cds_WP_001982953.1_1003	24.779	226	597
WP_000361605.1	lcl|NZ_LMXK01000180.1_cds_WP_001141162.1_3680	31.364	220	597
WP_000361605.1	lcl|NZ_LMXK01000102.1_cds_WP_000127308.1_3065	28.980	245	597
WP_000361605.1	lcl|NZ_LMXK01000106.1_cds_WP_000666552.1_3128	27.778	234	597
WP_000361605.1	lcl|NZ_LMXK01000107.1_cds_WP_001089498.1_3137	29.091	220	597
WP_000361605.1	lcl|NZ_LMXK01000051.1_cds_WP_000184524.1_2127	27.979	193	597
WP_000361605.1	lcl|NZ_LMXK01000001.1_cds_WP_000047473.1_105	26.977	215	597
WP_000361605.1	lcl|NZ_LMXK01000104.1_cds_WP_000052667.1_3100	26.201	229	597
WP_000361605.1	lcl|NZ_LMXK01000117.1_cds_WP_000651459.1_3240	26.984	252	597
WP_000361605.1	lcl|NZ_LMXK01000170.1_cds_WP_000603361.1_3632	25.000	228	597
WP_000361605.1	lcl|NZ_LMXK01000219.1_cds_WP_000590873.1_3777	24.651	215	597
WP_000361605.1	lcl|NZ_LMXK01000063.1_cds_WP_001288326.1_2406	27.542	236	597
WP_000361605.1	lcl|NZ_LMXK01000038.1_cds_WP_001049205.1_1773	27.451	255	597
WP_000361605.1	lcl|NZ_LMXK01000038.1_cds_WP_001049205.1_1773	25.328	229	597
WP_000361605.1	lcl|NZ_LMXK01000066.1_cds_WP_000598571.1_2474	26.244	221	597
WP_000361605.1	lcl|NZ_LMXK01000091.1_cds_WP_000054164.1_2915	24.876	201	597
WP_000361605.1	lcl|NZ_LMXK01000059.1_cds_WP_000136057.1_2327	28.000	225	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_WP_000626143.1_1766	29.327	208	597
WP_000361605.1	lcl|NZ_LMXK01000037.1_cds_WP_000626143.1_1766	24.719	178	597
WP_000361605.1	lcl|NZ_LMXK01000078.1_cds_WP_000481719.1_2689	24.783	230	597
WP_000361605.1	lcl|NZ_LMXK01000078.1_cds_WP_000481719.1_2689	23.431	239	597
WP_000699347.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	49.429	350	350
WP_000699347.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	31.014	345	350
WP_000699347.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	24.438	356	350
WP_000699347.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	24.576	354	350
WP_000699347.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	24.194	310	350
WP_000699347.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	24.437	311	350
WP_000699347.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	24.675	308	350
WP_000699347.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	25.000	256	350
WP_000699347.1	lcl|NZ_LMXK01000131.1_cds_WP_000709511.1_3360	25.882	255	350
WP_000699347.1	lcl|NZ_LMXK01000019.1_cds_WP_001074783.1_1060	25.000	256	350
WP_000699347.1	lcl|NZ_LMXK01000003.1_cds_WP_001033107.1_293	23.784	185	350
WP_000699347.1	lcl|NZ_LMXK01000012.1_cds_WP_001003562.1_774	24.468	188	350
WP_000275582.1	lcl|NZ_LMXK01000076.1_cds_WP_001011674.1_2656	36.957	276	349
WP_000275582.1	lcl|NZ_LMXK01000003.1_cds_WP_001033783.1_278	29.290	338	349
WP_000275582.1	lcl|NZ_LMXK01000076.1_cds_WP_001011674.1_2656	36.957	276	349
WP_000275582.1	lcl|NZ_LMXK01000003.1_cds_WP_001033783.1_278	29.290	338	349
WP_000623952.1	lcl|NZ_LMXK01000003.1_cds_WP_000691020.1_281	26.154	130	247
WP_000623952.1	lcl|NZ_LMXK01000003.1_cds_WP_001035151.1_266	35.938	64	247
WP_000208484.1	lcl|NZ_LMXK01000009.1_cds_WP_002175471.1_579	26.316	266	323
WP_000208484.1	lcl|NZ_LMXK01000054.1_cds_WP_000421041.1_2208	23.297	279	323
WP_000208484.1	lcl|NZ_LMXK01000009.1_cds_WP_002175471.1_579	26.316	266	323
WP_000208484.1	lcl|NZ_LMXK01000054.1_cds_WP_000421041.1_2208	23.297	279	323
WP_000615098.1	lcl|NZ_LMXK01000006.1_cds_WP_001082178.1_405	25.311	241	340
WP_000615098.1	lcl|NZ_LMXK01000022.1_cds_WP_000283287.1_1206	24.000	200	340
WP_000615098.1	lcl|NZ_LMXK01000005.1_cds_WP_000402846.1_394	22.267	247	340
WP_000723077.1	lcl|NZ_LMXK01000072.1_cds_WP_000646253.1_2596	31.457	302	332
WP_000723077.1	lcl|NZ_LMXK01000002.1_cds_WP_000649924.1_204	29.126	309	332
WP_000723077.1	lcl|NZ_LMXK01000003.1_cds_WP_000723090.1_242	28.097	331	332
WP_000723077.1	lcl|NZ_LMXK01000006.1_cds_WP_000744700.1_434	29.697	330	332
WP_000723077.1	lcl|NZ_LMXK01000131.1_cds_WP_000709511.1_3360	26.852	324	332
WP_000723077.1	lcl|NZ_LMXK01000016.1_cds_WP_001984071.1_953	26.115	314	332
WP_000723077.1	lcl|NZ_LMXK01000072.1_cds_WP_000699346.1_2582	31.696	224	332
WP_000723077.1	lcl|NZ_LMXK01000072.1_cds_WP_001067558.1_2593	24.164	269	332
WP_000723077.1	lcl|NZ_LMXK01000003.1_cds_WP_000475901.1_258	33.333	126	332
WP_000723077.1	lcl|NZ_LMXK01000072.1_cds_WP_000410273.1_2599	21.014	276	332
WP_000723077.1	lcl|NZ_LMXK01000003.1_cds_WP_000378462.1_284	23.415	205	332
WP_001054317.1	lcl|NZ_LMXK01000184.1_cds_WP_001281953.1_3697	32.558	301	392
WP_001054317.1	lcl|NZ_LMXK01000003.1_cds_WP_000172653.1_283	33.457	269	392
