WP_000340713.1	lcl|NZ_AOVJ01000108.1_cds_WP_000340715.1_2485	95.349	86	106
WP_000412665.1	lcl|NZ_AOVJ01000108.1_cds_WP_000410273.1_2484	95.192	312	314
WP_000412665.1	lcl|NZ_AOVJ01000108.1_cds_WP_000093099.1_2464	53.968	63	314
WP_000412665.1	lcl|NZ_AOVJ01000135.1_cds_WP_000744700.1_3447	24.925	333	314
WP_000412665.1	lcl|NZ_AOVJ01000108.1_cds_WP_000646250.1_2481	26.766	269	314
WP_000412665.1	lcl|NZ_AOVJ01000108.1_cds_WP_000600889.1_2455	26.425	193	314
WP_000412665.1	lcl|NZ_AOVJ01000108.1_cds_WP_000723090.1_2402	22.680	291	314
WP_000361605.1	lcl|NZ_AOVJ01000144.1_cds_WP_000172202.1_3716	35.185	378	597
WP_000361605.1	lcl|NZ_AOVJ01000068.1_cds_WP_000667646.1_1300	32.832	399	597
WP_000361605.1	lcl|NZ_AOVJ01000135.1_cds_WP_000828455.1_3358	31.591	421	597
WP_000361605.1	lcl|NZ_AOVJ01000108.1_cds_WP_000834715.1_2461	31.169	385	597
WP_000361605.1	lcl|NZ_AOVJ01000116.1_cds_WP_000510777.1_2746	28.372	215	597
WP_000361605.1	lcl|NZ_AOVJ01000113.1_cds_WP_001161019.1_2630	31.579	209	597
WP_000361605.1	lcl|NZ_AOVJ01000078.1_cds_WP_000619175.1_1551	29.555	247	597
WP_000361605.1	lcl|NZ_AOVJ01000144.1_cds_WP_000942282.1_3702	30.568	229	597
WP_000361605.1	lcl|NZ_AOVJ01000078.1_cds_WP_001052498.1_1596	24.900	249	597
WP_000361605.1	lcl|NZ_AOVJ01000127.1_cds_WP_000433117.1_3031	28.947	228	597
WP_000361605.1	lcl|NZ_AOVJ01000101.1_cds_WP_001982953.1_2223	24.779	226	597
WP_000361605.1	lcl|NZ_AOVJ01000014.1_cds_WP_001141158.1_239	31.364	220	597
WP_000361605.1	lcl|NZ_AOVJ01000078.1_cds_WP_000218838.1_1550	28.980	245	597
WP_000361605.1	lcl|NZ_AOVJ01000127.1_cds_WP_000666552.1_3083	27.778	234	597
WP_000361605.1	lcl|NZ_AOVJ01000127.1_cds_WP_001089500.1_3063	29.091	220	597
WP_000361605.1	lcl|NZ_AOVJ01000105.1_cds_WP_000184524.1_2352	27.979	193	597
WP_000361605.1	lcl|NZ_AOVJ01000141.1_cds_WP_000047473.1_3677	26.977	215	597
WP_000361605.1	lcl|NZ_AOVJ01000011.1_cds_WP_000052667.1_153	26.201	229	597
WP_000361605.1	lcl|NZ_AOVJ01000137.1_cds_WP_000590867.1_3526	24.651	215	597
WP_000361605.1	lcl|NZ_AOVJ01000029.1_cds_WP_000603361.1_552	25.000	228	597
WP_000361605.1	lcl|NZ_AOVJ01000138.1_cds_WP_000675807.1_3562	26.800	250	597
WP_000361605.1	lcl|NZ_AOVJ01000006.1_cds_WP_001288326.1_51	27.542	236	597
WP_000361605.1	lcl|NZ_AOVJ01000012.1_cds_WP_001049205.1_192	27.451	255	597
WP_000361605.1	lcl|NZ_AOVJ01000012.1_cds_WP_001049205.1_192	25.328	229	597
WP_000361605.1	lcl|NZ_AOVJ01000129.1_cds_WP_000598571.1_3169	26.244	221	597
