WP_000340713.1	lcl|NZ_AOGY02000051.1_cds_WP_002983174.1_1829	60.563	71	106
WP_000412665.1	lcl|NZ_AOGY02000051.1_cds_WP_002982922.1_1828	80.000	310	314
WP_000412665.1	lcl|NZ_AOGY02000007.1_cds_WP_002976093.1_3828	27.848	316	314
WP_000412665.1	lcl|NZ_AOGY02000070.1_cds_WP_002988752.1_678	23.494	332	314
WP_000412665.1	lcl|NZ_AOGY02000039.1_cds_WP_002980664.1_2330	22.165	194	314
WP_000361605.1	lcl|NZ_AOGY02000051.1_cds_WP_002982565.1_1826	45.149	536	597
WP_000361605.1	lcl|NZ_AOGY02000056.1_cds_WP_039926820.1_1485	42.739	241	597
WP_000361605.1	lcl|NZ_AOGY02000038.1_cds_WP_002980311.1_2535	40.496	242	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002976861.1_3579	36.264	273	597
WP_000361605.1	lcl|NZ_AOGY02000038.1_cds_WP_002980337.1_2475	38.627	233	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002977075.1_3581	29.494	356	597
WP_000361605.1	lcl|NZ_AOGY02000011.1_cds_WP_002976370.1_3763	33.186	226	597
WP_000361605.1	lcl|NZ_AOGY02000032.1_cds_WP_039926317.1_2657	28.378	222	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978192.1_3105	25.974	231	597
WP_000361605.1	lcl|NZ_AOGY02000028.1_cds_WP_002979111.1_2804	31.250	208	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002976873.1_3556	32.287	223	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002977073.1_3491	29.646	226	597
WP_000361605.1	lcl|NZ_AOGY02000051.1_cds_WP_002982576.1_1695	28.511	235	597
WP_000361605.1	lcl|NZ_AOGY02000065.1_cds_WP_002986990.1_967	30.909	220	597
WP_000361605.1	lcl|NZ_AOGY02000012.1_cds_WP_002976499.1_3708	29.091	220	597
WP_000361605.1	lcl|NZ_AOGY02000051.1_cds_WP_002982978.1_1633	27.948	229	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978270.1_3200	31.053	190	597
WP_000361605.1	lcl|NZ_AOGY02000075.1_cds_WP_002990344.1_338	29.046	241	597
WP_000361605.1	lcl|NZ_AOGY02000077.1_cds_WP_002990650.1_200	28.000	200	597
WP_000361605.1	lcl|NZ_AOGY02000065.1_cds_WP_039927115.1_994	26.339	224	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978548.1_3192	26.768	198	597
WP_000361605.1	lcl|NZ_AOGY02000051.1_cds_WP_002982589.1_1669	26.147	218	597
WP_000361605.1	lcl|NZ_AOGY02000072.1_cds_WP_002989587.1_503	26.778	239	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978207.1_3035	26.708	161	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978207.1_3035	25.000	236	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002976964.1_3598	25.434	173	597
WP_000361605.1	lcl|NZ_AOGY02000062.1_cds_WP_002986486.1_1202	23.874	222	597
WP_000361605.1	lcl|NZ_AOGY02000027.1_cds_WP_039926199.1_2927	25.991	227	597
WP_000361605.1	lcl|NZ_AOGY02000027.1_cds_WP_039926199.1_2927	26.776	183	597
WP_000361605.1	lcl|NZ_AOGY02000069.1_cds_WP_002988242.1_740	27.128	188	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978170.1_3093	24.000	250	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978170.1_3093	25.967	181	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002977215.1_3555	25.974	231	597
WP_000361605.1	lcl|NZ_AOGY02000006.1_cds_WP_002975886.1_3992	25.333	225	597
WP_000361605.1	lcl|NZ_AOGY02000056.1_cds_WP_002984142.1_1400	26.840	231	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002976855.1_3499	25.769	260	597
WP_000361605.1	lcl|NZ_AOGY02000042.1_cds_WP_002981612.1_2117	26.601	203	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_232420593.1_3436	25.110	227	597
WP_000361605.1	lcl|NZ_AOGY02000051.1_cds_WP_002982539.1_1693	25.333	75	597
WP_000361605.1	lcl|NZ_AOGY02000051.1_cds_WP_002982565.1_1826	45.149	536	597
WP_000361605.1	lcl|NZ_AOGY02000056.1_cds_WP_039926820.1_1485	42.739	241	597
WP_000361605.1	lcl|NZ_AOGY02000038.1_cds_WP_002980311.1_2535	40.496	242	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002976861.1_3579	36.264	273	597
WP_000361605.1	lcl|NZ_AOGY02000038.1_cds_WP_002980337.1_2475	38.627	233	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002977075.1_3581	29.494	356	597
WP_000361605.1	lcl|NZ_AOGY02000011.1_cds_WP_002976370.1_3763	33.186	226	597
WP_000361605.1	lcl|NZ_AOGY02000032.1_cds_WP_039926317.1_2657	28.378	222	597
WP_000361605.1	lcl|NZ_AOGY02000024.1_cds_WP_002978192.1_3105	25.974	231	597
WP_000361605.1	lcl|NZ_AOGY02000028.1_cds_WP_002979111.1_2804	31.250	208	597
WP_000361605.1	lcl|NZ_AOGY02000014.1_cds_WP_002976873.1_3556	32.287	223	597
