WP_000340713.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000340715.1_1406	95.349	86	106
WP_000412665.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000410275.1_1407	95.161	310	314
WP_000412665.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000744700.1_45	24.925	333	314
WP_000412665.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723078.1_1457	22.022	277	314
WP_000412665.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000723090.1_1477	22.680	291	314
WP_000412665.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000567887.1_1459	23.364	214	314
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000172205.1_590	35.200	375	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000667646.1_626	32.832	399	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000828456.1_134	31.591	421	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000614938.1_1433	32.932	249	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000510774.1_1075	28.372	215	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000619173.1_3443	29.960	247	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001161018.1_1171	31.579	209	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001052495.1_3488	25.301	249	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000942282.1_3025	30.568	229	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000433117.1_1723	28.947	228	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001982953.1_2823	24.779	226	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001141158.1_669	31.364	220	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000218838.1_3442	28.980	245	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000666552.1_2959	27.778	234	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001089500.1_1755	29.091	220	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000184524.1_2511	27.979	193	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000047473.1_2054	26.977	215	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000052667.1_234	26.201	229	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000651460.1_1520	26.984	252	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000603361.1_1298	25.000	228	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000590871.1_2733	24.651	215	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187456.1_2191	27.451	255	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002187456.1_2191	25.328	229	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001288326.1_349	27.542	236	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000598571.1_3379	26.244	221	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000054169.1_1316	24.876	201	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000136057.1_540	28.000	225	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000626143.1_595	29.327	208	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000626143.1_595	24.719	178	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002189384.1_389	24.783	230	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_002189384.1_389	23.431	239	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000172205.1_590	35.200	375	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000667646.1_626	32.832	399	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000828456.1_134	31.591	421	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000614938.1_1433	32.932	249	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000510774.1_1075	28.372	215	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000619173.1_3443	29.960	247	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001161018.1_1171	31.579	209	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001052495.1_3488	25.301	249	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000942282.1_3025	30.568	229	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000433117.1_1723	28.947	228	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001982953.1_2823	24.779	226	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001141158.1_669	31.364	220	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000218838.1_3442	28.980	245	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000666552.1_2959	27.778	234	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_001089500.1_1755	29.091	220	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000184524.1_2511	27.979	193	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000047473.1_2054	26.977	215	597
WP_000361605.1	lcl|NZ_JAKUHM010000001.1_cds_WP_000052667.1_234	26.201	229	597
