WP_000340713.1	lcl|NZ_JADDXG010000046.1_cds_WP_000340715.1_2707	95.349	86	106
WP_000412665.1	lcl|NZ_JADDXG010000046.1_cds_WP_000410266.1_2708	94.872	312	314
WP_000412665.1	lcl|NZ_JADDXG010000013.1_cds_WP_000744698.1_324	24.925	333	314
WP_000412665.1	lcl|NZ_JADDXG010000046.1_cds_WP_000646254.1_2711	26.394	269	314
WP_000412665.1	lcl|NZ_JADDXG010000064.1_cds_WP_000723091.1_3383	23.024	291	314
WP_000361605.1	lcl|NZ_JADDXG010000024.1_cds_WP_002072224.1_1324	52.365	592	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_000172209.1_1435	35.450	378	597
WP_000361605.1	lcl|NZ_JADDXG010000009.1_cds_WP_000667646.1_3946	32.832	399	597
WP_000361605.1	lcl|NZ_JADDXG010000038.1_cds_WP_000828456.1_2274	31.591	421	597
WP_000361605.1	lcl|NZ_JADDXG010000004.1_cds_IQB33_RS04120_2828	28.372	215	597
WP_000361605.1	lcl|NZ_JADDXG010000006.1_cds_WP_000619182.1_3476	29.960	247	597
WP_000361605.1	lcl|NZ_JADDXG010000004.1_cds_WP_001161019.1_2927	31.579	209	597
WP_000361605.1	lcl|NZ_JADDXG010000006.1_cds_WP_001052496.1_3521	25.703	249	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_002071818.1_1449	30.131	229	597
WP_000361605.1	lcl|NZ_JADDXG010000001.1_cds_WP_000433117.1_947	28.947	228	597
WP_000361605.1	lcl|NZ_JADDXG010000007.1_cds_WP_001982953.1_3624	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXG010000010.1_cds_WP_001141162.1_109	31.364	220	597
WP_000361605.1	lcl|NZ_JADDXG010000001.1_cds_WP_000666552.1_999	27.778	234	597
WP_000361605.1	lcl|NZ_JADDXG010000001.1_cds_WP_228003820.1_979	29.091	220	597
WP_000361605.1	lcl|NZ_JADDXG010000006.1_cds_WP_000218832.1_3475	28.980	245	597
WP_000361605.1	lcl|NZ_JADDXG010000059.1_cds_WP_000184524.1_3157	27.979	193	597
WP_000361605.1	lcl|NZ_JADDXG010000005.1_cds_WP_000047473.1_3193	26.977	215	597
WP_000361605.1	lcl|NZ_JADDXG010000003.1_cds_WP_155572125.1_2415	26.201	229	597
WP_000361605.1	lcl|NZ_JADDXG010000023.1_cds_WP_000603361.1_1283	25.000	228	597
WP_000361605.1	lcl|NZ_JADDXG010000020.1_cds_WP_000651462.1_1123	26.984	252	597
WP_000361605.1	lcl|NZ_JADDXG010000040.1_cds_WP_000590871.1_2544	24.651	215	597
WP_000361605.1	lcl|NZ_JADDXG010000011.1_cds_WP_001049212.1_145	27.451	255	597
WP_000361605.1	lcl|NZ_JADDXG010000011.1_cds_WP_001049212.1_145	25.764	229	597
WP_000361605.1	lcl|NZ_JADDXG010000047.1_cds_WP_001288322.1_2738	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXG010000030.1_cds_WP_000598571.1_1917	26.244	221	597
WP_000361605.1	lcl|NZ_JADDXG010000023.1_cds_WP_000054169.1_1300	24.876	201	597
WP_000361605.1	lcl|NZ_JADDXG010000386.1_cds_WP_193825394.1_2580	41.667	72	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_000626143.1_1430	29.327	208	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_000626143.1_1430	24.719	178	597
WP_000361605.1	lcl|NZ_JADDXG010000009.1_cds_IQB33_RS07735_3896	27.753	227	597
WP_000361605.1	lcl|NZ_JADDXG010000032.1_cds_WP_000481721.1_2012	24.783	230	597
WP_000361605.1	lcl|NZ_JADDXG010000032.1_cds_WP_000481721.1_2012	23.431	239	597
WP_000361605.1	lcl|NZ_JADDXG010000024.1_cds_WP_002072224.1_1324	52.365	592	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_000172209.1_1435	35.450	378	597
WP_000361605.1	lcl|NZ_JADDXG010000009.1_cds_WP_000667646.1_3946	32.832	399	597
WP_000361605.1	lcl|NZ_JADDXG010000038.1_cds_WP_000828456.1_2274	31.591	421	597
WP_000361605.1	lcl|NZ_JADDXG010000004.1_cds_IQB33_RS04120_2828	28.372	215	597
WP_000361605.1	lcl|NZ_JADDXG010000006.1_cds_WP_000619182.1_3476	29.960	247	597
WP_000361605.1	lcl|NZ_JADDXG010000004.1_cds_WP_001161019.1_2927	31.579	209	597
WP_000361605.1	lcl|NZ_JADDXG010000006.1_cds_WP_001052496.1_3521	25.703	249	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_002071818.1_1449	30.131	229	597
WP_000361605.1	lcl|NZ_JADDXG010000001.1_cds_WP_000433117.1_947	28.947	228	597
WP_000361605.1	lcl|NZ_JADDXG010000007.1_cds_WP_001982953.1_3624	24.779	226	597
WP_000361605.1	lcl|NZ_JADDXG010000010.1_cds_WP_001141162.1_109	31.364	220	597
WP_000361605.1	lcl|NZ_JADDXG010000001.1_cds_WP_000666552.1_999	27.778	234	597
WP_000361605.1	lcl|NZ_JADDXG010000001.1_cds_WP_228003820.1_979	29.091	220	597
WP_000361605.1	lcl|NZ_JADDXG010000006.1_cds_WP_000218832.1_3475	28.980	245	597
WP_000361605.1	lcl|NZ_JADDXG010000059.1_cds_WP_000184524.1_3157	27.979	193	597
WP_000361605.1	lcl|NZ_JADDXG010000005.1_cds_WP_000047473.1_3193	26.977	215	597
WP_000361605.1	lcl|NZ_JADDXG010000003.1_cds_WP_155572125.1_2415	26.201	229	597
WP_000361605.1	lcl|NZ_JADDXG010000023.1_cds_WP_000603361.1_1283	25.000	228	597
WP_000361605.1	lcl|NZ_JADDXG010000020.1_cds_WP_000651462.1_1123	26.984	252	597
WP_000361605.1	lcl|NZ_JADDXG010000040.1_cds_WP_000590871.1_2544	24.651	215	597
WP_000361605.1	lcl|NZ_JADDXG010000011.1_cds_WP_001049212.1_145	27.451	255	597
WP_000361605.1	lcl|NZ_JADDXG010000011.1_cds_WP_001049212.1_145	25.764	229	597
WP_000361605.1	lcl|NZ_JADDXG010000047.1_cds_WP_001288322.1_2738	27.660	235	597
WP_000361605.1	lcl|NZ_JADDXG010000030.1_cds_WP_000598571.1_1917	26.244	221	597
WP_000361605.1	lcl|NZ_JADDXG010000023.1_cds_WP_000054169.1_1300	24.876	201	597
WP_000361605.1	lcl|NZ_JADDXG010000386.1_cds_WP_193825394.1_2580	41.667	72	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_000626143.1_1430	29.327	208	597
WP_000361605.1	lcl|NZ_JADDXG010000026.1_cds_WP_000626143.1_1430	24.719	178	597
WP_000361605.1	lcl|NZ_JADDXG010000009.1_cds_IQB33_RS07735_3896	27.753	227	597
WP_000361605.1	lcl|NZ_JADDXG010000032.1_cds_WP_000481721.1_2012	24.783	230	597
WP_000361605.1	lcl|NZ_JADDXG010000032.1_cds_WP_000481721.1_2012	23.431	239	597
WP_000699347.1	lcl|NZ_JADDXG010000046.1_cds_WP_000646254.1_2711	31.304	345	350
WP_000699347.1	lcl|NZ_JADDXG010000064.1_cds_WP_000723091.1_3383	24.438	356	350
WP_000699347.1	lcl|NZ_JADDXG010000013.1_cds_WP_000744698.1_324	24.576	354	350
WP_000699347.1	lcl|NZ_JADDXG010000014.1_cds_WP_002072074.1_410	23.871	310	350
WP_000699347.1	lcl|NZ_JADDXG010000046.1_cds_WP_000410266.1_2708	24.759	311	350
WP_000699347.1	lcl|NZ_JADDXG010000003.1_cds_WP_000649924.1_2446	24.675	308	350
WP_000699347.1	lcl|NZ_JADDXG010000046.1_cds_WP_001067557.1_2714	25.000	256	350
WP_000699347.1	lcl|NZ_JADDXG010000014.1_cds_WP_000709508.1_420	25.882	255	350
WP_000699347.1	lcl|NZ_JADDXG010000005.1_cds_WP_001074779.1_3259	24.609	256	350
WP_000699347.1	lcl|NZ_JADDXG010000006.1_cds_WP_001003560.1_3500	24.468	188	350
WP_000275582.1	lcl|NZ_JADDXG010000011.1_cds_WP_001011666.1_178	36.957	276	349
WP_000275582.1	lcl|NZ_JADDXG010000024.1_cds_WP_001033784.1_1334	28.994	338	349
WP_000275582.1	lcl|NZ_JADDXG010000024.1_cds_WP_002072154.1_1328	27.566	341	349
WP_000275582.1	lcl|NZ_JADDXG010000011.1_cds_WP_001011666.1_178	36.957	276	349
WP_000275582.1	lcl|NZ_JADDXG010000024.1_cds_WP_001033784.1_1334	28.994	338	349
