WP_000340713.1	lcl|NZ_AHPX01000291.1_cds_WP_000340713.1_59	100.000	86	106
WP_000412665.1	lcl|NZ_AHPX01000291.1_cds_WP_000412665.1_60	100.000	314	314
WP_000412665.1	lcl|NZ_AHPX01000139.1_cds_WP_000744700.1_1752	24.925	333	314
WP_000412665.1	lcl|NZ_AHPX01000291.1_cds_WP_000699347.1_64	24.116	311	314
WP_000412665.1	lcl|NZ_AHPX01000049.1_cds_WP_000723094.1_3433	23.024	291	314
WP_000412665.1	lcl|NZ_AHPX01000291.1_cds_WP_000723077.1_73	21.300	277	314
WP_225740483.1	lcl|NZ_AHPX01000291.1_cds_WP_162284979.1_61	99.087	219	219
WP_000652101.1	lcl|NZ_AHPX01000291.1_cds_WP_000652101.1_62	99.766	427	427
WP_000361605.1	lcl|NZ_AHPX01000291.1_cds_WP_000361605.1_63	100.000	597	597
WP_000361605.1	lcl|NZ_AHPX01000288.1_cds_WP_000172203.1_176	35.450	378	597
WP_000361605.1	lcl|NZ_AHPX01000131.1_cds_WP_000667645.1_2024	33.083	399	597
WP_000361605.1	lcl|NZ_AHPX01000048.1_cds_WP_000828456.1_3543	31.591	421	597
WP_000361605.1	lcl|NZ_AHPX01000138.1_cds_WP_000510774.1_1804	28.372	215	597
WP_000361605.1	lcl|NZ_AHPX01000058.1_cds_WP_000619174.1_3048	29.960	247	597
WP_000361605.1	lcl|NZ_AHPX01000150.1_cds_WP_001161018.1_1567	31.579	209	597
WP_000361605.1	lcl|NZ_AHPX01000288.1_cds_WP_000942282.1_162	30.568	229	597
WP_000361605.1	lcl|NZ_AHPX01000087.1_cds_WP_001052498.1_2422	24.900	249	597
WP_000361605.1	lcl|NZ_AHPX01000176.1_cds_WP_000433117.1_1123	28.947	228	597
WP_000361605.1	lcl|NZ_AHPX01000068.1_cds_WP_001982953.1_2731	24.779	226	597
WP_000361605.1	lcl|NZ_AHPX01000058.1_cds_WP_000218838.1_3049	28.980	245	597
WP_000361605.1	lcl|NZ_AHPX01000057.1_cds_WP_000666552.1_3133	27.778	234	597
