WP_000340713.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002725873.1_2780	90.698	86	106
WP_000412665.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	91.083	314	314
WP_000412665.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	24.615	325	314
WP_000412665.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	26.022	269	314
WP_000412665.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	23.891	293	314
WP_000412665.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	22.941	170	314
WP_000412665.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	26.490	151	314
WP_000412665.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	23.151	311	314
WP_000361605.1	lcl|NZ_JADDVZ010000067.1_cds_WP_002742222.1_2903	35.676	370	597
WP_000361605.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002723347.1_933	31.436	404	597
WP_000361605.1	lcl|NZ_JADDVZ010000030.1_cds_WP_002741286.1_1634	32.542	421	597
WP_000361605.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740724.1_2754	32.576	396	597
WP_000361605.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03175_2743	38.261	230	597
WP_000361605.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002739451.1_3297	27.830	212	597
WP_000361605.1	lcl|NZ_JADDVZ010000009.1_cds_WP_002726143.1_3362	31.081	222	597
WP_000361605.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002752475.1_138	26.407	231	597
WP_000361605.1	lcl|NZ_JADDVZ010000002.1_cds_WP_002734207.1_1527	30.303	231	597
WP_000361605.1	lcl|NZ_JADDVZ010000053.1_cds_WP_002738485.1_2554	30.319	188	597
WP_000361605.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721914.1_2041	27.935	247	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724285.1_2411	28.879	232	597
WP_000361605.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721827.1_2073	29.302	215	597
WP_000361605.1	lcl|NZ_JADDVZ010000028.1_cds_WP_002729296.1_1368	28.704	216	597
WP_000361605.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728388.1_47	27.778	216	597
WP_000361605.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002725984.1_3265	24.779	226	597
WP_000361605.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729758.1_147	32.273	220	597
WP_000361605.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	28.235	255	597
WP_000361605.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	26.230	183	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002730493.1_2429	25.581	215	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724311.1_2410	25.911	247	597
WP_000361605.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	26.293	232	597
WP_000361605.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	27.389	157	597
WP_000361605.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729133.1_130	27.234	235	597
WP_000361605.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002735056.1_848	25.714	210	597
WP_000361605.1	lcl|NZ_JADDVZ010000017.1_cds_WP_002733736.1_629	26.587	252	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724740.1_2390	26.364	220	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002734915.1_2358	25.641	234	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002734915.1_2358	24.314	255	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	44.828	58	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	23.118	186	597
WP_000361605.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002739367.1_2491	22.388	201	597
WP_000361605.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002723659.1_453	27.111	225	597
WP_000361605.1	lcl|NZ_JADDVZ010000067.1_cds_WP_002742222.1_2903	35.676	370	597
WP_000361605.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002723347.1_933	31.436	404	597
WP_000361605.1	lcl|NZ_JADDVZ010000030.1_cds_WP_002741286.1_1634	32.542	421	597
WP_000361605.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740724.1_2754	32.576	396	597
WP_000361605.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03175_2743	38.261	230	597
WP_000361605.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002739451.1_3297	27.830	212	597
WP_000361605.1	lcl|NZ_JADDVZ010000009.1_cds_WP_002726143.1_3362	31.081	222	597
WP_000361605.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002752475.1_138	26.407	231	597
WP_000361605.1	lcl|NZ_JADDVZ010000002.1_cds_WP_002734207.1_1527	30.303	231	597
WP_000361605.1	lcl|NZ_JADDVZ010000053.1_cds_WP_002738485.1_2554	30.319	188	597
WP_000361605.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721914.1_2041	27.935	247	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724285.1_2411	28.879	232	597
WP_000361605.1	lcl|NZ_JADDVZ010000003.1_cds_WP_002721827.1_2073	29.302	215	597
WP_000361605.1	lcl|NZ_JADDVZ010000028.1_cds_WP_002729296.1_1368	28.704	216	597
WP_000361605.1	lcl|NZ_JADDVZ010000010.1_cds_WP_002728388.1_47	27.778	216	597
WP_000361605.1	lcl|NZ_JADDVZ010000008.1_cds_WP_002725984.1_3265	24.779	226	597
WP_000361605.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729758.1_147	32.273	220	597
WP_000361605.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	28.235	255	597
WP_000361605.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002733837.1_1306	26.230	183	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002730493.1_2429	25.581	215	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724311.1_2410	25.911	247	597
WP_000361605.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	26.293	232	597
WP_000361605.1	lcl|NZ_JADDVZ010000014.1_cds_WP_032853264.1_444	27.389	157	597
WP_000361605.1	lcl|NZ_JADDVZ010000011.1_cds_WP_002729133.1_130	27.234	235	597
WP_000361605.1	lcl|NZ_JADDVZ010000001.1_cds_WP_002735056.1_848	25.714	210	597
WP_000361605.1	lcl|NZ_JADDVZ010000017.1_cds_WP_002733736.1_629	26.587	252	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002724740.1_2390	26.364	220	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002734915.1_2358	25.641	234	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002734915.1_2358	24.314	255	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	44.828	58	597
WP_000361605.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739909.1_2367	23.118	186	597
WP_000361605.1	lcl|NZ_JADDVZ010000050.1_cds_WP_002739367.1_2491	22.388	201	597
WP_000361605.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002723659.1_453	27.111	225	597
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	31.014	345	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	24.438	356	350
WP_000699347.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	25.281	356	350
WP_000699347.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	25.737	373	350
WP_000699347.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	23.315	356	350
WP_000699347.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	24.107	336	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733638.1_2739	25.485	361	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	22.442	303	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	26.259	278	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	24.609	256	350
WP_000699347.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728316.1_3037	25.882	255	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	26.172	256	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733757.1_2712	26.344	186	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733546.1_2710	21.598	338	350
WP_000699347.1	lcl|NZ_JADDVZ010000059.1_cds_WP_002740236.1_2663	25.000	260	350
WP_000699347.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002721725.1_2460	22.995	187	350
WP_000699347.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03165_2741	64.000	25	350
WP_000275582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740722.1_2736	37.838	333	349
WP_000275582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740726.1_2732	35.168	327	349
WP_000275582.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002730849.1_1276	34.568	324	349
WP_000275582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740722.1_2736	37.838	333	349
WP_000275582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740726.1_2732	35.168	327	349
WP_000275582.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002730849.1_1276	34.568	324	349
WP_000808025.1	lcl|NZ_JADDVZ010000013.1_cds_WP_002723163.1_355	29.213	89	441
WP_000808025.1	lcl|NZ_JADDVZ010000032.1_cds_WP_032856387.1_1709	28.571	91	441
WP_000623952.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733672.1_2742	36.123	227	247
WP_000623952.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740808.1_2730	36.709	237	247
WP_000208484.1	lcl|NZ_JADDVZ010000056.1_cds_WP_002722821.1_2612	24.812	266	323
WP_000208484.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733651.1_2714	27.675	271	323
WP_000208484.1	lcl|NZ_JADDVZ010000044.1_cds_WP_002742184.1_2196	21.300	277	323
WP_000208484.1	lcl|NZ_JADDVZ010000056.1_cds_WP_002722821.1_2612	24.812	266	323
WP_000208484.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733651.1_2714	27.675	271	323
WP_000208484.1	lcl|NZ_JADDVZ010000044.1_cds_WP_002742184.1_2196	21.300	277	323
WP_001031896.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740938.1_2748	26.087	138	361
WP_000615098.1	lcl|NZ_JADDVZ010000018.1_cds_WP_011671435.1_719	22.500	240	340
WP_000615098.1	lcl|NZ_JADDVZ010000002.1_cds_WP_032853239.1_1494	26.047	215	340
WP_000615098.1	lcl|NZ_JADDVZ010000039.1_cds_WP_002740458.1_1936	24.390	205	340
WP_000615098.1	lcl|NZ_JADDVZ010000068.1_cds_WP_016749152.1_2920	23.776	143	340
WP_000615098.1	lcl|NZ_JADDVZ010000005.1_cds_WP_230456811.1_2761	30.702	114	340
WP_000615098.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03060_2720	29.365	126	340
WP_000615098.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733603.1_2721	30.357	56	340
WP_000373631.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740242.1_2727	21.972	355	609
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	31.457	302	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740024.1_2685	28.399	331	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_IQA63_RS03165_2741	77.049	61	332
WP_000723077.1	lcl|NZ_JADDVZ010000076.1_cds_WP_002741146.1_3098	26.837	313	332
WP_000723077.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	28.875	329	332
WP_000723077.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728316.1_3037	26.543	324	332
WP_000723077.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002728309.1_3040	26.266	316	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733638.1_2739	24.928	345	332
WP_000723077.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	23.796	353	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733757.1_2712	27.042	355	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	25.362	276	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733698.1_2702	27.341	267	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733579.1_2779	21.377	276	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733546.1_2710	23.776	286	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_016749081.1_2747	23.567	314	332
WP_000723077.1	lcl|NZ_JADDVZ010000007.1_cds_WP_002732331.1_3125	26.471	204	332
WP_000723077.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002744551.1_2745	25.568	176	332
WP_000723077.1	lcl|NZ_JADDVZ010000059.1_cds_WP_002740236.1_2663	24.823	282	332
WP_000723077.1	lcl|NZ_JADDVZ010000004.1_cds_WP_002739935.1_2372	24.818	274	332
WP_001054317.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733599.1_2738	37.260	365	392
WP_001054317.1	lcl|NZ_JADDVZ010000024.1_cds_WP_002728994.1_1189	31.975	319	392
WP_001054317.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740826.1_2772	28.435	313	392
WP_001054317.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740861.1_2771	26.923	338	392
WP_001054317.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740294.1_2691	26.506	249	392
WP_001054317.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733737.1_2751	26.766	269	392
WP_001054317.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002738884.1_2992	26.812	276	392
WP_000656817.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733696.1_2737	54.000	200	206
WP_000656817.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002726605.1_3011	29.167	96	206
WP_000656817.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002738903.1_3039	25.217	115	206
WP_000853941.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740722.1_2736	65.774	336	334
WP_000853941.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740726.1_2732	39.264	326	334
WP_000853941.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002730849.1_1276	36.000	300	334
WP_000853941.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740722.1_2736	65.774	336	334
WP_000853941.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740726.1_2732	39.264	326	334
WP_000853941.1	lcl|NZ_JADDVZ010000026.1_cds_WP_002730849.1_1276	36.000	300	334
WP_000824284.1	lcl|NZ_JADDVZ010000005.1_cds_WP_032853440.1_2735	62.857	385	386
WP_000824284.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002721301.1_2700	25.694	144	386
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740926.1_2734	46.110	347	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733627.1_2775	30.472	233	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002738295.1_2713	28.856	201	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002727921.1_2684	30.337	178	349
WP_000432841.1	lcl|NZ_JADDVZ010000015.1_cds_WP_002722569.1_520	28.462	130	349
WP_000432841.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002729513.1_413	24.490	245	349
WP_000432841.1	lcl|NZ_JADDVZ010000003.1_cds_WP_016749677.1_1998	29.091	110	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740926.1_2734	46.110	347	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733627.1_2775	30.472	233	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002738295.1_2713	28.856	201	349
WP_000432841.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002727921.1_2684	30.337	178	349
WP_000432841.1	lcl|NZ_JADDVZ010000015.1_cds_WP_002722569.1_520	28.462	130	349
WP_000432841.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002729513.1_413	24.490	245	349
WP_000432841.1	lcl|NZ_JADDVZ010000003.1_cds_WP_016749677.1_1998	29.091	110	349
WP_000125000.1	lcl|NZ_JADDVZ010000035.1_cds_WP_002730840.1_1794	45.161	248	256
WP_000125000.1	lcl|NZ_JADDVZ010000065.1_cds_WP_002724674.1_2877	29.756	205	256
WP_000950837.1	lcl|NZ_JADDVZ010000065.1_cds_WP_002739089.1_2878	34.579	214	215
WP_000770298.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733672.1_2742	43.350	203	229
WP_000770298.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740808.1_2730	37.569	181	229
WP_000770298.1	lcl|NZ_JADDVZ010000013.1_cds_WP_002723863.1_330	34.375	64	229
WP_000048849.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733698.1_2702	40.294	340	333
WP_000048849.1	lcl|NZ_JADDVZ010000037.1_cds_WP_002739707.1_1875	31.970	269	333
WP_000048849.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740721.1_2773	30.233	129	333
WP_000048849.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733534.1_2776	25.714	245	333
WP_000048849.1	lcl|NZ_JADDVZ010000014.1_cds_WP_002743770.1_414	25.714	140	333
WP_000048849.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002722638.1_690	26.606	109	333
WP_000048849.1	lcl|NZ_JADDVZ010000012.1_cds_WP_002728891.1_249	26.400	125	333
WP_002102581.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002741071.1_2733	39.496	357	371
WP_061230225.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002738748.1_3018	28.085	235	363
WP_061230225.1	lcl|NZ_JADDVZ010000047.1_cds_WP_002740796.1_2288	36.667	60	363
WP_061230225.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002738748.1_3018	28.085	235	363
WP_061230225.1	lcl|NZ_JADDVZ010000047.1_cds_WP_002740796.1_2288	36.667	60	363
WP_002102578.1	lcl|NZ_JADDVZ010000017.1_cds_WP_002725699.1_634	33.333	123	162
WP_002102578.1	lcl|NZ_JADDVZ010000018.1_cds_WP_002727844.1_702	43.182	44	162
WP_002102582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002733737.1_2751	36.944	360	366
WP_002102582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740294.1_2691	39.820	334	366
WP_002102582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740861.1_2771	37.047	359	366
WP_002102582.1	lcl|NZ_JADDVZ010000005.1_cds_WP_002740826.1_2772	36.963	349	366
WP_002102582.1	lcl|NZ_JADDVZ010000006.1_cds_WP_002738884.1_2992	32.418	364	366
WP_002102582.1	lcl|NZ_JADDVZ010000024.1_cds_WP_002728994.1_1189	32.546	381	366
