WP_000340713.1	lcl|NZ_AHOJ02000028.1_cds_WP_004462903.1_1418	94.186	86	106
WP_000412665.1	lcl|NZ_AHOJ02000028.1_cds_WP_004464977.1_1419	92.581	310	314
WP_000412665.1	lcl|NZ_AHOJ02000010.1_cds_WP_004461583.1_2896	25.460	326	314
WP_000412665.1	lcl|NZ_AHOJ02000008.1_cds_WP_004464967.1_3249	22.022	277	314
WP_000412665.1	lcl|NZ_AHOJ02000008.1_cds_WP_004465002.1_3251	23.364	214	314
WP_000412665.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482714.1_449	24.699	332	314
WP_000412665.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481568.1_3272	25.789	190	314
WP_000412665.1	lcl|NZ_AHOJ02000020.1_cds_WP_004468319.1_2167	22.353	170	314
WP_000361605.1	lcl|NZ_AHOJ02000035.1_cds_WP_004457781.1_170	35.389	373	597
WP_000361605.1	lcl|NZ_AHOJ02000032.1_cds_WP_017863782.1_518	32.346	405	597
WP_000361605.1	lcl|NZ_AHOJ02000010.1_cds_WP_004480428.1_3055	32.304	421	597
WP_000361605.1	lcl|NZ_AHOJ02000008.1_cds_WP_004481556.1_3227	32.932	249	597
WP_000361605.1	lcl|NZ_AHOJ02000019.1_cds_WP_004461439.1_2334	28.326	233	597
WP_000361605.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482631.1_375	33.158	190	597
WP_000361605.1	lcl|NZ_AHOJ02000010.1_cds_WP_004481648.1_3025	25.833	240	597
WP_000361605.1	lcl|NZ_AHOJ02000031.1_cds_WP_004469508.1_978	31.963	219	597
WP_000361605.1	lcl|NZ_AHOJ02000026.1_cds_WP_004466497.1_1527	26.786	224	597
WP_000361605.1	lcl|NZ_AHOJ02000025.1_cds_WP_004477375.1_1640	30.233	215	597
WP_000361605.1	lcl|NZ_AHOJ02000025.1_cds_WP_004460086.1_1606	28.340	247	597
WP_000361605.1	lcl|NZ_AHOJ02000036.1_cds_WP_004464119.1_113	30.319	188	597
WP_000361605.1	lcl|NZ_AHOJ02000029.1_cds_WP_004480113.1_1253	29.258	229	597
WP_000361605.1	lcl|NZ_AHOJ02000019.1_cds_WP_004466161.1_2290	24.779	226	597
WP_000361605.1	lcl|NZ_AHOJ02000030.1_cds_WP_004460645.1_1034	27.315	216	597
WP_000361605.1	lcl|NZ_AHOJ02000025.1_cds_WP_004460182.1_1659	27.778	216	597
WP_000361605.1	lcl|NZ_AHOJ02000031.1_cds_WP_004467532.1_977	26.721	247	597
WP_000361605.1	lcl|NZ_AHOJ02000018.1_cds_WP_004461802.1_2502	23.438	256	597
WP_000361605.1	lcl|NZ_AHOJ02000018.1_cds_WP_004461802.1_2502	26.752	157	597
WP_000361605.1	lcl|NZ_AHOJ02000032.1_cds_WP_004466296.1_933	27.234	235	597
WP_000361605.1	lcl|NZ_AHOJ02000032.1_cds_WP_004482717.1_506	26.068	234	597
WP_000361605.1	lcl|NZ_AHOJ02000032.1_cds_WP_004459763.1_673	28.079	203	597
WP_000361605.1	lcl|NZ_AHOJ02000026.1_cds_WP_004482280.1_1547	30.000	220	597
WP_000361605.1	lcl|NZ_AHOJ02000030.1_cds_WP_004482428.1_1187	26.744	258	597
WP_000361605.1	lcl|NZ_AHOJ02000030.1_cds_WP_004482428.1_1187	27.660	188	597
WP_000361605.1	lcl|NZ_AHOJ02000008.1_cds_WP_004474610.1_3314	26.562	256	597
WP_000361605.1	lcl|NZ_AHOJ02000010.1_cds_WP_004469900.1_3071	26.364	220	597
WP_000361605.1	lcl|NZ_AHOJ02000019.1_cds_WP_004474915.1_2413	22.727	220	597
WP_000361605.1	lcl|NZ_AHOJ02000018.1_cds_WP_004461812.1_2493	28.444	225	597
WP_000361605.1	lcl|NZ_AHOJ02000006.1_cds_WP_004459333.1_3380	44.828	58	597
WP_000361605.1	lcl|NZ_AHOJ02000006.1_cds_WP_004459333.1_3380	22.581	186	597
WP_000361605.1	lcl|NZ_AHOJ02000035.1_cds_WP_004457781.1_170	35.389	373	597
WP_000361605.1	lcl|NZ_AHOJ02000032.1_cds_WP_017863782.1_518	32.346	405	597
WP_000361605.1	lcl|NZ_AHOJ02000010.1_cds_WP_004480428.1_3055	32.304	421	597
