WP_000340713.1	lcl|NZ_AHMG02000001.1_cds_WP_000340715.1_3947	95.349	86	106
WP_000412665.1	lcl|NZ_AHMG02000001.1_cds_WP_000410273.1_3948	95.192	312	314
WP_000412665.1	lcl|NZ_AHMG02000024.1_cds_WP_000744700.1_2611	24.925	333	314
WP_000412665.1	lcl|NZ_AHMG02000001.1_cds_WP_000646250.1_3951	26.766	269	314
WP_000412665.1	lcl|NZ_AHMG02000001.1_cds_WP_000723092.1_4025	22.603	292	314
WP_000412665.1	lcl|NZ_AHMG02000001.1_cds_WP_001033107.1_3973	21.898	274	314
WP_000361605.1	lcl|NZ_AHMG02000001.1_cds_WP_001035839.1_3980	52.265	574	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_000172198.1_2827	35.450	378	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_000667646.1_2784	32.832	399	597
WP_000361605.1	lcl|NZ_AHMG02000053.1_cds_WP_000828456.1_1297	31.591	421	597
WP_000361605.1	lcl|NZ_AHMG02000056.1_cds_WP_000510777.1_1082	28.372	215	597
WP_000361605.1	lcl|NZ_AHMG02000016.1_cds_WP_000619173.1_3173	29.960	247	597
WP_000361605.1	lcl|NZ_AHMG02000071.1_cds_WP_001161018.1_315	31.579	209	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_001973922.1_2841	31.004	229	597
WP_000361605.1	lcl|NZ_AHMG02000016.1_cds_WP_001972977.1_3129	24.900	249	597
WP_000361605.1	lcl|NZ_AHMG02000027.1_cds_WP_000433117.1_2500	28.947	228	597
WP_000361605.1	lcl|NZ_AHMG02000017.1_cds_WP_001982953.1_3000	24.779	226	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_001141162.1_2691	31.364	220	597
WP_000361605.1	lcl|NZ_AHMG02000027.1_cds_WP_000666552.1_2448	27.778	234	597
WP_000361605.1	lcl|NZ_AHMG02000027.1_cds_WP_001089498.1_2468	29.091	220	597
WP_000361605.1	lcl|NZ_AHMG02000016.1_cds_WP_000218836.1_3174	28.980	245	597
WP_000361605.1	lcl|NZ_AHMG02000072.1_cds_WP_000184521.1_156	28.497	193	597
WP_000361605.1	lcl|NZ_AHMG02000014.1_cds_WP_000047473.1_3227	26.977	215	597
WP_000361605.1	lcl|NZ_AHMG02000060.1_cds_WP_000052667.1_904	26.201	229	597
WP_000361605.1	lcl|NZ_AHMG02000001.1_cds_WP_000651459.1_4071	26.984	252	597
WP_000361605.1	lcl|NZ_AHMG02000049.1_cds_WP_000603361.1_1684	25.000	228	597
WP_000361605.1	lcl|NZ_AHMG02000056.1_cds_WP_000590871.1_1104	24.651	215	597
WP_000361605.1	lcl|NZ_AHMG02000012.1_cds_WP_001973582.1_3382	27.451	255	597
WP_000361605.1	lcl|NZ_AHMG02000012.1_cds_WP_001973582.1_3382	25.328	229	597
WP_000361605.1	lcl|NZ_AHMG02000042.1_cds_WP_001288326.1_1858	27.542	236	597
WP_000361605.1	lcl|NZ_AHMG02000056.1_cds_WP_000598571.1_1028	26.244	221	597
WP_000361605.1	lcl|NZ_AHMG02000049.1_cds_WP_000054169.1_1666	24.876	201	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_000136057.1_2731	28.000	225	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_000626143.1_2821	29.327	208	597
WP_000361605.1	lcl|NZ_AHMG02000021.1_cds_WP_000626143.1_2821	24.719	178	597
