WP_000340713.1	lcl|NZ_AFJK02000004.1_cds_WP_000340715.1_3791	95.349	86	106
WP_000412665.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	95.192	312	314
WP_000412665.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	24.925	333	314
WP_000412665.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	26.766	269	314
WP_000412665.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	22.603	292	314
WP_000412665.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	21.898	274	314
WP_000361605.1	lcl|NZ_AFJK02000004.1_cds_WP_001035839.1_3758	52.265	574	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_000172198.1_866	35.450	378	597
WP_000361605.1	lcl|NZ_AFJK02000066.1_cds_WP_000667646.1_17	32.832	399	597
WP_000361605.1	lcl|NZ_AFJK02000058.1_cds_WP_000828456.1_633	31.591	421	597
WP_000361605.1	lcl|NZ_AFJK02000064.1_cds_WP_000510777.1_72	28.372	215	597
WP_000361605.1	lcl|NZ_AFJK02000048.1_cds_WP_000619173.1_1429	29.960	247	597
WP_000361605.1	lcl|NZ_AFJK02000064.1_cds_WP_001161018.1_173	31.579	209	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_001973922.1_880	31.004	229	597
WP_000361605.1	lcl|NZ_AFJK02000048.1_cds_WP_001972977.1_1385	24.900	249	597
WP_000361605.1	lcl|NZ_AFJK02000027.1_cds_WP_000433117.1_2294	28.947	228	597
WP_000361605.1	lcl|NZ_AFJK02000032.1_cds_WP_001982953.1_1961	24.779	226	597
WP_000361605.1	lcl|NZ_AFJK02000062.1_cds_WP_001141162.1_390	31.364	220	597
WP_000361605.1	lcl|NZ_AFJK02000027.1_cds_WP_000666552.1_2346	27.778	234	597
WP_000361605.1	lcl|NZ_AFJK02000027.1_cds_WP_001089498.1_2326	29.091	220	597
WP_000361605.1	lcl|NZ_AFJK02000048.1_cds_WP_000218836.1_1430	28.980	245	597
WP_000361605.1	lcl|NZ_AFJK02000015.1_cds_WP_000184521.1_3004	28.497	193	597
WP_000361605.1	lcl|NZ_AFJK02000053.1_cds_WP_000047473.1_986	26.977	215	597
WP_000361605.1	lcl|NZ_AFJK02000046.1_cds_WP_000052667.1_1531	26.201	229	597
WP_000361605.1	lcl|NZ_AFJK02000004.1_cds_WP_000651459.1_3670	26.984	252	597
WP_000361605.1	lcl|NZ_AFJK02000005.1_cds_WP_000603361.1_3572	25.000	228	597
WP_000361605.1	lcl|NZ_AFJK02000056.1_cds_WP_000590871.1_830	24.651	215	597
WP_000361605.1	lcl|NZ_AFJK02000052.1_cds_WP_001973582.1_1046	27.451	255	597
WP_000361605.1	lcl|NZ_AFJK02000052.1_cds_WP_001973582.1_1046	25.328	229	597
WP_000361605.1	lcl|NZ_AFJK02000051.1_cds_WP_001288326.1_1150	27.542	236	597
WP_000361605.1	lcl|NZ_AFJK02000036.1_cds_WP_000598571.1_1760	26.244	221	597
WP_000361605.1	lcl|NZ_AFJK02000005.1_cds_WP_000054169.1_3554	24.876	201	597
WP_000361605.1	lcl|NZ_AFJK02000062.1_cds_WP_000136057.1_430	28.000	225	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_000626143.1_860	29.327	208	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_000626143.1_860	24.719	178	597
WP_000361605.1	lcl|NZ_AFJK02000009.1_cds_WP_000481722.1_3421	24.783	230	597
WP_000361605.1	lcl|NZ_AFJK02000009.1_cds_WP_000481722.1_3421	23.431	239	597
WP_000361605.1	lcl|NZ_AFJK02000004.1_cds_WP_001035839.1_3758	52.265	574	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_000172198.1_866	35.450	378	597
WP_000361605.1	lcl|NZ_AFJK02000066.1_cds_WP_000667646.1_17	32.832	399	597
WP_000361605.1	lcl|NZ_AFJK02000058.1_cds_WP_000828456.1_633	31.591	421	597
WP_000361605.1	lcl|NZ_AFJK02000064.1_cds_WP_000510777.1_72	28.372	215	597
WP_000361605.1	lcl|NZ_AFJK02000048.1_cds_WP_000619173.1_1429	29.960	247	597
WP_000361605.1	lcl|NZ_AFJK02000064.1_cds_WP_001161018.1_173	31.579	209	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_001973922.1_880	31.004	229	597
WP_000361605.1	lcl|NZ_AFJK02000048.1_cds_WP_001972977.1_1385	24.900	249	597
WP_000361605.1	lcl|NZ_AFJK02000027.1_cds_WP_000433117.1_2294	28.947	228	597
WP_000361605.1	lcl|NZ_AFJK02000032.1_cds_WP_001982953.1_1961	24.779	226	597
WP_000361605.1	lcl|NZ_AFJK02000062.1_cds_WP_001141162.1_390	31.364	220	597
WP_000361605.1	lcl|NZ_AFJK02000027.1_cds_WP_000666552.1_2346	27.778	234	597
WP_000361605.1	lcl|NZ_AFJK02000027.1_cds_WP_001089498.1_2326	29.091	220	597
WP_000361605.1	lcl|NZ_AFJK02000048.1_cds_WP_000218836.1_1430	28.980	245	597
WP_000361605.1	lcl|NZ_AFJK02000015.1_cds_WP_000184521.1_3004	28.497	193	597
WP_000361605.1	lcl|NZ_AFJK02000053.1_cds_WP_000047473.1_986	26.977	215	597
WP_000361605.1	lcl|NZ_AFJK02000046.1_cds_WP_000052667.1_1531	26.201	229	597
WP_000361605.1	lcl|NZ_AFJK02000004.1_cds_WP_000651459.1_3670	26.984	252	597
WP_000361605.1	lcl|NZ_AFJK02000005.1_cds_WP_000603361.1_3572	25.000	228	597
WP_000361605.1	lcl|NZ_AFJK02000056.1_cds_WP_000590871.1_830	24.651	215	597
WP_000361605.1	lcl|NZ_AFJK02000052.1_cds_WP_001973582.1_1046	27.451	255	597
WP_000361605.1	lcl|NZ_AFJK02000052.1_cds_WP_001973582.1_1046	25.328	229	597
WP_000361605.1	lcl|NZ_AFJK02000051.1_cds_WP_001288326.1_1150	27.542	236	597
WP_000361605.1	lcl|NZ_AFJK02000036.1_cds_WP_000598571.1_1760	26.244	221	597
WP_000361605.1	lcl|NZ_AFJK02000005.1_cds_WP_000054169.1_3554	24.876	201	597
WP_000361605.1	lcl|NZ_AFJK02000062.1_cds_WP_000136057.1_430	28.000	225	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_000626143.1_860	29.327	208	597
WP_000361605.1	lcl|NZ_AFJK02000054.1_cds_WP_000626143.1_860	24.719	178	597
WP_000361605.1	lcl|NZ_AFJK02000009.1_cds_WP_000481722.1_3421	24.783	230	597
WP_000361605.1	lcl|NZ_AFJK02000009.1_cds_WP_000481722.1_3421	23.431	239	597
WP_000699347.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	49.429	350	350
WP_000699347.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	31.014	345	350
WP_000699347.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	24.719	356	350
WP_000699347.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	24.576	354	350
WP_000699347.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	24.194	310	350
WP_000699347.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	24.437	311	350
WP_000699347.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	24.675	308	350
WP_000699347.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	25.000	256	350
WP_000699347.1	lcl|NZ_AFJK02000031.1_cds_WP_000709513.1_2041	25.882	255	350
WP_000699347.1	lcl|NZ_AFJK02000053.1_cds_WP_001074785.1_919	25.000	256	350
WP_000699347.1	lcl|NZ_AFJK02000004.1_cds_WP_001033107.1_3765	23.784	185	350
WP_000699347.1	lcl|NZ_AFJK02000048.1_cds_WP_001003557.1_1406	24.468	188	350
WP_000275582.1	lcl|NZ_AFJK02000049.1_cds_WP_001011674.1_1316	36.957	276	349
WP_000275582.1	lcl|NZ_AFJK02000004.1_cds_WP_001033783.1_3750	29.290	338	349
WP_000275582.1	lcl|NZ_AFJK02000049.1_cds_WP_001011674.1_1316	36.957	276	349
WP_000275582.1	lcl|NZ_AFJK02000004.1_cds_WP_001033783.1_3750	29.290	338	349
WP_000623952.1	lcl|NZ_AFJK02000004.1_cds_WP_000691020.1_3753	26.154	130	247
WP_000623952.1	lcl|NZ_AFJK02000004.1_cds_WP_001035151.1_3738	35.938	64	247
WP_000208484.1	lcl|NZ_AFJK02000018.1_cds_WP_001970514.1_2849	26.316	266	323
WP_000208484.1	lcl|NZ_AFJK02000063.1_cds_WP_000768572.1_336	23.297	279	323
WP_000208484.1	lcl|NZ_AFJK02000018.1_cds_WP_001970514.1_2849	26.316	266	323
WP_000208484.1	lcl|NZ_AFJK02000063.1_cds_WP_000768572.1_336	23.297	279	323
WP_000615098.1	lcl|NZ_AFJK02000058.1_cds_WP_001079442.1_696	25.523	239	340
WP_000615098.1	lcl|NZ_AFJK02000002.1_cds_WP_000283289.1_4050	23.116	199	340
WP_000615098.1	lcl|NZ_AFJK02000064.1_cds_WP_000402846.1_223	22.267	247	340
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_000646250.1_3787	31.126	302	332
WP_000723077.1	lcl|NZ_AFJK02000058.1_cds_WP_000649923.1_563	28.707	317	332
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_000723092.1_3713	28.097	331	332
WP_000723077.1	lcl|NZ_AFJK02000058.1_cds_WP_000744700.1_725	29.697	330	332
WP_000723077.1	lcl|NZ_AFJK02000031.1_cds_WP_000709513.1_2041	27.469	324	332
WP_000723077.1	lcl|NZ_AFJK02000012.1_cds_WP_001984071.1_3225	26.115	314	332
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_000699346.1_3773	31.696	224	332
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_001067556.1_3784	23.792	269	332
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_000475904.1_3730	28.625	269	332
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_000410273.1_3790	21.014	276	332
WP_000723077.1	lcl|NZ_AFJK02000004.1_cds_WP_000378461.1_3756	22.549	306	332
WP_001054317.1	lcl|NZ_AFJK02000065.1_cds_WP_001281953.1_60	32.558	301	392
