WP_000340713.1	lcl|NZ_AHQV01000071.1_cds_WP_000340715.1_3129	95.349	86	106
WP_000412665.1	lcl|NZ_AHQV01000071.1_cds_WP_000410268.1_3130	95.161	310	314
WP_000412665.1	lcl|NZ_AHQV01000068.1_cds_WP_000744700.1_3371	24.925	333	314
WP_000412665.1	lcl|NZ_AHQV01000071.1_cds_WP_000723079.1_3181	22.022	277	314
WP_000412665.1	lcl|NZ_AHQV01000071.1_cds_WP_000723083.1_3204	23.024	291	314
WP_000412665.1	lcl|NZ_AHQV01000071.1_cds_WP_000567886.1_3183	23.364	214	314
WP_000361605.1	lcl|NZ_AHQV01000099.1_cds_WP_000172203.1_2637	35.450	378	597
WP_000361605.1	lcl|NZ_AHQV01000061.1_cds_WP_000667646.1_3635	32.832	399	597
WP_000361605.1	lcl|NZ_AHQV01000078.1_cds_WP_000828456.1_2963	31.591	421	597
WP_000361605.1	lcl|NZ_AHQV01000071.1_cds_WP_000615263.1_3156	32.932	249	597
WP_000361605.1	lcl|NZ_AHQV01000303.1_cds_WP_000510770.1_581	28.372	215	597
WP_000361605.1	lcl|NZ_AHQV01000377.1_cds_WP_001161019.1_260	31.579	209	597
WP_000361605.1	lcl|NZ_AHQV01000255.1_cds_WP_001052496.1_971	25.703	249	597
WP_000361605.1	lcl|NZ_AHQV01000286.1_cds_WP_000619178.1_669	29.555	247	597
WP_000361605.1	lcl|NZ_AHQV01000371.1_cds_WP_002100161.1_414	30.131	229	597
WP_000361605.1	lcl|NZ_AHQV01000218.1_cds_WP_000433117.1_1431	28.947	228	597
WP_000361605.1	lcl|NZ_AHQV01000385.1_cds_WP_001982953.1_144	24.779	226	597
WP_000361605.1	lcl|NZ_AHQV01000394.1_cds_WP_001141155.1_30	31.364	220	597
WP_000361605.1	lcl|NZ_AHQV01000076.1_cds_WP_000666552.1_3048	27.778	234	597
WP_000361605.1	lcl|NZ_AHQV01000286.1_cds_WP_000218831.1_670	28.980	245	597
WP_000361605.1	lcl|NZ_AHQV01000235.1_cds_WP_001089498.1_1184	29.091	220	597
WP_000361605.1	lcl|NZ_AHQV01000314.1_cds_WP_000184524.1_528	27.979	193	597
WP_000361605.1	lcl|NZ_AHQV01000195.1_cds_WP_000047473.1_1774	26.977	215	597
WP_000361605.1	lcl|NZ_AHQV01000281.1_cds_WP_000052667.1_709	26.201	229	597
WP_000361605.1	lcl|NZ_AHQV01000221.1_cds_WP_000603361.1_1370	25.000	228	597
