WP_000340713.1	lcl|NZ_NPDU01000025.1_cds_WP_100785494.1_1795	90.698	86	106
WP_000412665.1	lcl|NZ_NPDU01000025.1_cds_WP_100785493.1_1794	87.419	310	314
WP_000412665.1	lcl|NZ_NPDU01000113.1_cds_WP_100788499.1_487	24.201	219	314
WP_000412665.1	lcl|NZ_NPDU01000025.1_cds_WP_100785482.1_1781	26.190	168	314
WP_000412665.1	lcl|NZ_NPDU01000099.1_cds_WP_100784057.1_4393	25.134	187	314
WP_000412665.1	lcl|NZ_NPDU01000008.1_cds_WP_100785093.1_4007	21.765	170	314
WP_000412665.1	lcl|NZ_NPDU01000025.1_cds_WP_100785490.1_1791	25.989	177	314
WP_000652101.1	lcl|NZ_NPDU01000025.1_cds_WP_243394718.1_1793	55.094	265	427
WP_000361605.1	lcl|NZ_NPDU01000025.1_cds_WP_100785491.1_1792	72.355	586	597
WP_000361605.1	lcl|NZ_NPDU01000041.1_cds_WP_165781724.1_2715	36.240	367	597
WP_000361605.1	lcl|NZ_NPDU01000007.1_cds_WP_100786799.1_3677	31.683	404	597
WP_000361605.1	lcl|NZ_NPDU01000011.1_cds_WP_100787959.1_394	31.442	423	597
WP_000361605.1	lcl|NZ_NPDU01000019.1_cds_WP_100785587.1_1253	28.452	239	597
WP_000361605.1	lcl|NZ_NPDU01000016.1_cds_WP_100784089.1_988	30.093	216	597
WP_000361605.1	lcl|NZ_NPDU01000046.1_cds_WP_100784133.1_2879	29.258	229	597
WP_000361605.1	lcl|NZ_NPDU01000012.1_cds_WP_100784621.1_593	31.507	219	597
WP_000361605.1	lcl|NZ_NPDU01000044.1_cds_WP_100786379.1_2820	31.481	216	597
WP_000361605.1	lcl|NZ_NPDU01000095.1_cds_WP_100785086.1_4340	27.830	212	597
WP_000361605.1	lcl|NZ_NPDU01000002.1_cds_WP_100783871.1_1397	27.755	245	597
WP_000361605.1	lcl|NZ_NPDU01000092.1_cds_WP_100787739.1_4298	29.187	209	597
WP_000361605.1	lcl|NZ_NPDU01000115.1_cds_WP_100785462.1_497	29.870	231	597
WP_000361605.1	lcl|NZ_NPDU01000020.1_cds_WP_165781816.1_1414	25.701	214	597
WP_000361605.1	lcl|NZ_NPDU01000004.1_cds_WP_100786711.1_2654	25.110	227	597
