WP_000340713.1	lcl|NZ_NKYG02000001.1_cds_WP_000340715.1_2808	95.349	86	106
WP_000412665.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	95.192	312	314
WP_000412665.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	24.925	333	314
WP_000412665.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	26.394	269	314
WP_000412665.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	22.603	292	314
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_002106376.1_2785	52.196	592	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000172203.1_3357	35.450	378	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000667646.1_3402	32.832	399	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000828456.1_334	31.591	421	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000510777.1_3115	28.372	215	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000619182.1_576	29.960	247	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_001052496.1_530	25.703	249	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_045191718.1_3019	31.579	209	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000942282.1_3343	30.568	229	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000433117.1_2463	28.947	228	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_001982953.1_1392	24.779	226	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_061281183.1_3493	31.364	220	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000666552.1_2410	27.778	234	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000218832.1_577	28.980	245	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_001089499.1_2431	29.091	220	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000184524.1_1687	27.979	193	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000047473.1_2153	26.977	215	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000052667.1_230	26.201	229	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000651459.1_2694	26.984	252	597
WP_000361605.1	lcl|NZ_NKYG02000004.1_cds_WP_000603361.1_3776	25.000	228	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000603361.1_2921	25.000	228	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000590871.1_1490	24.651	215	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_001049212.1_2046	27.451	255	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_001049212.1_2046	25.764	229	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_001288326.1_115	27.542	236	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000598571.1_645	26.244	221	597
WP_000361605.1	lcl|NZ_NKYG02000001.1_cds_WP_000054165.1_2901	24.876	201	597
