WP_000340713.1	lcl|NZ_RQGM01000062.1_cds_WP_135573185.1_205	94.186	86	106
WP_000412665.1	lcl|NZ_RQGM01000006.1_cds_WP_135750114.1_2620	60.897	312	314
WP_000412665.1	lcl|NZ_RQGM01000071.1_cds_WP_118954467.1_3386	23.636	330	314
WP_000412665.1	lcl|NZ_RQGM01000006.1_cds_WP_135571467.1_2635	23.368	291	314
WP_000412665.1	lcl|NZ_RQGM01000030.1_cds_WP_118957901.1_2701	22.941	170	314
WP_000361605.1	lcl|NZ_RQGM01000042.1_cds_WP_167482383.1_1363	35.792	366	597
WP_000361605.1	lcl|NZ_RQGM01000024.1_cds_WP_167482463.1_1586	32.678	407	597
WP_000361605.1	lcl|NZ_RQGM01000033.1_cds_WP_135572717.1_418	31.829	421	597
WP_000361605.1	lcl|NZ_RQGM01000028.1_cds_WP_135569394.1_723	32.922	243	597
WP_000361605.1	lcl|NZ_RQGM01000062.1_cds_WP_135573323.1_302	28.033	239	597
WP_000361605.1	lcl|NZ_RQGM01000044.1_cds_WP_135574577.1_1663	32.389	247	597
WP_000361605.1	lcl|NZ_RQGM01000042.1_cds_WP_135571044.1_1389	29.808	208	597
WP_000361605.1	lcl|NZ_RQGM01000068.1_cds_WP_135573031.1_1807	27.273	242	597
WP_000361605.1	lcl|NZ_RQGM01000035.1_cds_WP_135570220.1_2072	29.386	228	597
WP_000361605.1	lcl|NZ_RQGM01000059.1_cds_WP_135568791.1_2444	26.923	234	597
WP_000361605.1	lcl|NZ_RQGM01000052.1_cds_WP_135572292.1_2368	29.825	228	597
WP_000361605.1	lcl|NZ_RQGM01000087.1_cds_WP_135570297.1_3469	26.415	212	597
WP_000361605.1	lcl|NZ_RQGM01000048.1_cds_WP_135572406.1_3341	28.340	247	597
WP_000361605.1	lcl|NZ_RQGM01000042.1_cds_WP_135571182.1_1295	29.515	227	597
WP_000361605.1	lcl|NZ_RQGM01000035.1_cds_WP_135570164.1_2037	29.258	229	597
WP_000361605.1	lcl|NZ_RQGM01000059.1_cds_WP_118957668.1_2452	25.926	270	597
WP_000361605.1	lcl|NZ_RQGM01000008.1_cds_WP_167450780.1_603	26.512	215	597
WP_000361605.1	lcl|NZ_RQGM01000057.1_cds_WP_135573648.1_1487	28.879	232	597
WP_000361605.1	lcl|NZ_RQGM01000083.1_cds_WP_118956272.1_2905	25.728	206	597
WP_000361605.1	lcl|NZ_RQGM01000052.1_cds_WP_135572229.1_2328	29.016	193	597
WP_000361605.1	lcl|NZ_RQGM01000035.1_cds_WP_135570143.1_2018	25.893	224	597
WP_000361605.1	lcl|NZ_RQGM01000048.1_cds_WP_135572404.1_3340	27.711	249	597
WP_000361605.1	lcl|NZ_RQGM01000042.1_cds_WP_118954085.1_1339	28.390	236	597
WP_000361605.1	lcl|NZ_RQGM01000069.1_cds_WP_118954754.1_1186	28.649	185	597
WP_000361605.1	lcl|NZ_RQGM01000062.1_cds_WP_135781623.1_185	47.826	46	597
WP_000361605.1	lcl|NZ_RQGM01000069.1_cds_WP_135571618.1_1235	25.909	220	597
WP_000361605.1	lcl|NZ_RQGM01000076.1_cds_WP_135575002.1_165	26.908	249	597
WP_000361605.1	lcl|NZ_RQGM01000076.1_cds_WP_135575002.1_165	25.339	221	597
WP_000361605.1	lcl|NZ_RQGM01000052.1_cds_WP_135572218.1_2321	24.390	205	597
