WP_000340713.1	lcl|NZ_RQFX01000189.1_cds_WP_035983633.1_812	62.821	78	106
WP_000412665.1	lcl|NZ_RQFX01000189.1_cds_WP_135748742.1_809	80.645	310	314
WP_000412665.1	lcl|NZ_RQFX01000192.1_cds_WP_135748927.1_667	25.000	324	314
WP_000412665.1	lcl|NZ_RQFX01000192.1_cds_WP_135748906.1_640	26.752	314	314
WP_000412665.1	lcl|NZ_RQFX01000189.1_cds_WP_135748743.1_810	23.853	218	314
WP_000412665.1	lcl|NZ_RQFX01000254.1_cds_WP_135749866.1_2639	22.941	170	314
WP_000361605.1	lcl|NZ_RQFX01000211.1_cds_WP_135749212.1_1117	40.449	267	597
WP_000361605.1	lcl|NZ_RQFX01000206.1_cds_WP_135749141.1_2782	38.028	284	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748105.1_1423	35.165	273	597
WP_000361605.1	lcl|NZ_RQFX01000150.1_cds_WP_135748315.1_2372	37.288	236	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748106.1_1425	30.141	355	597
WP_000361605.1	lcl|NZ_RQFX01000160.1_cds_WP_135748483.1_2903	32.000	225	597
WP_000361605.1	lcl|NZ_RQFX01000013.1_cds_WP_135692851.1_2987	29.279	222	597
WP_000361605.1	lcl|NZ_RQFX01000120.1_cds_WP_135747926.1_744	30.544	239	597
WP_000361605.1	lcl|NZ_RQFX01000006.1_cds_WP_135746730.1_1598	27.004	237	597
WP_000361605.1	lcl|NZ_RQFX01000075.1_cds_WP_135747471.1_1348	29.565	230	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748084.1_1398	32.579	221	597
WP_000361605.1	lcl|NZ_RQFX01000057.1_cds_WP_135747226.1_2300	29.646	226	597
WP_000361605.1	lcl|NZ_RQFX01000230.1_cds_WP_135749622.1_466	29.439	214	597
WP_000361605.1	lcl|NZ_RQFX01000072.1_cds_WP_135747343.1_289	28.230	209	597
WP_000361605.1	lcl|NZ_RQFX01000016.1_cds_WP_135746874.1_3288	29.778	225	597
WP_000361605.1	lcl|NZ_RQFX01000219.1_cds_WP_135749519.1_1970	29.717	212	597
WP_000361605.1	lcl|NZ_RQFX01000009.1_cds_WP_135569264.1_678	27.948	229	597
WP_000361605.1	lcl|NZ_RQFX01000230.1_cds_WP_135592366.1_493	26.339	224	597
WP_000361605.1	lcl|NZ_RQFX01000175.1_cds_WP_135748529.1_3687	25.877	228	597
WP_000361605.1	lcl|NZ_RQFX01000120.1_cds_WP_135747909.1_718	26.457	223	597
WP_000361605.1	lcl|NZ_RQFX01000075.1_cds_WP_135747496.1_1377	27.542	236	597
WP_000361605.1	lcl|NZ_RQFX01000109.1_cds_WP_135747834.1_2914	26.887	212	597
WP_000361605.1	lcl|NZ_RQFX01000109.1_cds_WP_135747834.1_2914	27.329	161	597
WP_000361605.1	lcl|NZ_RQFX01000201.1_cds_WP_135749001.1_1299	24.444	225	597
WP_000361605.1	lcl|NZ_RQFX01000219.1_cds_WP_135749511.1_1962	27.488	211	597
WP_000361605.1	lcl|NZ_RQFX01000014.1_cds_WP_135746858.1_3444	23.784	185	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748124.1_1443	24.855	173	597
WP_000361605.1	lcl|NZ_RQFX01000151.1_cds_WP_135748368.1_1032	27.230	213	597
WP_000361605.1	lcl|NZ_RQFX01000151.1_cds_WP_135748368.1_1032	26.364	220	597
WP_000361605.1	lcl|NZ_RQFX01000242.1_cds_WP_135749802.1_976	25.108	231	597
WP_000361605.1	lcl|NZ_RQFX01000153.1_cds_WP_004789028.1_3020	25.871	201	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748083.1_1397	27.273	231	597
WP_000361605.1	lcl|NZ_RQFX01000011.1_cds_WP_135697085.1_2494	26.407	231	597
WP_000361605.1	lcl|NZ_RQFX01000077.1_cds_WP_135747567.1_2415	27.442	215	597
WP_000361605.1	lcl|NZ_RQFX01000057.1_cds_WP_135747222.1_2292	25.769	260	597
WP_000361605.1	lcl|NZ_RQFX01000057.1_cds_WP_135747222.1_2292	22.581	248	597
WP_000361605.1	lcl|NZ_RQFX01000177.1_cds_WP_135748565.1_2241	25.214	234	597
WP_000361605.1	lcl|NZ_RQFX01000104.1_cds_WP_135747789.1_3603	25.551	227	597
WP_000361605.1	lcl|NZ_RQFX01000185.1_cds_WP_135748668.1_1494	24.257	202	597
WP_000361605.1	lcl|NZ_RQFX01000006.1_cds_WP_135746719.1_1586	24.309	181	597
WP_000361605.1	lcl|NZ_RQFX01000006.1_cds_WP_135746719.1_1586	24.400	250	597
WP_000361605.1	lcl|NZ_RQFX01000211.1_cds_WP_135749212.1_1117	40.449	267	597
WP_000361605.1	lcl|NZ_RQFX01000206.1_cds_WP_135749141.1_2782	38.028	284	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748105.1_1423	35.165	273	597
WP_000361605.1	lcl|NZ_RQFX01000150.1_cds_WP_135748315.1_2372	37.288	236	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748106.1_1425	30.141	355	597
WP_000361605.1	lcl|NZ_RQFX01000160.1_cds_WP_135748483.1_2903	32.000	225	597
WP_000361605.1	lcl|NZ_RQFX01000013.1_cds_WP_135692851.1_2987	29.279	222	597
WP_000361605.1	lcl|NZ_RQFX01000120.1_cds_WP_135747926.1_744	30.544	239	597
WP_000361605.1	lcl|NZ_RQFX01000006.1_cds_WP_135746730.1_1598	27.004	237	597
WP_000361605.1	lcl|NZ_RQFX01000075.1_cds_WP_135747471.1_1348	29.565	230	597
WP_000361605.1	lcl|NZ_RQFX01000129.1_cds_WP_135748084.1_1398	32.579	221	597
WP_000361605.1	lcl|NZ_RQFX01000057.1_cds_WP_135747226.1_2300	29.646	226	597
WP_000361605.1	lcl|NZ_RQFX01000230.1_cds_WP_135749622.1_466	29.439	214	597
WP_000361605.1	lcl|NZ_RQFX01000072.1_cds_WP_135747343.1_289	28.230	209	597
WP_000361605.1	lcl|NZ_RQFX01000016.1_cds_WP_135746874.1_3288	29.778	225	597
WP_000361605.1	lcl|NZ_RQFX01000219.1_cds_WP_135749519.1_1970	29.717	212	597
