WP_000340713.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462903.1_1762	94.186	86	106
WP_000412665.1	lcl|NZ_JASEXK010000008.1_cds_WP_061205762.1_1763	92.628	312	314
WP_000412665.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	25.767	326	314
WP_000412665.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	22.941	170	314
WP_000412665.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	23.549	293	314
WP_000412665.1	lcl|NZ_JASEXK010000001.1_cds_WP_004472946.1_55	24.699	332	314
WP_225740483.1	lcl|NZ_JASEXK010000008.1_cds_WP_346274603.1_1764	88.718	195	219
WP_000652101.1	lcl|NZ_JASEXK010000008.1_cds_QMN03_RS08820_1765	90.307	423	427
WP_000652101.1	lcl|NZ_JASEXK010000008.1_cds_QMN03_RS08820_1765	95.833	48	427
WP_000361605.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962383.1_1766	94.407	590	597
WP_000361605.1	lcl|NZ_JASEXK010000009.1_cds_WP_004457781.1_1987	35.389	373	597
WP_000361605.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467560.1_3354	32.750	400	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459265.1_327	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXK010000006.1_cds_WP_004461439.1_1559	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXK010000015.1_cds_WP_004464005.1_2513	32.057	209	597
WP_000361605.1	lcl|NZ_JASEXK010000005.1_cds_WP_004463720.1_1434	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXK010000004.1_cds_WP_004466497.1_1254	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXK010000005.1_cds_WP_004460086.1_1468	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXK010000012.1_cds_WP_004464119.1_2233	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_061205735.1_298	25.417	240	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962016.1_100	31.507	219	597
WP_000361605.1	lcl|NZ_JASEXK010000009.1_cds_WP_004465861.1_1880	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXK010000006.1_cds_WP_004466161.1_1602	24.779	226	597
WP_000361605.1	lcl|NZ_JASEXK010000014.1_cds_WP_004460645.1_2455	27.315	216	597
WP_000361605.1	lcl|NZ_JASEXK010000005.1_cds_WP_004470658.1_1415	27.778	216	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004467532.1_99	26.721	247	597
WP_000361605.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461802.1_3046	23.438	256	597
WP_000361605.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461802.1_3046	26.752	157	597
WP_000361605.1	lcl|NZ_JASEXK010000004.1_cds_WP_004466296.1_1247	27.234	235	597
WP_000361605.1	lcl|NZ_JASEXK010000002.1_cds_WP_004459763.1_812	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXK010000002.1_cds_WP_004459763.1_539	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467533.1_3342	25.641	234	597
WP_000361605.1	lcl|NZ_JASEXK010000010.1_cds_WP_061205548.1_2025	26.357	258	597
WP_000361605.1	lcl|NZ_JASEXK010000020.1_cds_WP_004465211.1_2822	26.562	256	597
WP_000361605.1	lcl|NZ_JASEXK010000004.1_cds_WP_282962253.1_1275	29.545	220	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004467204.1_343	26.364	220	597
WP_000361605.1	lcl|NZ_JASEXK010000006.1_cds_WP_061205446.1_1481	22.727	220	597
WP_000361605.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461812.1_3056	28.444	225	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459333.1_366	44.828	58	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459333.1_366	22.581	186	597
WP_000361605.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962383.1_1766	94.407	590	597
WP_000361605.1	lcl|NZ_JASEXK010000009.1_cds_WP_004457781.1_1987	35.389	373	597
WP_000361605.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467560.1_3354	32.750	400	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459265.1_327	32.304	421	597
WP_000361605.1	lcl|NZ_JASEXK010000006.1_cds_WP_004461439.1_1559	28.326	233	597
WP_000361605.1	lcl|NZ_JASEXK010000015.1_cds_WP_004464005.1_2513	32.057	209	597
WP_000361605.1	lcl|NZ_JASEXK010000005.1_cds_WP_004463720.1_1434	30.233	215	597
WP_000361605.1	lcl|NZ_JASEXK010000004.1_cds_WP_004466497.1_1254	26.786	224	597
WP_000361605.1	lcl|NZ_JASEXK010000005.1_cds_WP_004460086.1_1468	28.340	247	597
WP_000361605.1	lcl|NZ_JASEXK010000012.1_cds_WP_004464119.1_2233	30.319	188	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_061205735.1_298	25.417	240	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_282962016.1_100	31.507	219	597
WP_000361605.1	lcl|NZ_JASEXK010000009.1_cds_WP_004465861.1_1880	29.258	229	597
WP_000361605.1	lcl|NZ_JASEXK010000006.1_cds_WP_004466161.1_1602	24.779	226	597
WP_000361605.1	lcl|NZ_JASEXK010000014.1_cds_WP_004460645.1_2455	27.315	216	597
WP_000361605.1	lcl|NZ_JASEXK010000005.1_cds_WP_004470658.1_1415	27.778	216	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004467532.1_99	26.721	247	597
WP_000361605.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461802.1_3046	23.438	256	597
WP_000361605.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461802.1_3046	26.752	157	597
WP_000361605.1	lcl|NZ_JASEXK010000004.1_cds_WP_004466296.1_1247	27.234	235	597
WP_000361605.1	lcl|NZ_JASEXK010000002.1_cds_WP_004459763.1_812	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXK010000002.1_cds_WP_004459763.1_539	28.079	203	597
WP_000361605.1	lcl|NZ_JASEXK010000033.1_cds_WP_004467533.1_3342	25.641	234	597
WP_000361605.1	lcl|NZ_JASEXK010000010.1_cds_WP_061205548.1_2025	26.357	258	597
WP_000361605.1	lcl|NZ_JASEXK010000020.1_cds_WP_004465211.1_2822	26.562	256	597
WP_000361605.1	lcl|NZ_JASEXK010000004.1_cds_WP_282962253.1_1275	29.545	220	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004467204.1_343	26.364	220	597
WP_000361605.1	lcl|NZ_JASEXK010000006.1_cds_WP_061205446.1_1481	22.727	220	597
WP_000361605.1	lcl|NZ_JASEXK010000024.1_cds_WP_004461812.1_3056	28.444	225	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459333.1_366	44.828	58	597
WP_000361605.1	lcl|NZ_JASEXK010000001.1_cds_WP_004459333.1_366	22.581	186	597
WP_000699347.1	lcl|NZ_JASEXK010000008.1_cds_WP_004462894.1_1767	54.885	348	350
WP_000699347.1	lcl|NZ_JASEXK010000008.1_cds_WP_004465060.1_1844	24.719	356	350
WP_000699347.1	lcl|NZ_JASEXK010000001.1_cds_WP_004471108.1_171	24.011	354	350
WP_000699347.1	lcl|NZ_JASEXK010000008.1_cds_WP_282962390.1_1784	25.424	354	350
WP_000699347.1	lcl|NZ_JASEXK010000002.1_cds_WP_004461234.1_737	26.154	260	350
