WP_000340713.1	lcl|NZ_AOWR01000126.1_cds_WP_000340715.1_2810	95.349	86	106
WP_000412665.1	lcl|NZ_AOWR01000126.1_cds_WP_000410273.1_2811	95.192	312	314
WP_000412665.1	lcl|NZ_AOWR01000126.1_cds_WP_000093099.1_2831	53.968	63	314
WP_000412665.1	lcl|NZ_AOWR01000116.1_cds_WP_000744700.1_2253	24.925	333	314
WP_000412665.1	lcl|NZ_AOWR01000126.1_cds_WP_000646250.1_2814	26.766	269	314
WP_000412665.1	lcl|NZ_AOWR01000126.1_cds_WP_000600889.1_2840	26.425	193	314
WP_000412665.1	lcl|NZ_AOWR01000126.1_cds_WP_000723090.1_2893	22.680	291	314
WP_000361605.1	lcl|NZ_AOWR01000129.1_cds_WP_000172202.1_3108	35.185	378	597
WP_000361605.1	lcl|NZ_AOWR01000118.1_cds_WP_000667646.1_2325	32.832	399	597
WP_000361605.1	lcl|NZ_AOWR01000046.1_cds_WP_000828455.1_570	31.591	421	597
WP_000361605.1	lcl|NZ_AOWR01000126.1_cds_WP_000834715.1_2834	31.169	385	597
WP_000361605.1	lcl|NZ_AOWR01000120.1_cds_WP_000510777.1_2351	28.372	215	597
WP_000361605.1	lcl|NZ_AOWR01000138.1_cds_WP_001161019.1_3434	31.579	209	597
WP_000361605.1	lcl|NZ_AOWR01000114.1_cds_WP_000619175.1_2106	29.555	247	597
WP_000361605.1	lcl|NZ_AOWR01000129.1_cds_WP_000942282.1_3122	30.568	229	597
WP_000361605.1	lcl|NZ_AOWR01000121.1_cds_WP_001052498.1_2425	24.900	249	597
WP_000361605.1	lcl|NZ_AOWR01000123.1_cds_WP_000433117.1_2524	28.947	228	597
WP_000361605.1	lcl|NZ_AOWR01000096.1_cds_WP_001982953.1_1676	24.779	226	597
WP_000361605.1	lcl|NZ_AOWR01000003.1_cds_WP_001141158.1_15	31.364	220	597
WP_000361605.1	lcl|NZ_AOWR01000114.1_cds_WP_000218838.1_2105	28.980	245	597
