WP_000340713.1	lcl|NZ_VWOW01000005.1_cds_WP_000340715.1_2663	95.349	86	106
WP_000412665.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	95.192	312	314
WP_000412665.1	lcl|NZ_VWOW01000005.1_cds_WP_000093099.1_2684	53.968	63	314
WP_000412665.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	24.925	333	314
WP_000412665.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	26.766	269	314
WP_000412665.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	26.425	193	314
WP_000412665.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	22.680	291	314
WP_000361605.1	lcl|NZ_VWOW01000008.1_cds_WP_000172202.1_3491	35.185	378	597
WP_000361605.1	lcl|NZ_VWOW01000003.1_cds_WP_000667646.1_1839	32.832	399	597
WP_000361605.1	lcl|NZ_VWOW01000021.1_cds_WP_000828455.1_1299	31.591	421	597
WP_000361605.1	lcl|NZ_VWOW01000005.1_cds_WP_000834715.1_2687	31.169	385	597
WP_000361605.1	lcl|NZ_VWOW01000003.1_cds_WP_000510777.1_1803	28.372	215	597
WP_000361605.1	lcl|NZ_VWOW01000009.1_cds_WP_001161019.1_3689	31.579	209	597
WP_000361605.1	lcl|NZ_VWOW01000056.1_cds_WP_000619175.1_2929	29.555	247	597
WP_000361605.1	lcl|NZ_VWOW01000008.1_cds_WP_000942282.1_3505	30.568	229	597
WP_000361605.1	lcl|NZ_VWOW01000016.1_cds_WP_001052498.1_804	24.900	249	597
WP_000361605.1	lcl|NZ_VWOW01000001.1_cds_WP_000433117.1_74	28.947	228	597
WP_000361605.1	lcl|NZ_VWOW01000023.1_cds_WP_001982953.1_1453	24.779	226	597
WP_000361605.1	lcl|NZ_VWOW01000010.1_cds_WP_001141158.1_319	31.364	220	597
WP_000361605.1	lcl|NZ_VWOW01000056.1_cds_WP_000218838.1_2928	28.980	245	597
WP_000361605.1	lcl|NZ_VWOW01000001.1_cds_WP_000666552.1_126	27.778	234	597
WP_000361605.1	lcl|NZ_VWOW01000001.1_cds_WP_001089500.1_106	29.091	220	597
WP_000361605.1	lcl|NZ_VWOW01000068.1_cds_WP_000184524.1_3258	27.979	193	597
WP_000361605.1	lcl|NZ_VWOW01000020.1_cds_WP_000047473.1_1258	26.977	215	597
WP_000361605.1	lcl|NZ_VWOW01000006.1_cds_WP_000052667.1_3096	26.201	229	597
WP_000361605.1	lcl|NZ_VWOW01000082.1_cds_WP_000590867.1_3581	24.651	215	597
WP_000361605.1	lcl|NZ_VWOW01000033.1_cds_WP_000603361.1_2008	25.000	228	597
WP_000361605.1	lcl|NZ_VWOW01000079.1_cds_WP_000675807.1_3480	26.800	250	597
WP_000361605.1	lcl|NZ_VWOW01000017.1_cds_WP_001288326.1_921	27.542	236	597
WP_000361605.1	lcl|NZ_VWOW01000029.1_cds_WP_001049205.1_1736	27.451	255	597
WP_000361605.1	lcl|NZ_VWOW01000029.1_cds_WP_001049205.1_1736	25.328	229	597
WP_000361605.1	lcl|NZ_VWOW01000019.1_cds_WP_000598571.1_1016	26.244	221	597
WP_000361605.1	lcl|NZ_VWOW01000033.1_cds_WP_000054169.1_2024	24.876	201	597
WP_000361605.1	lcl|NZ_VWOW01000036.1_cds_WP_000136057.1_2129	28.000	225	597
WP_000361605.1	lcl|NZ_VWOW01000093.1_cds_WP_000626143.1_3737	29.327	208	597
WP_000361605.1	lcl|NZ_VWOW01000093.1_cds_WP_000626143.1_3737	24.719	178	597
WP_000361605.1	lcl|NZ_VWOW01000089.1_cds_WP_000481720.1_3631	24.783	230	597
WP_000361605.1	lcl|NZ_VWOW01000089.1_cds_WP_000481720.1_3631	23.431	239	597
WP_000361605.1	lcl|NZ_VWOW01000008.1_cds_WP_000172202.1_3491	35.185	378	597
WP_000361605.1	lcl|NZ_VWOW01000003.1_cds_WP_000667646.1_1839	32.832	399	597
WP_000361605.1	lcl|NZ_VWOW01000021.1_cds_WP_000828455.1_1299	31.591	421	597
WP_000361605.1	lcl|NZ_VWOW01000005.1_cds_WP_000834715.1_2687	31.169	385	597
WP_000361605.1	lcl|NZ_VWOW01000003.1_cds_WP_000510777.1_1803	28.372	215	597
WP_000361605.1	lcl|NZ_VWOW01000009.1_cds_WP_001161019.1_3689	31.579	209	597
WP_000361605.1	lcl|NZ_VWOW01000056.1_cds_WP_000619175.1_2929	29.555	247	597
WP_000361605.1	lcl|NZ_VWOW01000008.1_cds_WP_000942282.1_3505	30.568	229	597
WP_000361605.1	lcl|NZ_VWOW01000016.1_cds_WP_001052498.1_804	24.900	249	597
WP_000361605.1	lcl|NZ_VWOW01000001.1_cds_WP_000433117.1_74	28.947	228	597
WP_000361605.1	lcl|NZ_VWOW01000023.1_cds_WP_001982953.1_1453	24.779	226	597
WP_000361605.1	lcl|NZ_VWOW01000010.1_cds_WP_001141158.1_319	31.364	220	597
WP_000361605.1	lcl|NZ_VWOW01000056.1_cds_WP_000218838.1_2928	28.980	245	597
WP_000361605.1	lcl|NZ_VWOW01000001.1_cds_WP_000666552.1_126	27.778	234	597
WP_000361605.1	lcl|NZ_VWOW01000001.1_cds_WP_001089500.1_106	29.091	220	597
WP_000361605.1	lcl|NZ_VWOW01000068.1_cds_WP_000184524.1_3258	27.979	193	597
WP_000361605.1	lcl|NZ_VWOW01000020.1_cds_WP_000047473.1_1258	26.977	215	597
WP_000361605.1	lcl|NZ_VWOW01000006.1_cds_WP_000052667.1_3096	26.201	229	597
WP_000361605.1	lcl|NZ_VWOW01000082.1_cds_WP_000590867.1_3581	24.651	215	597
WP_000361605.1	lcl|NZ_VWOW01000033.1_cds_WP_000603361.1_2008	25.000	228	597
WP_000361605.1	lcl|NZ_VWOW01000079.1_cds_WP_000675807.1_3480	26.800	250	597
WP_000361605.1	lcl|NZ_VWOW01000017.1_cds_WP_001288326.1_921	27.542	236	597
WP_000361605.1	lcl|NZ_VWOW01000029.1_cds_WP_001049205.1_1736	27.451	255	597
WP_000361605.1	lcl|NZ_VWOW01000029.1_cds_WP_001049205.1_1736	25.328	229	597
WP_000361605.1	lcl|NZ_VWOW01000019.1_cds_WP_000598571.1_1016	26.244	221	597
WP_000361605.1	lcl|NZ_VWOW01000033.1_cds_WP_000054169.1_2024	24.876	201	597
WP_000361605.1	lcl|NZ_VWOW01000036.1_cds_WP_000136057.1_2129	28.000	225	597
WP_000361605.1	lcl|NZ_VWOW01000093.1_cds_WP_000626143.1_3737	29.327	208	597
WP_000361605.1	lcl|NZ_VWOW01000093.1_cds_WP_000626143.1_3737	24.719	178	597
WP_000361605.1	lcl|NZ_VWOW01000089.1_cds_WP_000481720.1_3631	24.783	230	597
WP_000361605.1	lcl|NZ_VWOW01000089.1_cds_WP_000481720.1_3631	23.431	239	597
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	31.014	345	350
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	24.438	356	350
WP_000699347.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	24.576	354	350
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	24.384	365	350
WP_000699347.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	24.194	310	350
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	24.437	311	350
WP_000699347.1	lcl|NZ_VWOW01000006.1_cds_WP_000649925.1_3064	24.675	308	350
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	25.000	256	350
WP_000699347.1	lcl|NZ_VWOW01000059.1_cds_WP_000709511.1_2996	25.882	255	350
WP_000699347.1	lcl|NZ_VWOW01000027.1_cds_WP_001074785.1_1650	25.000	256	350
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_000601375.1_2720	21.557	334	350
WP_000699347.1	lcl|NZ_VWOW01000005.1_cds_WP_000487322.1_2718	26.519	181	350
WP_000699347.1	lcl|NZ_VWOW01000016.1_cds_WP_001003555.1_783	24.468	188	350
