WP_000340713.1	lcl|NZ_JADHZY010000003.1_cds_WP_002725873.1_2031	90.698	86	106
WP_000412665.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733579.1_2030	91.083	314	314
WP_000412665.1	lcl|NZ_JADHZY010000018.1_cds_WP_002722638.1_654	24.615	325	314
WP_000412665.1	lcl|NZ_JADHZY010000003.1_cds_WP_002733534.1_2027	26.022	269	314
WP_000412665.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740024.1_1936	23.891	293	314
WP_000412665.1	lcl|NZ_JADHZY010000009.1_cds_WP_002743770.1_3343	22.941	170	314
WP_000412665.1	lcl|NZ_JADHZY010000003.1_cds_WP_016749081.1_1998	26.490	151	314
WP_000412665.1	lcl|NZ_JADHZY010000002.1_cds_ISU80_RS00825_1413	26.601	203	314
WP_000361605.1	lcl|NZ_JADHZY010000060.1_cds_WP_002742222.1_2840	35.676	370	597
WP_000361605.1	lcl|NZ_JADHZY010000001.1_cds_WP_002723347.1_874	31.436	404	597
WP_000361605.1	lcl|NZ_JADHZY010000030.1_cds_WP_002741286.1_1578	32.542	421	597
WP_000361605.1	lcl|NZ_JADHZY010000003.1_cds_WP_002740724.1_2005	32.576	396	597
WP_000361605.1	lcl|NZ_JADHZY010000003.1_cds_ISU80_RS01910_1994	38.261	230	597
WP_000361605.1	lcl|NZ_JADHZY010000010.1_cds_WP_002739451.1_68	27.830	212	597
WP_000361605.1	lcl|NZ_JADHZY010000011.1_cds_WP_002726143.1_128	31.081	222	597
WP_000361605.1	lcl|NZ_JADHZY010000012.1_cds_WP_002752475.1_198	26.407	231	597
WP_000361605.1	lcl|NZ_JADHZY010000004.1_cds_WP_002734207.1_2432	30.303	231	597
WP_000361605.1	lcl|NZ_JADHZY010000052.1_cds_WP_002738485.1_2560	30.319	188	597
WP_000361605.1	lcl|NZ_JADHZY010000005.1_cds_WP_002721914.1_2795	27.935	247	597
WP_000361605.1	lcl|NZ_JADHZY010000006.1_cds_WP_002724285.1_2993	28.879	232	597
