WP_000340713.1	lcl|NZ_AOVV01000149.1_cds_WP_000340715.1_3463	95.349	86	106
WP_000412665.1	lcl|NZ_AOVV01000149.1_cds_WP_000410273.1_3464	95.192	312	314
WP_000412665.1	lcl|NZ_AOVV01000149.1_cds_WP_000093099.1_3484	53.968	63	314
WP_000412665.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	24.925	333	314
WP_000412665.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	26.766	269	314
WP_000412665.1	lcl|NZ_AOVV01000149.1_cds_WP_000600889.1_3493	26.425	193	314
WP_000412665.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	22.680	291	314
WP_000361605.1	lcl|NZ_AOVV01000112.1_cds_WP_000172202.1_2179	35.185	378	597
WP_000361605.1	lcl|NZ_AOVV01000142.1_cds_WP_000667646.1_3041	32.832	399	597
WP_000361605.1	lcl|NZ_AOVV01000147.1_cds_WP_000828455.1_3318	31.591	421	597
WP_000361605.1	lcl|NZ_AOVV01000149.1_cds_WP_000834715.1_3487	31.169	385	597
WP_000361605.1	lcl|NZ_AOVV01000131.1_cds_WP_000510777.1_2776	28.372	215	597
WP_000361605.1	lcl|NZ_AOVV01000033.1_cds_WP_001161019.1_459	31.579	209	597
WP_000361605.1	lcl|NZ_AOVV01000053.1_cds_WP_000619175.1_754	29.555	247	597
WP_000361605.1	lcl|NZ_AOVV01000121.1_cds_WP_000942282.1_2418	30.568	229	597
WP_000361605.1	lcl|NZ_AOVV01000053.1_cds_WP_001052498.1_798	24.900	249	597
WP_000361605.1	lcl|NZ_AOVV01000009.1_cds_WP_000433117.1_68	28.947	228	597
WP_000361605.1	lcl|NZ_AOVV01000074.1_cds_WP_001982953.1_1157	24.779	226	597
WP_000361605.1	lcl|NZ_AOVV01000090.1_cds_WP_001141158.1_1674	31.364	220	597
WP_000361605.1	lcl|NZ_AOVV01000053.1_cds_WP_000218838.1_753	28.980	245	597
WP_000361605.1	lcl|NZ_AOVV01000037.1_cds_WP_000666552.1_596	27.778	234	597
WP_000361605.1	lcl|NZ_AOVV01000009.1_cds_WP_001089500.1_100	29.091	220	597
WP_000361605.1	lcl|NZ_AOVV01000118.1_cds_WP_000184524.1_2357	27.979	193	597
WP_000361605.1	lcl|NZ_AOVV01000108.1_cds_WP_000047473.1_2046	26.977	215	597
WP_000361605.1	lcl|NZ_AOVV01000082.1_cds_WP_000052667.1_1374	26.201	229	597
WP_000361605.1	lcl|NZ_AOVV01000123.1_cds_WP_000590867.1_2455	24.651	215	597
WP_000361605.1	lcl|NZ_AOVV01000088.1_cds_WP_000603361.1_1620	25.000	228	597
WP_000361605.1	lcl|NZ_AOVV01000149.1_cds_WP_000675807.1_3589	26.800	250	597
WP_000361605.1	lcl|NZ_AOVV01000010.1_cds_WP_001288326.1_133	27.542	236	597
WP_000361605.1	lcl|NZ_AOVV01000013.1_cds_WP_001049205.1_196	27.451	255	597
WP_000361605.1	lcl|NZ_AOVV01000013.1_cds_WP_001049205.1_196	25.328	229	597
WP_000361605.1	lcl|NZ_AOVV01000126.1_cds_WP_000598571.1_2544	26.244	221	597
WP_000361605.1	lcl|NZ_AOVV01000088.1_cds_WP_000054169.1_1636	24.876	201	597
WP_000361605.1	lcl|NZ_AOVV01000073.1_cds_WP_000136057.1_1147	28.000	225	597
WP_000361605.1	lcl|NZ_AOVV01000112.1_cds_WP_000626143.1_2184	29.327	208	597
WP_000361605.1	lcl|NZ_AOVV01000112.1_cds_WP_000626143.1_2184	24.719	178	597
WP_000361605.1	lcl|NZ_AOVV01000135.1_cds_WP_000481720.1_2910	24.783	230	597
WP_000361605.1	lcl|NZ_AOVV01000135.1_cds_WP_000481720.1_2910	23.431	239	597
WP_000361605.1	lcl|NZ_AOVV01000112.1_cds_WP_000172202.1_2179	35.185	378	597
WP_000361605.1	lcl|NZ_AOVV01000142.1_cds_WP_000667646.1_3041	32.832	399	597
WP_000361605.1	lcl|NZ_AOVV01000147.1_cds_WP_000828455.1_3318	31.591	421	597
WP_000361605.1	lcl|NZ_AOVV01000149.1_cds_WP_000834715.1_3487	31.169	385	597
WP_000361605.1	lcl|NZ_AOVV01000131.1_cds_WP_000510777.1_2776	28.372	215	597
WP_000361605.1	lcl|NZ_AOVV01000033.1_cds_WP_001161019.1_459	31.579	209	597
WP_000361605.1	lcl|NZ_AOVV01000053.1_cds_WP_000619175.1_754	29.555	247	597
WP_000361605.1	lcl|NZ_AOVV01000121.1_cds_WP_000942282.1_2418	30.568	229	597
WP_000361605.1	lcl|NZ_AOVV01000053.1_cds_WP_001052498.1_798	24.900	249	597
WP_000361605.1	lcl|NZ_AOVV01000009.1_cds_WP_000433117.1_68	28.947	228	597
WP_000361605.1	lcl|NZ_AOVV01000074.1_cds_WP_001982953.1_1157	24.779	226	597
WP_000361605.1	lcl|NZ_AOVV01000090.1_cds_WP_001141158.1_1674	31.364	220	597
WP_000361605.1	lcl|NZ_AOVV01000053.1_cds_WP_000218838.1_753	28.980	245	597
WP_000361605.1	lcl|NZ_AOVV01000037.1_cds_WP_000666552.1_596	27.778	234	597
WP_000361605.1	lcl|NZ_AOVV01000009.1_cds_WP_001089500.1_100	29.091	220	597
WP_000361605.1	lcl|NZ_AOVV01000118.1_cds_WP_000184524.1_2357	27.979	193	597
WP_000361605.1	lcl|NZ_AOVV01000108.1_cds_WP_000047473.1_2046	26.977	215	597
WP_000361605.1	lcl|NZ_AOVV01000082.1_cds_WP_000052667.1_1374	26.201	229	597
WP_000361605.1	lcl|NZ_AOVV01000123.1_cds_WP_000590867.1_2455	24.651	215	597
WP_000361605.1	lcl|NZ_AOVV01000088.1_cds_WP_000603361.1_1620	25.000	228	597
WP_000361605.1	lcl|NZ_AOVV01000149.1_cds_WP_000675807.1_3589	26.800	250	597
WP_000361605.1	lcl|NZ_AOVV01000010.1_cds_WP_001288326.1_133	27.542	236	597
WP_000361605.1	lcl|NZ_AOVV01000013.1_cds_WP_001049205.1_196	27.451	255	597
WP_000361605.1	lcl|NZ_AOVV01000013.1_cds_WP_001049205.1_196	25.328	229	597
WP_000361605.1	lcl|NZ_AOVV01000126.1_cds_WP_000598571.1_2544	26.244	221	597
WP_000361605.1	lcl|NZ_AOVV01000088.1_cds_WP_000054169.1_1636	24.876	201	597
WP_000361605.1	lcl|NZ_AOVV01000073.1_cds_WP_000136057.1_1147	28.000	225	597
WP_000361605.1	lcl|NZ_AOVV01000112.1_cds_WP_000626143.1_2184	29.327	208	597
WP_000361605.1	lcl|NZ_AOVV01000112.1_cds_WP_000626143.1_2184	24.719	178	597
WP_000361605.1	lcl|NZ_AOVV01000135.1_cds_WP_000481720.1_2910	24.783	230	597
WP_000361605.1	lcl|NZ_AOVV01000135.1_cds_WP_000481720.1_2910	23.431	239	597
WP_000699347.1	lcl|NZ_AOVV01000149.1_cds_WP_000646250.1_3467	31.014	345	350
WP_000699347.1	lcl|NZ_AOVV01000149.1_cds_WP_000723090.1_3546	24.438	356	350
WP_000699347.1	lcl|NZ_AOVV01000147.1_cds_WP_000744700.1_3407	24.576	354	350
