WP_000340713.1	lcl|NZ_AHQJ01000496.1_cds_WP_004753574.1_377	98.837	86	106
WP_000412665.1	lcl|NZ_AHQJ01000496.1_cds_WP_004761722.1_376	96.474	312	314
WP_000412665.1	lcl|NZ_AHQJ01000038.1_cds_WP_004753565.1_3301	24.925	333	314
WP_000412665.1	lcl|NZ_AHQJ01000496.1_cds_WP_004755430.1_373	25.157	318	314
WP_000412665.1	lcl|NZ_AHQJ01000281.1_cds_WP_016752924.1_1285	22.887	284	314
WP_000361605.1	lcl|NZ_AHQJ01000136.1_cds_WP_025179240.1_2816	52.792	591	597
WP_000361605.1	lcl|NZ_AHQJ01000194.1_cds_WP_016752566.1_2034	35.185	378	597
WP_000361605.1	lcl|NZ_AHQJ01000021.1_cds_WP_016751877.1_3487	32.178	404	597
WP_000361605.1	lcl|NZ_AHQJ01000145.1_cds_WP_004768876.1_2646	31.591	421	597
WP_000361605.1	lcl|NZ_AHQJ01000531.1_cds_WP_004750725.1_75	27.907	215	597
WP_000361605.1	lcl|NZ_AHQJ01000186.1_cds_WP_004751633.1_2121	29.600	250	597
WP_000361605.1	lcl|NZ_AHQJ01000512.1_cds_WP_025179414.1_177	30.736	231	597
WP_000361605.1	lcl|NZ_AHQJ01000501.1_cds_WP_016753458.1_288	25.207	242	597
WP_000361605.1	lcl|NZ_AHQJ01000148.1_cds_WP_004752581.1_2559	29.386	228	597
WP_000361605.1	lcl|NZ_AHQJ01000186.1_cds_WP_016752519.1_2122	27.126	247	597
WP_000361605.1	lcl|NZ_AHQJ01000065.1_cds_WP_004763220.1_3067	29.091	220	597
WP_000361605.1	lcl|NZ_AHQJ01000065.1_cds_WP_004752570.1_3047	27.778	234	597
WP_000361605.1	lcl|NZ_AHQJ01000228.1_cds_WP_004755898.1_1886	24.413	213	597
WP_000361605.1	lcl|NZ_AHQJ01000155.1_cds_WP_004753839.1_2461	23.276	232	597
WP_000361605.1	lcl|NZ_AHQJ01000318.1_cds_WP_016753080.1_980	29.016	193	597
WP_000361605.1	lcl|NZ_AHQJ01000238.1_cds_WP_016749953.1_1774	26.512	215	597
WP_000361605.1	lcl|NZ_AHQJ01000235.1_cds_WP_016752696.1_1810	30.455	220	597
WP_000361605.1	lcl|NZ_AHQJ01000346.1_cds_WP_004761397.1_808	27.542	236	597
WP_000361605.1	lcl|NZ_AHQJ01000263.1_cds_WP_004754310.1_1482	25.764	229	597
WP_000361605.1	lcl|NZ_AHQJ01000349.1_cds_WP_004753756.1_796	24.506	253	597
WP_000361605.1	lcl|NZ_AHQJ01000135.1_cds_WP_016752190.1_2822	23.457	243	597
WP_000361605.1	lcl|NZ_AHQJ01000268.1_cds_LEP2GSC065_RS21615_1448	26.908	249	597
WP_000361605.1	lcl|NZ_AHQJ01000268.1_cds_LEP2GSC065_RS21615_1448	26.941	219	597
WP_000361605.1	lcl|NZ_AHQJ01000188.1_cds_WP_004755651.1_2087	26.244	221	597
WP_000361605.1	lcl|NZ_AHQJ01000485.1_cds_LEP2GSC065_RS22005_500	32.877	146	597
WP_000361605.1	lcl|NZ_AHQJ01000381.1_cds_WP_004762203.1_702	24.359	234	597
WP_000361605.1	lcl|NZ_AHQJ01000381.1_cds_WP_004762203.1_702	23.013	239	597
WP_000361605.1	lcl|NZ_AHQJ01000032.1_cds_WP_004759182.1_3359	27.556	225	597
WP_000361605.1	lcl|NZ_AHQJ01000194.1_cds_WP_004759516.1_2029	28.641	206	597
WP_000361605.1	lcl|NZ_AHQJ01000194.1_cds_WP_004759516.1_2029	24.719	178	597
WP_000361605.1	lcl|NZ_AHQJ01000034.1_cds_WP_016751946.1_3343	23.767	223	597
