WP_000340713.1	lcl|NZ_QHCR01000008.1_cds_WP_040913380.1_3857	94.186	86	106
WP_000412665.1	lcl|NZ_QHCR01000008.1_cds_WP_118957388.1_3856	90.323	310	314
WP_000412665.1	lcl|NZ_QHCR01000001.1_cds_WP_118954467.1_913	23.636	330	314
WP_000412665.1	lcl|NZ_QHCR01000008.1_cds_WP_118957375.1_3842	24.825	286	314
WP_000412665.1	lcl|NZ_QHCR01000008.1_cds_WP_118957386.1_3854	21.512	344	314
WP_000412665.1	lcl|NZ_QHCR01000008.1_cds_WP_118957329.1_3793	22.569	288	314
WP_000412665.1	lcl|NZ_QHCR01000013.1_cds_WP_118957901.1_311	22.941	170	314
WP_000361605.1	lcl|NZ_QHCR01000008.1_cds_WP_118957387.1_3855	71.769	588	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_167732210.1_469	35.792	366	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_167732236.1_1317	32.678	407	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954386.1_825	31.354	421	597
WP_000361605.1	lcl|NZ_QHCR01000003.1_cds_WP_118955540.1_2018	32.922	243	597
WP_000361605.1	lcl|NZ_QHCR01000003.1_cds_WP_118955241.1_1683	27.897	233	597
WP_000361605.1	lcl|NZ_QHCR01000005.1_cds_WP_118956104.1_2544	31.984	247	597
WP_000361605.1	lcl|NZ_QHCR01000013.1_cds_WP_118957909.1_322	28.846	208	597
WP_000361605.1	lcl|NZ_QHCR01000006.1_cds_WP_118956883.1_3202	29.386	228	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_241555854.1_1026	26.446	242	597
WP_000361605.1	lcl|NZ_QHCR01000012.1_cds_WP_118957769.1_184	29.825	228	597
WP_000361605.1	lcl|NZ_QHCR01000007.1_cds_WP_118957023.1_3491	26.415	212	597
WP_000361605.1	lcl|NZ_QHCR01000010.1_cds_WP_118957663.1_77	26.496	234	597
WP_000361605.1	lcl|NZ_QHCR01000006.1_cds_WP_118956692.1_3167	29.694	229	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954653.1_1073	28.340	247	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954123.1_535	29.614	233	597
WP_000361605.1	lcl|NZ_QHCR01000010.1_cds_WP_118957668.1_83	25.926	270	597
WP_000361605.1	lcl|NZ_QHCR01000006.1_cds_WP_167450780.1_3010	26.512	215	597
WP_000361605.1	lcl|NZ_QHCR01000005.1_cds_WP_118956272.1_2731	25.728	206	597
WP_000361605.1	lcl|NZ_QHCR01000006.1_cds_WP_118956674.1_3148	25.893	224	597
WP_000361605.1	lcl|NZ_QHCR01000012.1_cds_WP_118957809.1_226	29.016	193	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954654.1_1074	27.711	249	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954085.1_492	28.390	236	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954754.1_1185	28.649	185	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954710.1_1135	25.455	220	597
WP_000361605.1	lcl|NZ_QHCR01000008.1_cds_WP_118957287.1_3751	24.506	253	597
WP_000361605.1	lcl|NZ_QHCR01000004.1_cds_WP_118955853.1_2314	26.908	249	597
WP_000361605.1	lcl|NZ_QHCR01000004.1_cds_WP_118955853.1_2314	25.339	221	597
WP_000361605.1	lcl|NZ_QHCR01000012.1_cds_WP_118957814.1_233	23.902	205	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954061.1_465	28.502	207	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954061.1_465	23.118	186	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954866.1_1307	23.504	234	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954866.1_1307	51.429	35	597
WP_000361605.1	lcl|NZ_QHCR01000005.1_cds_WP_118956116.1_2562	28.000	225	597
WP_000361605.1	lcl|NZ_QHCR01000005.1_cds_WP_118956284.1_2748	23.529	221	597
WP_000361605.1	lcl|NZ_QHCR01000003.1_cds_WP_118955242.1_1684	26.174	149	597
WP_000361605.1	lcl|NZ_QHCR01000005.1_cds_WP_118956105.1_2547	24.537	216	597
WP_000361605.1	lcl|NZ_QHCR01000008.1_cds_WP_118957387.1_3855	71.769	588	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_167732210.1_469	35.792	366	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_167732236.1_1317	32.678	407	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954386.1_825	31.354	421	597
WP_000361605.1	lcl|NZ_QHCR01000003.1_cds_WP_118955540.1_2018	32.922	243	597
WP_000361605.1	lcl|NZ_QHCR01000003.1_cds_WP_118955241.1_1683	27.897	233	597
WP_000361605.1	lcl|NZ_QHCR01000005.1_cds_WP_118956104.1_2544	31.984	247	597
WP_000361605.1	lcl|NZ_QHCR01000013.1_cds_WP_118957909.1_322	28.846	208	597
WP_000361605.1	lcl|NZ_QHCR01000006.1_cds_WP_118956883.1_3202	29.386	228	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_241555854.1_1026	26.446	242	597
WP_000361605.1	lcl|NZ_QHCR01000012.1_cds_WP_118957769.1_184	29.825	228	597
WP_000361605.1	lcl|NZ_QHCR01000007.1_cds_WP_118957023.1_3491	26.415	212	597
WP_000361605.1	lcl|NZ_QHCR01000010.1_cds_WP_118957663.1_77	26.496	234	597
WP_000361605.1	lcl|NZ_QHCR01000006.1_cds_WP_118956692.1_3167	29.694	229	597
WP_000361605.1	lcl|NZ_QHCR01000002.1_cds_WP_118954653.1_1073	28.340	247	597
WP_000361605.1	lcl|NZ_QHCR01000001.1_cds_WP_118954123.1_535	29.614	233	597
