WP_000340713.1	lcl|NZ_RQGH01000024.1_cds_WP_135642179.1_2842	64.865	74	106
WP_000412665.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	82.903	310	314
WP_000412665.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	23.030	330	314
WP_000412665.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	24.615	325	314
WP_000412665.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	25.000	180	314
WP_000412665.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	22.353	170	314
WP_000361605.1	lcl|NZ_RQGH01000024.1_cds_WP_244241719.1_2838	47.276	569	597
WP_000361605.1	lcl|NZ_RQGH01000033.1_cds_WP_135644617.1_1292	42.437	238	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135642843.1_249	36.900	271	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135643283.1_536	32.921	404	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135643392.1_600	37.801	291	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135642840.1_247	33.858	254	597
WP_000361605.1	lcl|NZ_RQGH01000007.1_cds_WP_244241579.1_1502	28.311	438	597
WP_000361605.1	lcl|NZ_RQGH01000011.1_cds_WP_135641134.1_893	30.876	217	597
WP_000361605.1	lcl|NZ_RQGH01000023.1_cds_WP_135642086.1_2366	26.724	232	597
WP_000361605.1	lcl|NZ_RQGH01000015.1_cds_WP_135641764.1_3118	29.204	226	597
WP_000361605.1	lcl|NZ_RQGH01000023.1_cds_WP_135641931.1_2276	29.717	212	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135642885.1_276	32.420	219	597
WP_000361605.1	lcl|NZ_RQGH01000039.1_cds_WP_135645222.1_2596	31.416	226	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135642987.1_343	28.333	240	597
WP_000361605.1	lcl|NZ_RQGH01000009.1_cds_WP_244241630.1_2154	30.000	220	597
WP_000361605.1	lcl|NZ_RQGH01000003.1_cds_WP_135640305.1_3435	28.634	227	597
WP_000361605.1	lcl|NZ_RQGH01000010.1_cds_WP_135641027.1_3519	23.529	238	597
WP_000361605.1	lcl|NZ_RQGH01000026.1_cds_WP_135642635.1_129	27.363	201	597
WP_000361605.1	lcl|NZ_RQGH01000009.1_cds_WP_135640992.1_2127	26.786	224	597
WP_000361605.1	lcl|NZ_RQGH01000013.1_cds_WP_135641488.1_3359	25.446	224	597
WP_000361605.1	lcl|NZ_RQGH01000005.1_cds_WP_135640339.1_3153	25.688	218	597
WP_000361605.1	lcl|NZ_RQGH01000023.1_cds_WP_135641947.1_2284	27.723	202	597
WP_000361605.1	lcl|NZ_RQGH01000007.1_cds_WP_135640552.1_1645	26.396	197	597
WP_000361605.1	lcl|NZ_RQGH01000013.1_cds_WP_135641489.1_3360	26.016	246	597
WP_000361605.1	lcl|NZ_RQGH01000013.1_cds_WP_135641489.1_3360	28.221	163	597
