WP_000340713.1	lcl|NZ_AFLQ01000047.1_cds_WP_000340713.1_3445	100.000	86	106
WP_000412665.1	lcl|NZ_AFLQ01000047.1_cds_WP_000412665.1_3444	100.000	314	314
WP_000412665.1	lcl|NZ_AFLQ01000051.1_cds_WP_000744700.1_3303	24.925	333	314
WP_000412665.1	lcl|NZ_AFLQ01000047.1_cds_WP_000699347.1_3440	24.116	311	314
WP_000412665.1	lcl|NZ_AFLQ01000308.1_cds_WP_000723094.1_262	23.024	291	314
WP_000412665.1	lcl|NZ_AFLQ01000047.1_cds_WP_000723077.1_3431	21.300	277	314
WP_225740483.1	lcl|NZ_AFLQ01000047.1_cds_WP_162284979.1_3443	99.087	219	219
WP_000652101.1	lcl|NZ_AFLQ01000047.1_cds_WP_000652101.1_3442	99.766	427	427
WP_000361605.1	lcl|NZ_AFLQ01000047.1_cds_WP_000361605.1_3441	100.000	597	597
WP_000361605.1	lcl|NZ_AFLQ01000096.1_cds_WP_000172203.1_2316	35.450	378	597
WP_000361605.1	lcl|NZ_AFLQ01000091.1_cds_WP_000667645.1_2460	33.083	399	597
WP_000361605.1	lcl|NZ_AFLQ01000136.1_cds_WP_000828456.1_1948	31.591	421	597
WP_000361605.1	lcl|NZ_AFLQ01000234.1_cds_WP_000510774.1_487	28.372	215	597
WP_000361605.1	lcl|NZ_AFLQ01000087.1_cds_WP_000619174.1_2641	29.960	247	597
WP_000361605.1	lcl|NZ_AFLQ01000062.1_cds_WP_001161018.1_3008	31.579	209	597
WP_000361605.1	lcl|NZ_AFLQ01000096.1_cds_WP_000942282.1_2330	30.568	229	597
WP_000361605.1	lcl|NZ_AFLQ01000139.1_cds_WP_001052498.1_1897	24.900	249	597
WP_000361605.1	lcl|NZ_AFLQ01000162.1_cds_WP_000433117.1_1415	28.947	228	597
WP_000361605.1	lcl|NZ_AFLQ01000134.1_cds_WP_001982953.1_2048	24.779	226	597
WP_000361605.1	lcl|NZ_AFLQ01000087.1_cds_WP_000218838.1_2640	28.980	245	597
WP_000361605.1	lcl|NZ_AFLQ01000043.1_cds_WP_000666552.1_3694	27.778	234	597
WP_000361605.1	lcl|NZ_AFLQ01000162.1_cds_WP_001089498.1_1447	29.091	220	597
WP_000361605.1	lcl|NZ_AFLQ01000276.1_cds_WP_001141160.1_338	31.364	220	597
