WP_000340713.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	90.698	86	106
WP_000412665.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	91.667	312	314
WP_000412665.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	24.308	325	314
WP_000412665.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	22.941	170	314
WP_000412665.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	23.549	293	314
WP_000412665.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	22.941	170	314
WP_000412665.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	23.151	311	314
WP_000652101.1	lcl|NZ_JADDXO010000032.1_cds_IQA74_RS17115_2285	66.364	110	427
WP_000652101.1	lcl|NZ_JADDXO010000032.1_cds_IQA74_RS17115_2285	42.938	177	427
WP_000652101.1	lcl|NZ_JADDXO010000032.1_cds_IQA74_RS17115_2285	39.086	197	427
WP_000652101.1	lcl|NZ_JADDXO010000032.1_cds_IQA74_RS17115_2285	55.172	29	427
WP_000652101.1	lcl|NZ_JADDXO010000032.1_cds_IQA74_RS17115_2285	54.167	48	427
WP_000361605.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208759.1_2284	82.203	590	597
WP_000361605.1	lcl|NZ_JADDXO010000114.1_cds_WP_061207593.1_180	35.946	370	597
WP_000361605.1	lcl|NZ_JADDXO010000218.1_cds_WP_061207469.1_1698	31.436	404	597
WP_000361605.1	lcl|NZ_JADDXO010000215.1_cds_WP_011671171.1_1646	32.464	422	597
WP_000361605.1	lcl|NZ_JADDXO010000182.1_cds_WP_061208601.1_1165	27.830	212	597
WP_000361605.1	lcl|NZ_JADDXO010000245.1_cds_WP_061209087.1_2092	30.631	222	597
WP_000361605.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208213.1_2840	26.141	241	597
WP_000361605.1	lcl|NZ_JADDXO010000073.1_cds_WP_002721914.1_2933	27.935	247	597
