WP_000340713.1	lcl|NZ_JQQX01000039.1_cds_WP_002725873.1_1077	90.698	86	106
WP_000412665.1	lcl|NZ_JQQX01000039.1_cds_WP_002733579.1_1076	91.083	314	314
WP_000412665.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	24.615	325	314
WP_000412665.1	lcl|NZ_JQQX01000039.1_cds_WP_002733534.1_1073	26.022	269	314
WP_000412665.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	23.891	293	314
WP_000412665.1	lcl|NZ_JQQX01000055.1_cds_WP_002743770.1_1399	22.941	170	314
WP_000412665.1	lcl|NZ_JQQX01000039.1_cds_WP_016749081.1_1044	26.490	151	314
WP_000412665.1	lcl|NZ_JQQX01000081.1_cds_WP_002728309.1_2188	23.151	311	314
WP_000361605.1	lcl|NZ_JQQX01000056.1_cds_WP_002742222.1_1413	35.676	370	597
WP_000361605.1	lcl|NZ_JQQX01000073.1_cds_WP_002723347.1_1964	31.436	404	597
WP_000361605.1	lcl|NZ_JQQX01000129.1_cds_WP_002741286.1_2906	32.542	421	597
WP_000361605.1	lcl|NZ_JQQX01000039.1_cds_WP_002740724.1_1051	32.576	396	597
WP_000361605.1	lcl|NZ_JQQX01000039.1_cds_JG01_RS05405_1040	38.261	230	597
WP_000361605.1	lcl|NZ_JQQX01000004.1_cds_WP_002739451.1_85	27.830	212	597
WP_000361605.1	lcl|NZ_JQQX01000076.1_cds_WP_002726143.1_2063	31.081	222	597
WP_000361605.1	lcl|NZ_JQQX01000070.1_cds_WP_002752475.1_1741	26.407	231	597
WP_000361605.1	lcl|NZ_JQQX01000015.1_cds_WP_002734207.1_352	30.303	231	597
WP_000361605.1	lcl|NZ_JQQX01000149.1_cds_WP_002738485.1_3167	30.319	188	597
WP_000361605.1	lcl|NZ_JQQX01000088.1_cds_WP_002721914.1_2329	27.935	247	597
WP_000361605.1	lcl|NZ_JQQX01000133.1_cds_WP_002724285.1_2941	28.879	232	597
WP_000361605.1	lcl|NZ_JQQX01000088.1_cds_WP_002721827.1_2361	29.302	215	597
WP_000361605.1	lcl|NZ_JQQX01000043.1_cds_WP_002729296.1_1172	28.704	216	597
WP_000361605.1	lcl|NZ_JQQX01000046.1_cds_WP_002728388.1_1239	27.778	216	597
WP_000361605.1	lcl|NZ_JQQX01000004.1_cds_WP_002725984.1_117	24.779	226	597
WP_000361605.1	lcl|NZ_JQQX01000070.1_cds_WP_002729758.1_1732	32.273	220	597
WP_000361605.1	lcl|NZ_JQQX01000016.1_cds_WP_002733837.1_416	28.235	255	597
WP_000361605.1	lcl|NZ_JQQX01000016.1_cds_WP_002733837.1_416	26.230	183	597
WP_000361605.1	lcl|NZ_JQQX01000025.1_cds_WP_002730493.1_693	25.581	215	597
WP_000361605.1	lcl|NZ_JQQX01000133.1_cds_WP_002724311.1_2940	25.911	247	597
WP_000361605.1	lcl|NZ_JQQX01000034.1_cds_WP_032853264.1_913	26.293	232	597
WP_000361605.1	lcl|NZ_JQQX01000034.1_cds_WP_032853264.1_913	27.389	157	597
WP_000361605.1	lcl|NZ_JQQX01000070.1_cds_WP_002729133.1_1749	27.234	235	597
WP_000361605.1	lcl|NZ_JQQX01000087.1_cds_WP_002735056.1_2272	25.714	210	597
WP_000361605.1	lcl|NZ_JQQX01000138.1_cds_WP_002733736.1_3019	26.587	252	597
WP_000361605.1	lcl|NZ_JQQX01000133.1_cds_WP_002724740.1_2920	26.364	220	597
WP_000361605.1	lcl|NZ_JQQX01000128.1_cds_WP_002734915.1_2894	25.641	234	597
WP_000361605.1	lcl|NZ_JQQX01000128.1_cds_WP_002734915.1_2894	24.314	255	597
WP_000361605.1	lcl|NZ_JQQX01000128.1_cds_WP_002739909.1_2885	44.828	58	597
WP_000361605.1	lcl|NZ_JQQX01000128.1_cds_WP_002739909.1_2885	23.118	186	597
WP_000361605.1	lcl|NZ_JQQX01000071.1_cds_WP_002739367.1_1780	22.388	201	597
WP_000361605.1	lcl|NZ_JQQX01000034.1_cds_WP_002723659.1_922	27.111	225	597
WP_000361605.1	lcl|NZ_JQQX01000056.1_cds_WP_002742222.1_1413	35.676	370	597
WP_000361605.1	lcl|NZ_JQQX01000073.1_cds_WP_002723347.1_1964	31.436	404	597
